"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.744699999999998","2.0","-19.7444","2.0","-19.7443","2.0","-19.7441","2.0","-19.7441","2.0","-19.7444","2.0","-19.7442","2.0","-19.7442","2.0","-19.7441","2.0","-19.7439","2.0","-19.7439","2.0","-19.7441","2.0","-19.7439","2.0","-19.7439","2.0"
"2","-19.7438","2.0","-19.7439","2.0","-19.743699999999997","2.0","-19.743599999999997","2.0","-19.743599999999997","2.0","-19.744","2.0","-19.7438","2.0","-19.7438","2.0","-19.743699999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743699999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0"
"3","-19.743699999999997","2.0","-19.743599999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743699999999997","2.0","-19.743699999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0","-19.743499999999997","2.0"
"4","-19.743399999999998","2.0","-19.743299999999998","2.0","-19.743399999999998","2.0","-19.743299999999998","2.0","-19.743299999999998","2.0","-19.743299999999998","2.0","-19.743399999999998","2.0","-19.743399999999998","2.0","-19.743299999999998","2.0","-19.743299999999998","2.0","-19.743399999999998","2.0","-19.743299999999998","2.0","-19.743299999999998","2.0","-19.743399999999998","2.0"
"5","-19.7428","2.0","-19.743","2.0","-19.7428","2.0","-19.7429","2.0","-19.7429","2.0","-19.743","2.0","-19.7429","2.0","-19.7429","2.0","-19.743","2.0","-19.7429","2.0","-19.7429","2.0","-19.743","2.0","-19.7429","2.0","-19.7429","2.0"
"6","-19.7426","2.0","-19.7427","2.0","-19.7428","2.0","-19.7428","2.0","-19.7428","2.0","-19.7427","2.0","-19.7426","2.0","-19.7425","2.0","-19.7428","2.0","-19.7428","2.0","-19.7428","2.0","-19.7428","2.0","-19.7428","2.0","-19.7428","2.0"
"7","-19.7425","2.0","-19.7424","2.0","-19.7426","2.0","-19.7426","2.0","-19.7426","2.0","-19.7423","2.0","-19.7425","2.0","-19.7425","2.0","-19.7426","2.0","-19.7428","2.0","-19.7428","2.0","-19.7426","2.0","-19.7428","2.0","-19.7428","2.0"
"8","-19.741699999999998","2.0","-19.741899999999998","2.0","-19.741999999999997","2.0","-19.742199999999997","2.0","-19.742199999999997","2.0","-19.741899999999998","2.0","-19.742099999999997","2.0","-19.742099999999997","2.0","-19.742199999999997","2.0","-19.7424","2.0","-19.7424","2.0","-19.742199999999997","2.0","-19.7424","2.0","-19.7424","2.0"
"9","-16.5249","2.0","-16.5249","2.0","-16.5227","2.0","-16.5226","2.0","-16.5226","2.0","-16.5225","2.0","-16.5225","2.0","-16.5225","2.0","-16.5201","2.0","-16.52","2.0","-16.52","2.0","-16.5201","2.0","-16.52","2.0","-16.52","2.0"
"10","-16.5248","2.0","-16.5248","2.0","-16.5224","2.0","-16.5225","2.0","-16.5225","2.0","-16.5225","2.0","-16.5225","2.0","-16.5225","2.0","-16.5199","2.0","-16.52","2.0","-16.52","2.0","-16.5199","2.0","-16.52","2.0","-16.52","2.0"
"11","-16.517599999999998","2.0","-16.5172","2.0","-16.519099999999998","2.0","-16.5188","2.0","-16.5188","2.0","-16.5181","2.0","-16.5181","2.0","-16.5181","2.0","-16.516099999999998","2.0","-16.5159","2.0","-16.5159","2.0","-16.516099999999998","2.0","-16.5159","2.0","-16.5159","2.0"
"12","-16.5164","2.0","-16.5166","2.0","-16.5182","2.0","-16.5184","2.0","-16.5184","2.0","-16.518","2.0","-16.518","2.0","-16.518","2.0","-16.5155","2.0","-16.5156","2.0","-16.5156","2.0","-16.5155","2.0","-16.5156","2.0","-16.5156","2.0"
