          17  -10.9730816      -10.9730816      -10.9730816      -10.8917990      -10.8917990      -8.93957138       3.81344295       3.81344390       3.81344390       4.26703691       7.49716091       7.49716806       7.49716806       11.2000399       13.9179668       13.9179668    
          18  -10.9731207      -10.9730711      -10.9730711      -10.8918028      -10.8917952      -8.93917561       3.79610491       3.81205201       3.81205297       4.28432608       7.49556017       7.49904013       7.49904490       11.2025576       13.9081726       13.9183712    
          19  -10.9732380      -10.9730358      -10.9730358      -10.8918171      -10.8917856      -8.93798542       3.75024390       3.80788708       3.80788803       4.33003712       7.49075699       7.50466108       7.50466585       11.2100954       13.8795652       13.9195843    
          20  -10.9734316      -10.9729776      -10.9729776      -10.8918400      -10.8917704      -8.93599796       3.68679690       3.80097699       3.80097795       4.39322376       7.48280191       7.51399899       7.51400280       11.2226067       13.8341789       13.9216051    
          21  -10.9737034      -10.9728975      -10.9728975      -10.8918724      -10.8917484      -8.93321419       3.61355495       3.79136705       3.79136896       4.46608686       7.47176695       7.52700615       7.52700996       11.2400160       13.7747250       13.9244337    
          22  -10.9740515      -10.9727945      -10.9727945      -10.8919153      -10.8917198      -8.92963600       3.53477693       3.77911806       3.77911901       4.54434013       7.45774508       7.54361582       7.54362011       11.2622204       13.7039661       13.9280701    
          23  -10.9744740      -10.9726696      -10.9726696      -10.8919649      -10.8916864      -8.92526531       3.45272493       3.76430893       3.76430988       4.62571001       7.44086504       7.56375694       7.56376123       11.2890854       13.6244183       13.9325151    
          24  -10.9749708      -10.9725189      -10.9725189      -10.8920240      -10.8916454      -8.92010117       3.36862803       3.74703097       3.74703193       4.70894194       7.42126608       7.58733702       7.58734083       11.3204756       13.5381498       13.9377670    
          25  -10.9755411      -10.9723473      -10.9723473      -10.8920918      -10.8915997      -8.91414642       3.28320408       3.72737908       3.72738099       4.79327679       7.39910316       7.61424923       7.61425304       11.3562164       13.4468346       13.9438200    
          26  -10.9761829      -10.9721508      -10.9721508      -10.8921709      -10.8915462      -8.90740204       3.19689298       3.70547390       3.70547509       4.87823296       7.37455082       7.64438486       7.64439011       11.3961163       13.3517962       13.9506912    
          27  -10.9768953      -10.9719324      -10.9719324      -10.8922586      -10.8914871      -8.89987183       3.10998702       3.68142891       3.68143010       4.96348619       7.34779119       7.67762518       7.67762995       11.4399738       13.2541428       13.9583664    
          28  -10.9776754      -10.9716911      -10.9716911      -10.8923559      -10.8914213      -8.89155674       3.02267194       3.65536690       3.65536809       5.04878378       7.31901121       7.71384382       7.71384811       11.4875660       13.1547318       13.9668522    
          29  -10.9785223      -10.9714279      -10.9714279      -10.8924599      -10.8913498      -8.88246059       2.93508506       3.62741494       3.62741590       5.13393307       7.28840399       7.75291395       7.75291777       11.5386448       13.0543060       13.9761429    
          30  -10.9794359      -10.9711418      -10.9711418      -10.8925772      -10.8912725      -8.87258625       2.84732103       3.59769797       3.59769893       5.21875620       7.25616693       7.79470396       7.79470778       11.5929308       12.9535103       13.9862432    
          31  -10.9804106      -10.9708328      -10.9708328      -10.8927031      -10.8911886      -8.86193466       2.75945711       3.56634593       3.56634688       5.30310583       7.22250509       7.83909321       7.83909702       11.6500998       12.8529749       13.9971514    
          32  -10.9814472      -10.9705057      -10.9705057      -10.8928404      -10.8910999      -8.85051537       2.67154598       3.53348088       3.53348207       5.38680983       7.18761110       7.88594007       7.88594389       11.7097139       12.7533464       14.0088654    
          33  -10.9825411      -10.9701557      -10.9701557      -10.8929882      -10.8910036      -8.83832836       2.58363295       3.49922991       3.49923205       5.46971893       7.15170097       7.93512583       7.93513012       11.7711773       12.6554184       14.0213852    
          34  -10.9836912      -10.9697857      -10.9697857      -10.8931475      -10.8909035      -8.82538223       2.49575090       3.46371293       3.46371388       5.55165911       7.11498690       7.98652792       7.98653221       11.8334846       12.5603399       14.0347090    
          35  -10.9848938      -10.9693947      -10.9693947      -10.8933172      -10.8907967      -8.81167603       2.40792990       3.42704391       3.42704606       5.63243484       7.07769680       8.04002666       8.04003143       11.8947430       12.4701357       14.0488396    
          36  -10.9861479      -10.9689808      -10.9689808      -10.8934975      -10.8906841      -8.79721260       2.32019210       3.38933706       3.38933802       5.71182823       7.04007816       8.09551525       8.09552002       11.9507513       12.3891268       14.0637836    
          37  -10.9874506      -10.9685497      -10.9685497      -10.8936892      -10.8905668      -8.78199863       2.23255610       3.35069489       3.35069704       5.78955889       7.00239706       8.15287209       8.15287590       11.9913425       12.3275824       14.0795250    
          38  -10.9888010      -10.9680996      -10.9680996      -10.8938904      -10.8904448      -8.76603699       2.14503908       3.31122303       3.31122398       5.86530495       6.96498013       8.21199799       8.21200180       11.9972363       12.3048954       14.0960722    
          39  -10.9901953      -10.9676304      -10.9676304      -10.8941021      -10.8903179      -8.74933434       2.05765510       3.27101493       3.27101707       5.93864822       6.92821980       8.27279377       8.27279758       11.9594784       12.3301277       14.1134233    
          40  -10.9916306      -10.9671421      -10.9671421      -10.8943243      -10.8901863      -8.73189259       1.97041297       3.23016191       3.23016405       6.00903893       6.89262295       8.33516598       8.33516979       11.8951874       12.3862753       14.1315784    
          41  -10.9931049      -10.9666357      -10.9666357      -10.8945570      -10.8900490      -8.71372032       1.88332605       3.18875098       3.18875289       6.07573986       6.85887003       8.39902306       8.39902687       11.8205290       12.4572897       14.1505356    
          42  -10.9946156      -10.9661131      -10.9661131      -10.8948011      -10.8899078      -8.69481945       1.79640400       3.14686489       3.14686608       6.13773298       6.82790089       8.46428204       8.46428585       11.7427750       12.5360327       14.1702957    
          43  -10.9961624      -10.9655724      -10.9655724      -10.8950548      -10.8897619      -8.67519760       1.70965695       3.10457897       3.10458112       6.19359922       6.80104017       8.53086185       8.53086567       11.6650333       12.6195316       14.1908579    
          44  -10.9977379      -10.9650145      -10.9650145      -10.8953190      -10.8896112      -8.65485954       1.62309301       3.06196594       3.06196809       6.24142218       6.78008795       8.59868908       8.59869289       11.5888348       12.7064056       14.2122211    
          45  -10.9993439      -10.9644403      -10.9644403      -10.8955927      -10.8894567      -8.63381195       1.53671896       3.01909494       3.01909590       6.27885389       6.76726198       8.66769028       8.66769409       11.5150738       12.7959194       14.2343864    
          46  -11.0009766      -10.9638500      -10.9638500      -10.8958769      -10.8892994      -8.61205959       1.45054197       2.97602701       2.97602892       6.30361223       6.76469517       8.73779964       8.73780441       11.4443617       12.8876333       14.2573500    
          47  -11.0026331      -10.9632444      -10.9632444      -10.8961706      -10.8891363      -8.58961296       1.36457002       2.93282294       2.93282509       6.31451702       6.77340317       8.80895615       8.80895996       11.3771677       12.9812593       14.2811117    
          48  -11.0043116      -10.9626226      -10.9626226      -10.8964739      -10.8889704      -8.56647587       1.27880895       2.88953900       2.88954091       6.31232119       6.79245520       8.88109970       8.88110447       11.3138914       13.0765896       14.3056736    
          49  -11.0060110      -10.9619894      -10.9619894      -10.8967876      -10.8887997      -8.54265499       1.19326401       2.84622693       2.84622908       6.29938507       6.81930017       8.95417595       8.95417976       11.2548857       13.1734648       14.3310318    
          50  -11.0077257      -10.9613409      -10.9613409      -10.8971109      -10.8886271      -8.51816082       1.10794306       2.80293703       2.80293798       6.27853584       6.85091209       9.02812958       9.02813435       11.2004833       13.2717524       14.3571863    
          51  -11.0094566      -10.9606791      -10.9606791      -10.8974419      -10.8884506      -8.49299812       1.02285194       2.75971293       2.75971389       6.25221109       6.88465118       9.10291386       9.10291767       11.1509914       13.3713398       14.3841343    
          52  -11.0112009      -10.9600048      -10.9600048      -10.8977823      -10.8882713      -8.46717167      0.937995017       2.71659899       2.71660089       6.22221518       6.91851377       9.17848206       9.17848587       11.1066999       13.4721298       14.4118767    
          53  -11.0129547      -10.9593201      -10.9593201      -10.8981304      -10.8880892      -8.44069195      0.853380978       2.67363691       2.67363906       6.18979502       6.95106077       9.25479126       9.25479507       11.0678787       13.5740318       14.4404106    
          54  -11.0147190      -10.9586229      -10.9586229      -10.8984861      -10.8879042      -8.41356468      0.769016027       2.63086390       2.63086605       6.15580511       6.98126411       9.33179855       9.33180332       11.0347710       13.6769609       14.4697361    
          55  -11.0164890      -10.9579172      -10.9579172      -10.8988476      -10.8877163      -8.38579941      0.684904993       2.58831596       2.58831811       6.12082911       7.00837994       9.40946865       9.40947342       11.0075893       13.7808371       14.4998503    
          56  -11.0182638      -10.9571991      -10.9571991      -10.8992176      -10.8875256      -8.35740280      0.601058006       2.54602695       2.54602909       6.08527708       7.03187609       9.48776817       9.48777199       10.9865122       13.8855829       14.5307560    
          57  -11.0200424      -10.9564734      -10.9564734      -10.8995934      -10.8873348      -8.32838726      0.517476976       2.50402904       2.50403094       6.04944801       7.05136299       9.56665611       9.56665993       10.9716711       13.9911242       14.5624428    
          58  -11.0218210      -10.9557390      -10.9557390      -10.8999758      -10.8871412      -8.29875755      0.434170991       2.46235108       2.46235204       6.01355410       7.06657696       9.64609814       9.64610195       10.9631510       14.0973787       14.5949144    
          59  -11.0235987      -10.9549980      -10.9549980      -10.9003658      -10.8869438      -8.26852798      0.351148993       2.42102003       2.42102194       5.97776079       7.07735205       9.72606564       9.72607040       10.9609880       14.2042761       14.6281681    
          60  -11.0253754      -10.9542494      -10.9542494      -10.9007607      -10.8867474      -8.23770618      0.268422008       2.38006496       2.38006711       5.94219685       7.08361006       9.80653095       9.80653477       10.9651632       14.3117352       14.6621981    
          61  -11.0271463      -10.9534941      -10.9534941      -10.9011621      -10.8865480      -8.20630264      0.185997993       2.33950996       2.33951092       5.90696001       7.08534718       9.88746452       9.88746929       10.9756060       14.4196787       14.6970062    
          62  -11.0289106      -10.9527330      -10.9527330      -10.9015675      -10.8863478      -8.17433071      0.103885002       2.29937696       2.29937911       5.87213421       7.08262587       9.96884155       9.96884632       10.9921932       14.5280266       14.7325878    
