"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.583000000000002","2.0","-19.583000000000002","2.0","-19.583000000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.583000000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0"
"2","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582900000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582900000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0"
"3","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582900000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0"
"4","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0","-19.582800000000002","2.0"
"5","-19.5668","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0"
"6","-19.5668","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5668","2.0","-19.5669","2.0","-19.5668","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0"
"7","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5669","2.0","-19.5669","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0","-19.5669","2.0"
"8","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5668","2.0","-19.5669","2.0","-19.5668","2.0","-19.5668","2.0","-19.5669","2.0"
"9","-16.5161","2.0","-16.5161","2.0","-16.5142","2.0","-16.5141","2.0","-16.5141","2.0","-16.5136","2.0","-16.5136","2.0","-16.5136","2.0","-16.5115","2.0","-16.5115","2.0","-16.5115","2.0","-16.5115","2.0","-16.5115","2.0","-16.5115","2.0"
"10","-16.516000000000002","2.0","-16.516000000000002","2.0","-16.5138","2.0","-16.5139","2.0","-16.5139","2.0","-16.5135","2.0","-16.5136","2.0","-16.5136","2.0","-16.5113","2.0","-16.511400000000002","2.0","-16.5113","2.0","-16.5113","2.0","-16.511400000000002","2.0","-16.5113","2.0"
"11","-16.5097","2.0","-16.5093","2.0","-16.511","2.0","-16.5107","2.0","-16.5107","2.0","-16.509","2.0","-16.509","2.0","-16.509","2.0","-16.5081","2.0","-16.5078","2.0","-16.5079","2.0","-16.5081","2.0","-16.5078","2.0","-16.5079","2.0"
"12","-16.5085","2.0","-16.5087","2.0","-16.5101","2.0","-16.5103","2.0","-16.5103","2.0","-16.509","2.0","-16.509","2.0","-16.509","2.0","-16.5073","2.0","-16.5075","2.0","-16.5075","2.0","-16.5073","2.0","-16.5075","2.0","-16.5075","2.0"
"13","-16.5069","2.0","-16.5069","2.0","-16.5042","2.0","-16.5042","2.0","-16.5042","2.0","-16.506800000000002","2.0","-16.5064","2.0","-16.5064","2.0","-16.5065","2.0","-16.5065","2.0","-16.5065","2.0","-16.5065","2.0","-16.5065","2.0","-16.5065","2.0"
"14","-16.506800000000002","2.0","-16.506800000000002","2.0","-16.5041","2.0","-16.5042","2.0","-16.5042","2.0","-16.5056","2.0","-16.5058","2.0","-16.5058","2.0","-16.5064","2.0","-16.5064","2.0","-16.5064","2.0","-16.5064","2.0","-16.5064","2.0","-16.5064","2.0"
"15","-16.4979","2.0","-16.4976","2.0","-16.4996","2.0","-16.4995","2.0","-16.4995","2.0","-16.5008","2.0","-16.5005","2.0","-16.5005","2.0","-16.5024","2.0","-16.5022","2.0","-16.5022","2.0","-16.5024","2.0","-16.5022","2.0","-16.5022","2.0"
"16","-16.4972","2.0","-16.4973","2.0","-16.4993","2.0","-16.4993","2.0","-16.4993","2.0","-16.4999","2.0","-16.5001","2.0","-16.5001","2.0","-16.5019","2.0","-16.502","2.0","-16.502","2.0","-16.5019","2.0","-16.502","2.0","-16.502","2.0"
"17","-16.491","2.0","-16.4884","2.0","-16.4896","2.0","-16.4869","2.0","-16.4869","2.0","-16.4906","2.0","-16.4879","2.0","-16.4879","2.0","-16.4893","2.0","-16.4866","2.0","-16.4866","2.0","-16.4893","2.0","-16.4866","2.0","-16.4866","2.0"
"18","-16.4884","2.0","-16.4857","2.0","-16.4877","2.0","-16.4849","2.0","-16.4849","2.0","-16.4893","2.0","-16.4866","2.0","-16.4866","2.0","-16.4884","2.0","-16.4856","2.0","-16.4856","2.0","-16.4884","2.0","-16.4856","2.0","-16.4856","2.0"
