"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"10","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8252","1.0","-19.8252","1.0","-19.8251","1.0","-19.8252","1.0","-19.8252","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0","-19.8249","1.0"
"11","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0","-19.8248","1.0","-19.8249","1.0","-19.8249","1.0"
"12","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8251","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0","-19.8248","1.0","-19.8248","1.0","-19.8249","1.0"
"13","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0"
"14","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0"
"15","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.824199999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824199999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0"
"16","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.823999999999998","1.0","-19.824199999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824199999999998","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0","-19.824299999999997","1.0"
"17","-17.9988","1.0","-17.9988","1.0","-17.9988","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9984","1.0","-17.9984","1.0","-17.9984","1.0","-17.998099999999997","1.0","-17.9982","1.0","-17.9982","1.0","-17.998099999999997","1.0","-17.9982","1.0","-17.9982","1.0","-17.9984","1.0","-17.9984","1.0","-17.9984","1.0","-17.998099999999997","1.0","-17.9982","1.0","-17.9982","1.0","-17.998099999999997","1.0","-17.9982","1.0","-17.9982","1.0"
"18","-17.9988","1.0","-17.9988","1.0","-17.9988","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9986","1.0","-17.9984","1.0","-17.9984","1.0","-17.9984","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.9984","1.0","-17.9984","1.0","-17.9984","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0"
"19","-17.9988","1.0","-17.9988","1.0","-17.9988","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0"
"20","-17.9988","1.0","-17.9988","1.0","-17.9988","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.9982","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9982","1.0","-17.998099999999997","1.0","-17.998099999999997","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0","-17.9976","1.0"
"21","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.997899999999998","1.0","-17.997899999999998","1.0","-17.997899999999998","1.0","-17.997899999999998","1.0","-17.997899999999998","1.0","-17.997899999999998","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0"
"22","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.997799999999998","1.0","-17.997799999999998","1.0","-17.997799999999998","1.0","-17.997799999999998","1.0","-17.997799999999998","1.0","-17.997799999999998","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0","-17.9973","1.0"
"23","-17.9972","1.0","-17.9972","1.0","-17.9972","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9972","1.0","-17.9972","1.0","-17.9972","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9972","1.0","-17.9972","1.0","-17.9972","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0"
"24","-17.9972","1.0","-17.9972","1.0","-17.9972","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9974","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0","-17.9971","1.0"
"25","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.9969","1.0","-17.9969","1.0","-17.9969","1.0","-17.9969","1.0","-17.9969","1.0","-17.9968","1.0","-17.9969","1.0","-17.9969","1.0","-17.9968","1.0","-17.9969","1.0","-17.9969","1.0","-17.9969","1.0","-17.9969","1.0","-17.9968","1.0","-17.9969","1.0","-17.9969","1.0","-17.9968","1.0","-17.9969","1.0"
"26","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0"
"27","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0"
"28","-17.9968","1.0","-17.9968","1.0","-17.9968","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.9961","1.0","-17.996599999999997","1.0","-17.996499999999997","1.0","-17.996499999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996499999999997","1.0","-17.996499999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0","-17.996599999999997","1.0"
"29","-17.9951","1.0","-17.9951","1.0","-17.9951","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0"
"30","-17.9951","1.0","-17.9951","1.0","-17.9951","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0","-17.996299999999998","1.0"
"31","-17.9951","1.0","-17.994999999999997","1.0","-17.994999999999997","1.0","-17.9953","1.0","-17.9952","1.0","-17.9952","1.0","-17.9953","1.0","-17.9952","1.0","-17.9952","1.0","-17.9955","1.0","-17.9955","1.0","-17.9955","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9955","1.0","-17.9955","1.0","-17.9955","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0","-17.9958","1.0"
"32","-17.9951","1.0","-17.994999999999997","1.0","-17.994999999999997","1.0","-17.9952","1.0","-17.9952","1.0","-17.9952","1.0","-17.9952","1.0","-17.9952","1.0","-17.9952","1.0","-17.9955","1.0","-17.9955","1.0","-17.9954","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9955","1.0","-17.9954","1.0","-17.9955","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0","-17.9957","1.0"
"33","-17.980999999999998","1.0","-17.9807","1.0","-17.9807","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0","-17.980999999999998","1.0","-17.9806","1.0","-17.9807","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0","-17.980999999999998","1.0","-17.9807","1.0","-17.9806","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0","-17.9809","1.0","-17.9804","1.0","-17.9804","1.0"
"34","-17.980999999999998","1.0","-17.9804","1.0","-17.9804","1.0","-17.9807","1.0","-17.9802","1.0","-17.9802","1.0","-17.9807","1.0","-17.9802","1.0","-17.9802","1.0","-17.9809","1.0","-17.9805","1.0","-17.9804","1.0","-17.9807","1.0","-17.9803","1.0","-17.9802","1.0","-17.9807","1.0","-17.9803","1.0","-17.9802","1.0","-17.9809","1.0","-17.9804","1.0","-17.9805","1.0","-17.9807","1.0","-17.9802","1.0","-17.9803","1.0","-17.9807","1.0","-17.9802","1.0","-17.9803","1.0"
"35","-17.9807","1.0","-17.9802","1.0","-17.9802","1.0","-17.9805","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9805","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9809","1.0","-17.9802","1.0","-17.9801","1.0","-17.9804","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9804","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9809","1.0","-17.9801","1.0","-17.9802","1.0","-17.9804","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9804","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0"
"36","-17.9807","1.0","-17.9799","1.0","-17.9799","1.0","-17.9803","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9803","1.0","-17.979799999999997","1.0","-17.979799999999997","1.0","-17.9808","1.0","-17.9799","1.0","-17.9801","1.0","-17.9803","1.0","-17.979799999999997","1.0","-17.979699999999998","1.0","-17.9803","1.0","-17.979799999999997","1.0","-17.979699999999998","1.0","-17.9808","1.0","-17.9801","1.0","-17.9799","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979799999999997","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979799999999997","1.0"
"37","-17.979699999999998","1.0","-17.979599999999998","1.0","-17.979599999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.979599999999998","1.0","-17.979499999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.979499999999998","1.0","-17.979599999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.9803","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0"
"38","-17.979699999999998","1.0","-17.9794","1.0","-17.9794","1.0","-17.9801","1.0","-17.979599999999998","1.0","-17.979599999999998","1.0","-17.9801","1.0","-17.979599999999998","1.0","-17.979599999999998","1.0","-17.979699999999998","1.0","-17.9794","1.0","-17.9794","1.0","-17.9802","1.0","-17.979599999999998","1.0","-17.979699999999998","1.0","-17.9802","1.0","-17.979599999999998","1.0","-17.979699999999998","1.0","-17.979699999999998","1.0","-17.9794","1.0","-17.9794","1.0","-17.9802","1.0","-17.979699999999998","1.0","-17.979599999999998","1.0","-17.9802","1.0","-17.979699999999998","1.0","-17.979599999999998","1.0"
"39","-17.979599999999998","1.0","-17.9793","1.0","-17.9793","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0","-17.979699999999998","1.0","-17.9793","1.0","-17.9794","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0","-17.979699999999998","1.0","-17.9794","1.0","-17.9793","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0","-17.979799999999997","1.0","-17.9793","1.0","-17.9793","1.0"
"40","-17.979599999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979599999999998","1.0","-17.9793","1.0","-17.9793","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979599999999998","1.0","-17.9793","1.0","-17.9793","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0","-17.979699999999998","1.0","-17.9792","1.0","-17.9792","1.0"
"41","-17.9788","1.0","-17.9791","1.0","-17.9791","1.0","-17.9787","1.0","-17.9791","1.0","-17.9791","1.0","-17.9787","1.0","-17.9791","1.0","-17.9791","1.0","-17.9787","1.0","-17.979","1.0","-17.9791","1.0","-17.9786","1.0","-17.9791","1.0","-17.9791","1.0","-17.9786","1.0","-17.9791","1.0","-17.9791","1.0","-17.9787","1.0","-17.9791","1.0","-17.979","1.0","-17.9786","1.0","-17.9791","1.0","-17.9791","1.0","-17.9786","1.0","-17.9791","1.0","-17.9791","1.0"
"42","-17.9788","1.0","-17.9789","1.0","-17.9789","1.0","-17.9784","1.0","-17.979","1.0","-17.979","1.0","-17.9784","1.0","-17.979","1.0","-17.979","1.0","-17.9786","1.0","-17.9789","1.0","-17.9789","1.0","-17.9785","1.0","-17.979","1.0","-17.9791","1.0","-17.9785","1.0","-17.979","1.0","-17.9791","1.0","-17.9786","1.0","-17.9789","1.0","-17.9789","1.0","-17.9785","1.0","-17.9791","1.0","-17.979","1.0","-17.9785","1.0","-17.9791","1.0","-17.979","1.0"
"43","-17.9785","1.0","-17.9789","1.0","-17.9789","1.0","-17.978299999999997","1.0","-17.9787","1.0","-17.9787","1.0","-17.978299999999997","1.0","-17.9787","1.0","-17.9787","1.0","-17.9786","1.0","-17.9789","1.0","-17.9789","1.0","-17.978199999999998","1.0","-17.9787","1.0","-17.9787","1.0","-17.978199999999998","1.0","-17.9787","1.0","-17.9787","1.0","-17.9786","1.0","-17.9789","1.0","-17.9789","1.0","-17.978199999999998","1.0","-17.9787","1.0","-17.9787","1.0","-17.978199999999998","1.0","-17.9787","1.0","-17.9787","1.0"
