"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"10","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1191","2.0","-24.1191","2.0","-24.119","2.0","-24.119","2.0","-24.1189","2.0","-24.1189","2.0","-24.1188","2.0","-24.1188","2.0","-24.1188","2.0","-24.1187","2.0","-24.1187","2.0","-24.1187","2.0","-24.1187","2.0","-24.1187","2.0","-24.1187","2.0","-24.1186","2.0","-24.1186","2.0","-24.1185","2.0","-24.1185","2.0","-24.1184","2.0","-24.1184","2.0","-24.1183","2.0","-24.1183","2.0","-24.118199999999998","2.0","-24.118199999999998","2.0","-24.1181","2.0","-24.1181","2.0","-24.1181","2.0","-24.118","2.0","-24.118","2.0","-24.118","2.0","-24.1181","2.0","-24.1181","2.0","-24.1181","2.0","-24.118199999999998","2.0","-24.118199999999998","2.0","-24.1183","2.0","-24.1183","2.0","-24.1184","2.0","-24.1185","2.0","-24.1186","2.0","-24.1187","2.0","-24.1187","2.0","-24.1188","2.0","-24.1189","2.0","-24.119","2.0","-24.119","2.0","-24.1191","2.0","-24.1191","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1192","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0","-24.1193","2.0"
"11","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1137","2.0","-24.1137","2.0","-24.1137","2.0","-24.1137","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.1135","2.0","-24.113599999999998","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1133","2.0","-24.1133","2.0","-24.1133","2.0","-24.1133","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1134","2.0","-24.1135","2.0","-24.1135","2.0","-24.1135","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.113599999999998","2.0","-24.1137","2.0","-24.1137","2.0","-24.1137","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0","-24.1138","2.0"
"12","-15.7778","2.0","-15.7747","2.0","-15.7652","2.0","-15.7495","2.0","-15.7277","2.0","-15.7","2.0","-15.666599999999999","2.0","-15.6278","2.0","-15.5841","2.0","-15.536","2.0","-15.4841","2.0","-15.4293","2.0","-15.3727","2.0","-15.3163","2.0","-15.2625","2.0","-15.2156","2.0","-15.1822","2.0","-15.1698","2.0","-15.1687","2.0","-15.1653","2.0","-15.1596","2.0","-15.1516","2.0","-15.1413","2.0","-15.129","2.0","-15.1146","2.0","-15.0986","2.0","-15.0811","2.0","-15.0627","2.0","-15.0441","2.0","-15.0259","2.0","-15.0091","2.0","-14.9946","2.0","-14.9834","2.0","-14.9763","2.0","-14.9739","2.0","-14.974","2.0","-14.9746","2.0","-14.976799999999999","2.0","-14.982","2.0","-14.9926","2.0","-15.011","2.0","-15.0394","2.0","-15.0781","2.0","-15.1264","2.0","-15.182","2.0","-15.2426","2.0","-15.3056","2.0","-15.3692","2.0","-15.4316","2.0","-15.4914","2.0","-15.5474","2.0","-15.5987","2.0","-15.6446","2.0","-15.6843","2.0","-15.7175","2.0","-15.7437","2.0","-15.762599999999999","2.0","-15.774","2.0","-15.7778","2.0","-15.7734","2.0","-15.760299999999999","2.0","-15.7385","2.0","-15.7084","2.0","-15.6703","2.0","-15.6246","2.0","-15.5722","2.0","-15.5142","2.0","-15.4521","2.0","-15.3887","2.0","-15.329","2.0","-15.2826","2.0","-15.2641","2.0"
"13","-14.1334","2.0","-14.1344","2.0","-14.1381","2.0","-14.1485","2.0","-14.1667","2.0","-14.190999999999999","2.0","-14.2213","2.0","-14.2574","2.0","-14.299","2.0","-14.345699999999999","2.0","-14.3969","2.0","-14.4515","2.0","-14.5083","2.0","-14.5653","2.0","-14.6197","2.0","-14.6671","2.0","-14.700899999999999","2.0","-14.7134","2.0","-14.7115","2.0","-14.7058","2.0","-14.6965","2.0","-14.684","2.0","-14.6687","2.0","-14.6512","2.0","-14.6322","2.0","-14.6123","2.0","-14.5924","2.0","-14.5731","2.0","-14.5552","2.0","-14.539","2.0","-14.5244","2.0","-14.511","2.0","-14.4982","2.0","-14.4866","2.0","-14.4809","2.0","-14.4799","2.0","-14.4778","2.0","-14.4785","2.0","-14.488999999999999","2.0","-14.504999999999999","2.0","-14.5189","2.0","-14.5261","2.0","-14.5245","2.0","-14.5138","2.0","-14.495","2.0","-14.4696","2.0","-14.4393","2.0","-14.4056","2.0","-14.3698","2.0","-14.3333","2.0","-14.297","2.0","-14.2622","2.0","-14.2297","2.0","-14.2006","2.0","-14.1758","2.0","-14.1561","2.0","-14.1426","2.0","-14.1355","2.0","-14.1334","2.0","-14.1408","2.0","-14.162799999999999","2.0","-14.198599999999999","2.0","-14.2471","2.0","-14.3067","2.0","-14.3756","2.0","-14.4517","2.0","-14.532399999999999","2.0","-14.615","2.0","-14.6955","2.0","-14.7681","2.0","-14.8225","2.0","-14.8436","2.0"
"14","-14.1229","2.0","-14.1253","2.0","-14.132","2.0","-14.1397","2.0","-14.1481","2.0","-14.1588","2.0","-14.1711","2.0","-14.184099999999999","2.0","-14.1975","2.0","-14.2107","2.0","-14.2232","2.0","-14.2349","2.0","-14.2452","2.0","-14.254","2.0","-14.261099999999999","2.0","-14.2663","2.0","-14.2694","2.0","-14.2705","2.0","-14.2749","2.0","-14.286299999999999","2.0","-14.3018","2.0","-14.3193","2.0","-14.3379","2.0","-14.356399999999999","2.0","-14.3743","2.0","-14.3909","2.0","-14.4053","2.0","-14.4172","2.0","-14.4258","2.0","-14.431099999999999","2.0","-14.4332","2.0","-14.433","2.0","-14.4317","2.0","-14.4313","2.0","-14.4328","2.0","-14.4338","2.0","-14.4398","2.0","-14.4474","2.0","-14.4457","2.0","-14.4359","2.0","-14.422","2.0","-14.4053","2.0","-14.3866","2.0","-14.3662","2.0","-14.3447","2.0","-14.3224","2.0","-14.2997","2.0","-14.2772","2.0","-14.254999999999999","2.0","-14.2338","2.0","-14.2139","2.0","-14.1954","2.0","-14.1787","2.0","-14.1639","2.0","-14.1512","2.0","-14.1406","2.0","-14.1318","2.0","-14.125399999999999","2.0","-14.1229","2.0","-14.1232","2.0","-14.1238","2.0","-14.1248","2.0","-14.126199999999999","2.0","-14.1278","2.0","-14.1295","2.0","-14.1313","2.0","-14.133099999999999","2.0","-14.134599999999999","2.0","-14.136","2.0","-14.137","2.0","-14.1377","2.0","-14.1379","2.0"
"15","-14.1229","2.0","-14.1244","2.0","-14.128499999999999","2.0","-14.1345","2.0","-14.141","2.0","-14.1477","2.0","-14.1548","2.0","-14.1624","2.0","-14.1702","2.0","-14.1781","2.0","-14.1858","2.0","-14.1931","2.0","-14.1997","2.0","-14.2054","2.0","-14.209999999999999","2.0","-14.2134","2.0","-14.2155","2.0","-14.2162","2.0","-14.2144","2.0","-14.2106","2.0","-14.2078","2.0","-14.2074","2.0","-14.2104","2.0","-14.2171","2.0","-14.227599999999999","2.0","-14.2417","2.0","-14.2592","2.0","-14.2797","2.0","-14.3025","2.0","-14.327","2.0","-14.3522","2.0","-14.376999999999999","2.0","-14.399799999999999","2.0","-14.4174","2.0","-14.4235","2.0","-14.4246","2.0","-14.4236","2.0","-14.4186","2.0","-14.4111","2.0","-14.401299999999999","2.0","-14.3895","2.0","-14.3758","2.0","-14.3605","2.0","-14.3437","2.0","-14.3257","2.0","-14.306799999999999","2.0","-14.2871","2.0","-14.267","2.0","-14.2469","2.0","-14.227","2.0","-14.2078","2.0","-14.1897","2.0","-14.1731","2.0","-14.1584","2.0","-14.145999999999999","2.0","-14.136","2.0","-14.1288","2.0","-14.1244","2.0","-14.1229","2.0","-14.1232","2.0","-14.1238","2.0","-14.1248","2.0","-14.126199999999999","2.0","-14.1278","2.0","-14.1295","2.0","-14.1313","2.0","-14.133099999999999","2.0","-14.134599999999999","2.0","-14.136","2.0","-14.137","2.0","-14.1377","2.0","-14.1379","2.0"
"16","-8.7701","2.0","-8.7737","2.0","-8.7827","2.0","-8.794699999999999","2.0","-8.8079","2.0","-8.8215","2.0","-8.8351","2.0","-8.8486","2.0","-8.8616","2.0","-8.874099999999999","2.0","-8.8858","2.0","-8.8966","2.0","-8.9062","2.0","-8.9145","2.0","-8.9211","2.0","-8.925899999999999","2.0","-8.928799999999999","2.0","-8.9298","2.0","-8.9296","2.0","-8.928999999999998","2.0","-8.928","2.0","-8.9269","2.0","-8.925899999999999","2.0","-8.9253","2.0","-8.9255","2.0","-8.9267","2.0","-8.9292","2.0","-8.9329","2.0","-8.9377","2.0","-8.9431","2.0","-8.9485","2.0","-8.9535","2.0","-8.9574","2.0","-8.959900000000001","2.0","-8.960799999999999","2.0","-8.9612","2.0","-8.962299999999999","2.0","-8.963799999999999","2.0","-8.965499999999999","2.0","-8.967099999999999","2.0","-8.9681","2.0","-8.9682","2.0","-8.967099999999999","2.0","-8.9647","2.0","-8.9607","2.0","-8.9552","2.0","-8.9481","2.0","-8.9393","2.0","-8.928999999999998","2.0","-8.9169","2.0","-8.9033","2.0","-8.888","2.0","-8.8711","2.0","-8.852799999999998","2.0","-8.8332","2.0","-8.812999999999999","2.0","-8.7934","2.0","-8.7772","2.0","-8.7701","2.0","-8.791599999999999","2.0","-8.8324","2.0","-8.8765","2.0","-8.9194","2.0","-8.959","2.0","-8.994299999999999","2.0","-9.024799999999999","2.0","-9.0505","2.0","-9.071200000000001","2.0","-9.0872","2.0","-9.0985","2.0","-9.1053","2.0","-9.1075","2.0"
"17","-8.700199999999999","2.0","-8.697199999999999","2.0","-8.6902","2.0","-8.682500000000001","2.0","-8.677399999999999","2.0","-8.6769","2.0","-8.6794","2.0","-8.6829","2.0","-8.6867","2.0","-8.6902","2.0","-8.693200000000001","2.0","-8.6958","2.0","-8.697700000000001","2.0","-8.6991","2.0","-8.700099999999999","2.0","-8.7007","2.0","-8.701","2.0","-8.7011","2.0","-8.7019","2.0","-8.7039","2.0","-8.706900000000001","2.0","-8.7104","2.0","-8.7144","2.0","-8.718399999999999","2.0","-8.7222","2.0","-8.7253","2.0","-8.7273","2.0","-8.7279","2.0","-8.7273","2.0","-8.7256","2.0","-8.723199999999999","2.0","-8.7208","2.0","-8.7188","2.0","-8.7174","2.0","-8.716999999999999","2.0","-8.7174","2.0","-8.718499999999999","2.0","-8.720099999999999","2.0","-8.722","2.0","-8.7236","2.0","-8.724499999999999","2.0","-8.724599999999999","2.0","-8.7235","2.0","-8.7213","2.0","-8.7182","2.0","-8.7142","2.0","-8.7096","2.0","-8.7045","2.0","-8.6991","2.0","-8.6936","2.0","-8.688099999999999","2.0","-8.6827","2.0","-8.6777","2.0","-8.6734","2.0","-8.6709","2.0","-8.6735","2.0","-8.683399999999999","2.0","-8.694700000000001","2.0","-8.700199999999999","2.0","-8.685099999999998","2.0","-8.663","2.0","-8.6587","2.0","-8.6615","2.0","-8.6649","2.0","-8.6685","2.0","-8.672799999999999","2.0","-8.6775","2.0","-8.6817","2.0","-8.6853","2.0","-8.687899999999999","2.0","-8.689599999999999","2.0","-8.690100000000001","2.0"
"18","-8.6547","2.0","-8.6557","2.0","-8.6579","2.0","-8.660499999999999","2.0","-8.6628","2.0","-8.6646","2.0","-8.6664","2.0","-8.6685","2.0","-8.6707","2.0","-8.672899999999998","2.0","-8.6752","2.0","-8.677299999999999","2.0","-8.6793","2.0","-8.6811","2.0","-8.6826","2.0","-8.6837","2.0","-8.6844","2.0","-8.6847","2.0","-8.6844","2.0","-8.6836","2.0","-8.6829","2.0","-8.6824","2.0","-8.6822","2.0","-8.6821","2.0","-8.681899999999999","2.0","-8.6816","2.0","-8.6809","2.0","-8.6799","2.0","-8.6783","2.0","-8.676400000000001","2.0","-8.6741","2.0","-8.671800000000001","2.0","-8.669599999999999","2.0","-8.668099999999999","2.0","-8.6676","2.0","-8.6689","2.0","-8.6724","2.0","-8.6771","2.0","-8.681999999999999","2.0","-8.686499999999999","2.0","-8.690100000000001","2.0","-8.6929","2.0","-8.6948","2.0","-8.6959","2.0","-8.6961","2.0","-8.6955","2.0","-8.693999999999999","2.0","-8.6918","2.0","-8.6888","2.0","-8.6852","2.0","-8.6811","2.0","-8.6767","2.0","-8.6722","2.0","-8.6678","2.0","-8.663699999999999","2.0","-8.6601","2.0","-8.6573","2.0","-8.6554","2.0","-8.6547","2.0","-8.6552","2.0","-8.6565","2.0","-8.6587","2.0","-8.6615","2.0","-8.6649","2.0","-8.6685","2.0","-8.6722","2.0","-8.675699999999999","2.0","-8.678899999999999","2.0","-8.6816","2.0","-8.6837","2.0","-8.684899999999999","2.0","-8.6854","2.0"
"19","-8.6547","2.0","-8.6548","2.0","-8.655","2.0","-8.6548","2.0","-8.652999999999999","2.0","-8.6486","2.0","-8.6433","2.0","-8.6399","2.0","-8.6379","2.0","-8.636299999999999","2.0","-8.634799999999998","2.0","-8.6335","2.0","-8.6323","2.0","-8.6312","2.0","-8.6303","2.0","-8.6297","2.0","-8.6293","2.0","-8.6292","2.0","-8.629","2.0","-8.6283","2.0","-8.6272","2.0","-8.625499999999999","2.0","-8.6233","2.0","-8.6208","2.0","-8.617999999999999","2.0","-8.6153","2.0","-8.6126","2.0","-8.6101","2.0","-8.608","2.0","-8.6062","2.0","-8.604800000000001","2.0","-8.6037","2.0","-8.603","2.0","-8.6025","2.0","-8.6024","2.0","-8.6025","2.0","-8.602799999999998","2.0","-8.6035","2.0","-8.6044","2.0","-8.605599999999999","2.0","-8.607","2.0","-8.608699999999999","2.0","-8.6107","2.0","-8.613","2.0","-8.6155","2.0","-8.6182","2.0","-8.620999999999999","2.0","-8.623999999999999","2.0","-8.626999999999999","2.0","-8.630099999999999","2.0","-8.633099999999999","2.0","-8.636099999999999","2.0","-8.639299999999999","2.0","-8.6436","2.0","-8.6504","2.0","-8.6558","2.0","-8.6563","2.0","-8.6552","2.0","-8.6547","2.0","-8.6552","2.0","-8.6565","2.0","-8.6557","2.0","-8.6587","2.0","-8.663","2.0","-8.6679","2.0","-8.6722","2.0","-8.675699999999999","2.0","-8.678899999999999","2.0","-8.6816","2.0","-8.6837","2.0","-8.684899999999999","2.0","-8.6854","2.0"
"20","-8.6476","2.0","-8.646899999999999","2.0","-8.6455","2.0","-8.643899999999999","2.0","-8.642199999999999","2.0","-8.6404","2.0","-8.637599999999999","2.0","-8.6329","2.0","-8.6273","2.0","-8.622","2.0","-8.6174","2.0","-8.6135","2.0","-8.610299999999999","2.0","-8.6077","2.0","-8.605699999999999","2.0","-8.604299999999999","2.0","-8.6035","2.0","-8.603200000000001","2.0","-8.603200000000001","2.0","-8.6031","2.0","-8.603","2.0","-8.602799999999998","2.0","-8.602599999999999","2.0","-8.6023","2.0","-8.602","2.0","-8.601700000000001","2.0","-8.6013","2.0","-8.6008","2.0","-8.6003","2.0","-8.5998","2.0","-8.5992","2.0","-8.598700000000001","2.0","-8.5983","2.0","-8.597999999999999","2.0","-8.597999999999999","2.0","-8.597999999999999","2.0","-8.597999999999999","2.0","-8.598199999999999","2.0","-8.5984","2.0","-8.598700000000001","2.0","-8.5992","2.0","-8.5998","2.0","-8.6005","2.0","-8.6015","2.0","-8.602699999999999","2.0","-8.604199999999999","2.0","-8.606","2.0","-8.6084","2.0","-8.6112","2.0","-8.614799999999999","2.0","-8.6192","2.0","-8.6245","2.0","-8.6306","2.0","-8.6367","2.0","-8.640799999999999","2.0","-8.6435","2.0","-8.6455","2.0","-8.646999999999998","2.0","-8.6476","2.0","-8.6481","2.0","-8.6488","2.0","-8.640899999999998","2.0","-8.6294","2.0","-8.621500000000001","2.0","-8.6167","2.0","-8.6138","2.0","-8.6123","2.0","-8.6116","2.0","-8.6114","2.0","-8.6114","2.0","-8.6114","2.0","-8.6115","2.0"
"21","-8.299","2.0","-8.2957","2.0","-8.286","2.0","-8.2701","2.0","-8.2484","2.0","-8.2214","2.0","-8.1899","2.0","-8.1548","2.0","-8.1175","2.0","-8.0789","2.0","-8.0405","2.0","-8.003599999999999","2.0","-7.9695","2.0","-7.9395","2.0","-7.9148","2.0","-7.8964","2.0","-7.8850999999999996","2.0","-7.8812","2.0","-7.884","2.0","-7.8922","2.0","-7.904999999999999","2.0","-7.921799999999999","2.0","-7.9414","2.0","-7.962999999999999","2.0","-7.9857","2.0","-8.009","2.0","-8.032499999999999","2.0","-8.0558","2.0","-8.0785","2.0","-8.0999","2.0","-8.119399999999999","2.0","-8.136","2.0","-8.1488","2.0","-8.1569","2.0","-8.1597","2.0","-8.1539","2.0","-8.1372","2.0","-8.1123","2.0","-8.0823","2.0","-8.050799999999999","2.0","-8.021","2.0","-7.9954","2.0","-7.976","2.0","-7.9639","2.0","-7.9597999999999995","2.0","-7.9636","2.0","-7.975099999999999","2.0","-7.9937","2.0","-8.0185","2.0","-8.0486","2.0","-8.082799999999999","2.0","-8.1196","2.0","-8.157499999999999","2.0","-8.1945","2.0","-8.2286","2.0","-8.2578","2.0","-8.280100000000001","2.0","-8.2942","2.0","-8.299","2.0","-8.288499999999999","2.0","-8.258700000000001","2.0","-8.2137","2.0","-8.1589","2.0","-8.0998","2.0","-8.0409","2.0","-7.9857","2.0","-7.9367","2.0","-7.8955","2.0","-7.863099999999999","2.0","-7.8398","2.0","-7.8259","2.0","-7.8213","2.0"
"22","-5.9169","2.0","-5.9197","2.0","-5.9277999999999995","2.0","-5.9405","2.0","-5.9563999999999995","2.0","-5.974","2.0","-5.9914","2.0","-6.007","2.0","-6.0191","2.0","-6.0268","2.0","-6.0294","2.0","-6.026999999999999","2.0","-6.0203","2.0","-6.0104999999999995","2.0","-5.9994","2.0","-5.9891","2.0","-5.9818999999999996","2.0","-5.9793","2.0","-5.9868999999999994","2.0","-6.0095","2.0","-6.045999999999999","2.0","-6.093999999999999","2.0","-6.1502","2.0","-6.2116999999999996","2.0","-6.2757","2.0","-6.340299999999999","2.0","-6.404","2.0","-6.465299999999999","2.0","-6.5229","2.0","-6.5751","2.0","-6.6204","2.0","-6.6572","2.0","-6.6844","2.0","-6.7011","2.0","-6.7067","2.0","-6.6982","2.0","-6.6732","2.0","-6.6333","2.0","-6.581099999999999","2.0","-6.520899999999999","2.0","-6.4579","2.0","-6.3972999999999995","2.0","-6.343299999999999","2.0","-6.2981","2.0","-6.2621","2.0","-6.2338","2.0","-6.2101","2.0","-6.1876999999999995","2.0","-6.164","2.0","-6.1377","2.0","-6.1084","2.0","-6.0763","2.0","-6.0428999999999995","2.0","-6.0098","2.0","-5.9792","2.0","-5.952999999999999","2.0","-5.9333","2.0","-5.920999999999999","2.0","-5.9169","2.0","-5.925599999999999","2.0","-5.9501","2.0","-5.9857","2.0","-6.0278","2.0","-6.0724","2.0","-6.1166","2.0","-6.1582","2.0","-6.1956","2.0","-6.2276","2.0","-6.2532","2.0","-6.272","2.0","-6.2834","2.0","-6.2872","2.0"
"23","-5.2866","2.0","-5.291399999999999","2.0","-5.3094","2.0","-5.3398","2.0","-5.3747","2.0","-5.4082","2.0","-5.4379","2.0","-5.4632","2.0","-5.4845999999999995","2.0","-5.5028","2.0","-5.5184","2.0","-5.5317","2.0","-5.5428999999999995","2.0","-5.552","2.0","-5.5591","2.0","-5.5641","2.0","-5.5672","2.0","-5.5682","2.0","-5.5793","2.0","-5.6074","2.0","-5.6431","2.0","-5.6805","2.0","-5.718","2.0","-5.756","2.0","-5.795","2.0","-5.8346","2.0","-5.8735","2.0","-5.9097","2.0","-5.9414","2.0","-5.9676","2.0","-5.988099999999999","2.0","-6.003299999999999","2.0","-6.0137","2.0","-6.0197","2.0","-6.021599999999999","2.0","-6.0211","2.0","-6.0188999999999995","2.0","-6.0135","2.0","-6.0028","2.0","-5.9857","2.0","-5.9639","2.0","-5.9426","2.0","-5.9246","2.0","-5.904999999999999","2.0","-5.8770999999999995","2.0","-5.8384","2.0","-5.7902","2.0","-5.7368","2.0","-5.6821","2.0","-5.6293999999999995","2.0","-5.5798","2.0","-5.5325","2.0","-5.4862","2.0","-5.4397","2.0","-5.3933","2.0","-5.3499","2.0","-5.3145","2.0","-5.2931","2.0","-5.2866","2.0","-5.2974","2.0","-5.32","2.0","-5.3429","2.0","-5.3581","2.0","-5.3605","2.0","-5.3473999999999995","2.0","-5.3176","2.0","-5.271599999999999","2.0","-5.2105999999999995","2.0","-5.137","2.0","-5.0539","2.0","-4.965199999999999","2.0","-4.8818","2.0"
"24","-5.2371","2.0","-5.24","2.0","-5.2425","2.0","-5.2401","2.0","-5.2364","2.0","-5.234299999999999","2.0","-5.234299999999999","2.0","-5.234999999999999","2.0","-5.2344","2.0","-5.231199999999999","2.0","-5.2252","2.0","-5.2168","2.0","-5.2066","2.0","-5.195","2.0","-5.1826","2.0","-5.1701999999999995","2.0","-5.1601","2.0","-5.156","2.0","-5.144299999999999","2.0","-5.1242","2.0","-5.1396999999999995","2.0","-5.1981","2.0","-5.2697","2.0","-5.3408","2.0","-5.4052","2.0","-5.459099999999999","2.0","-5.5013","2.0","-5.5321","2.0","-5.553","2.0","-5.5659","2.0","-5.5729","2.0","-5.5758","2.0","-5.576499999999999","2.0","-5.5763","2.0","-5.5762","2.0","-5.5835","2.0","-5.6037","2.0","-5.6316","2.0","-5.6607","2.0","-5.6826","2.0","-5.6869","2.0","-5.6615","2.0","-5.6006","2.0","-5.5098","2.0","-5.4016","2.0","-5.289","2.0","-5.185499999999999","2.0","-5.1051","2.0","-5.0602","2.0","-5.0537","2.0","-5.074999999999999","2.0","-5.1094","2.0","-5.1465","2.0","-5.180199999999999","2.0","-5.2072","2.0","-5.2258","2.0","-5.2357","2.0","-5.2378","2.0","-5.2371","2.0","-5.222099999999999","2.0","-5.1838999999999995","2.0","-5.1287","2.0","-5.0611","2.0","-4.9856","2.0","-4.9062","2.0","-4.8271","2.0","-4.754099999999999","2.0","-4.6979","2.0","-4.680899999999999","2.0","-4.7181999999999995","2.0","-4.7892","2.0","-4.8679","2.0"
"25","-4.8016","2.0","-4.8187999999999995","2.0","-4.8505","2.0","-4.8784","2.0","-4.8963","2.0","-4.9018999999999995","2.0","-4.896","2.0","-4.8811","2.0","-4.8605","2.0","-4.8370999999999995","2.0","-4.8137","2.0","-4.7942","2.0","-4.7875","2.0","-4.8073999999999995","2.0","-4.8473999999999995","2.0","-4.8883","2.0","-4.9184","2.0","-4.9296","2.0","-4.9463","2.0","-4.9775","2.0","-4.9763","2.0","-4.9380999999999995","2.0","-4.8957","2.0","-4.8637999999999995","2.0","-4.8450999999999995","2.0","-4.836399999999999","2.0","-4.8328","2.0","-4.8301","2.0","-4.8248999999999995","2.0","-4.8145999999999995","2.0","-4.797499999999999","2.0","-4.7732","2.0","-4.7432","2.0","-4.7136","2.0","-4.6994","2.0","-4.6914","2.0","-4.6697","2.0","-4.64","2.0","-4.6091","2.0","-4.5828999999999995","2.0","-4.5648","2.0","-4.5565999999999995","2.0","-4.5592999999999995","2.0","-4.5728","2.0","-4.596299999999999","2.0","-4.6278999999999995","2.0","-4.6636999999999995","2.0","-4.6971","2.0","-4.7194","2.0","-4.7246999999999995","2.0","-4.7188","2.0","-4.7374","2.0","-4.7751","2.0","-4.8079","2.0","-4.8307","2.0","-4.840199999999999","2.0","-4.8344","2.0","-4.8155","2.0","-4.8016","2.0","-4.7837","2.0","-4.7360999999999995","2.0","-4.6707","2.0","-4.615399999999999","2.0","-4.5878","2.0","-4.558","2.0","-4.528","2.0","-4.4997","2.0","-4.479699999999999","2.0","-4.4898","2.0","-4.4754","2.0","-4.4555","2.0","-4.4472","2.0"
"26","-4.6724","2.0","-4.664","2.0","-4.6415","2.0","-4.6102","2.0","-4.5756","2.0","-4.5419","2.0","-4.5135","2.0","-4.4975","2.0","-4.504099999999999","2.0","-4.5332","2.0","-4.576499999999999","2.0","-4.6249","2.0","-4.6662","2.0","-4.6845","2.0","-4.6842","2.0","-4.6802","2.0","-4.6777","2.0","-4.677","2.0","-4.6647","2.0","-4.638599999999999","2.0","-4.6122","2.0","-4.5866999999999996","2.0","-4.5563","2.0","-4.5165999999999995","2.0","-4.4696","2.0","-4.4223","2.0","-4.3834","2.0","-4.3599","2.0","-4.3549999999999995","2.0","-4.3675999999999995","2.0","-4.394699999999999","2.0","-4.4326","2.0","-4.475499999999999","2.0","-4.5142999999999995","2.0","-4.5318","2.0","-4.526199999999999","2.0","-4.5095","2.0","-4.4824","2.0","-4.4464999999999995","2.0","-4.404999999999999","2.0","-4.3629","2.0","-4.3275","2.0","-4.3104","2.0","-4.3366999999999996","2.0","-4.3971","2.0","-4.456799999999999","2.0","-4.5074","2.0","-4.5491","2.0","-4.5893","2.0","-4.6333","2.0","-4.6751","2.0","-4.6823999999999995","2.0","-4.6654","2.0","-4.6516","2.0","-4.6467","2.0","-4.6508","2.0","-4.66","2.0","-4.6688","2.0","-4.6724","2.0","-4.6685","2.0","-4.6571","2.0","-4.6391","2.0","-4.615399999999999","2.0","-4.5878","2.0","-4.558","2.0","-4.528","2.0","-4.4997","2.0","-4.4746","2.0","-4.4540999999999995","2.0","-4.4391","2.0","-4.4299","2.0","-4.4268","2.0"
