"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.1143","2.0","-19.1143","2.0","-19.1143","2.0","-19.1142","2.0","-19.1142","2.0","-19.1143","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0"
"2","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0"
"3","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0"
"4","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0","-19.1142","2.0"
"5","-19.0278","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0278","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0"
"6","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0"
"7","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0"
"8","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0","-19.0277","2.0"
"9","-16.387","2.0","-16.3869","2.0","-16.3856","2.0","-16.3855","2.0","-16.3855","2.0","-16.3844","2.0","-16.3843","2.0","-16.3843","2.0","-16.3829","2.0","-16.3828","2.0","-16.3828","2.0","-16.3829","2.0","-16.3828","2.0","-16.3828","2.0"
