"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.0","0.0","0.0","25","-1.028","2.0","26","3.2983000000000002","0.0","4.3263"
"2","0.02173913","0.02173913","0.02173913","25","-1.0293","2.0","26","3.3079","0.0","4.3372"
"3","0.04347826","0.04347826","0.04347826","25","-1.0327","2.0","26","3.3362999999999996","0.0","4.369"
"4","0.06521739","0.06521739","0.06521739","25","-1.0368","2.0","26","3.3818","0.0","4.4186000000000005"
"5","0.08695652","0.08695652","0.08695652","25","-1.0396","2.0","26","3.4417","0.0","4.4813"
"6","0.10869566","0.10869566","0.10869566","25","-1.0391","2.0","26","3.5119","0.0","4.551"
"7","0.13043478","0.13043478","0.13043478","25","-1.0338","2.0","26","3.5862","0.0","4.62"
"8","0.15217392","0.15217392","0.15217392","25","-1.0230000000000001","2.0","26","3.6532","0.0","4.6762"
"9","0.17391305","0.17391305","0.17391305","25","-1.0068000000000001","2.0","26","3.6878","0.0","4.6946"
"10","0.19565217","0.19565217","0.19565217","25","-0.9859","2.0","26","3.6416000000000004","0.0","4.6275"
"11","0.21739131","0.21739131","0.21739131","25","-0.9611000000000001","2.0","26","3.4993","0.0","4.4604"
"12","0.23913044","0.23913044","0.23913044","25","-0.9331","2.0","26","3.3049","0.0","4.2379999999999995"
"13","0.26086956","0.26086956","0.26086956","25","-0.9029","2.0","26","3.0887000000000002","0.0","3.9916"
"14","0.28260872","0.28260872","0.28260872","25","-0.8709","2.0","26","2.8635","0.0","3.7344"
"15","0.30434784","0.30434784","0.30434784","25","-0.8373","2.0","26","2.636","0.0","3.4733"
"16","0.32608697","0.32608697","0.32608697","25","-0.8012","2.0","26","2.4112999999999998","0.0","3.2125"
"17","0.34782609","0.34782609","0.34782609","25","-0.7586","2.0","26","2.1936999999999998","0.0","2.9522999999999997"
"18","0.36956522","0.36956522","0.36956522","25","-0.6941","2.0","26","1.9880999999999998","0.0","2.6822"
"19","0.39130434","0.39130434","0.39130434","25","-0.5848","2.0","26","1.8001999999999998","0.0","2.385"
"20","0.4130435","0.4130435","0.4130435","25","-0.4469000000000001","2.0","26","1.6366999999999998","0.0","2.0835999999999997"
"21","0.43478262","0.43478262","0.43478262","25","-0.3097000000000001","2.0","26","1.5055","0.0","1.8152000000000001"
"22","0.45652175","0.45652175","0.45652175","25","-0.1927000000000001","2.0","26","1.4142000000000001","0.0","1.6069000000000002"
"23","0.47826087","0.47826087","0.47826087","25","-0.11270000000000002","2.0","26","1.3666999999999998","0.0","1.4793999999999998"
"24","0.5","0.5","0.5","25","-0.08400000000000007","2.0","26","1.3573","0.0","1.4413"
"25","0.47222221","0.5","0.47222221","25","-0.11790000000000012","2.0","26","1.3649999999999998","0.0","1.4828999999999999"
"26","0.44444445","0.5","0.44444445","25","-0.2068000000000001","2.0","26","1.3876","0.0","1.5944"
"27","0.41666669","0.5","0.41666669","25","-0.3235000000000001","2.0","26","1.424","0.0","1.7475"
"28","0.3888889","0.5","0.3888889","25","-0.4439000000000001","2.0","26","1.4723000000000002","0.0","1.9162000000000003"
"29","0.3611111","0.5","0.3611111","25","-0.5522","2.0","26","1.5303999999999998","0.0","2.0826"
"30","0.33333334","0.5","0.33333334","25","-0.6407","2.0","26","1.5958999999999999","0.0","2.2366"
"31","0.30555555","0.5","0.30555555","25","-0.7089","2.0","26","1.666","0.0","2.3749"
"32","0.27777779","0.5","0.27777779","25","-0.7598","2.0","26","1.7384","0.0","2.4981999999999998"
"33","0.25","0.5","0.25","25","-0.7978000000000001","2.0","26","1.8104999999999998","0.0","2.6083"
"34","0.22222224","0.5","0.22222224","25","-0.8266","2.0","26","1.8801999999999999","0.0","2.7068"
"35","0.19444445","0.5","0.19444445","25","-0.849","2.0","26","1.9455999999999998","0.0","2.7946"
"36","0.16666669","0.5","0.16666669","25","-0.8668","2.0","26","2.0052","0.0","2.872"
"37","0.13888893","0.5","0.13888893","25","-0.8813","2.0","26","2.0575","0.0","2.9388"
"38","0.1111111","0.5","0.1111111","25","-0.8931","2.0","26","2.1017","0.0","2.9948"
"39","0.08333334","0.5","0.08333334","25","-0.9029","2.0","26","2.1369","0.0","3.0397999999999996"
"40","0.05555558","0.5","0.05555558","25","-0.9106000000000001","2.0","26","2.1624","0.0","3.073"
"41","0.02777782","0.5","0.02777782","25","-0.9158000000000001","2.0","26","2.1779","0.0","3.0937"
"42","3e-08","0.5","3e-08","25","-0.9177000000000001","2.0","26","2.1831","0.0","3.1008"
"43","0.03846154","0.5","0.0","25","-0.9159","2.0","26","2.1781","0.0","3.0940000000000003"
"44","0.07692308","0.5","0.0","25","-0.9104","2.0","26","2.1633999999999998","0.0","3.0738"
