"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-22.0837","2.0","-22.0836","2.0","-22.0836","2.0","-22.0835","2.0","-22.0835","2.0","-22.0835","2.0","-22.0834","2.0","-22.0834","2.0","-22.0834","2.0","-22.0833","2.0","-22.0833","2.0","-22.0834","2.0","-22.0833","2.0","-22.0833","2.0"
"2","-22.0834","2.0","-22.0834","2.0","-22.0834","2.0","-22.0834","2.0","-22.0834","2.0","-22.0832","2.0","-22.0833","2.0","-22.0833","2.0","-22.0832","2.0","-22.0832","2.0","-22.0832","2.0","-22.0832","2.0","-22.0832","2.0","-22.0832","2.0"
"3","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.0828","2.0","-22.0828","2.0","-22.0828","2.0","-22.0831","2.0","-22.083000000000002","2.0","-22.083000000000002","2.0","-22.083000000000002","2.0","-22.083000000000002","2.0","-22.082900000000002","2.0","-22.083000000000002","2.0","-22.083000000000002","2.0","-22.082900000000002","2.0"
"4","-22.0827","2.0","-22.0827","2.0","-22.0827","2.0","-22.0827","2.0","-22.0827","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0","-22.082900000000002","2.0"
"5","-22.0793","2.0","-22.0793","2.0","-22.0794","2.0","-22.0794","2.0","-22.0794","2.0","-22.0791","2.0","-22.0791","2.0","-22.0791","2.0","-22.0791","2.0","-22.0792","2.0","-22.0791","2.0","-22.0791","2.0","-22.0791","2.0","-22.0791","2.0"
"6","-22.0791","2.0","-22.0792","2.0","-22.0792","2.0","-22.0793","2.0","-22.0793","2.0","-22.0789","2.0","-22.079","2.0","-22.079","2.0","-22.079","2.0","-22.0791","2.0","-22.0791","2.0","-22.079","2.0","-22.0791","2.0","-22.0791","2.0"
"7","-22.078500000000002","2.0","-22.078500000000002","2.0","-22.078500000000002","2.0","-22.078500000000002","2.0","-22.078500000000002","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0","-22.0787","2.0"
"8","-22.078300000000002","2.0","-22.078400000000002","2.0","-22.078400000000002","2.0","-22.078500000000002","2.0","-22.078400000000002","2.0","-22.078500000000002","2.0","-22.0786","2.0","-22.0786","2.0","-22.0786","2.0","-22.0787","2.0","-22.0787","2.0","-22.0786","2.0","-22.0787","2.0","-22.0787","2.0"
"9","-18.415","2.0","-18.415","2.0","-18.4129","2.0","-18.4128","2.0","-18.4128","2.0","-18.4128","2.0","-18.4128","2.0","-18.4128","2.0","-18.410600000000002","2.0","-18.4105","2.0","-18.4105","2.0","-18.410600000000002","2.0","-18.4105","2.0","-18.4105","2.0"
"10","-18.4149","2.0","-18.4149","2.0","-18.4127","2.0","-18.4127","2.0","-18.4127","2.0","-18.4128","2.0","-18.4128","2.0","-18.4128","2.0","-18.4104","2.0","-18.4104","2.0","-18.4104","2.0","-18.4104","2.0","-18.4104","2.0","-18.4104","2.0"
"11","-18.408","2.0","-18.407700000000002","2.0","-18.4094","2.0","-18.409200000000002","2.0","-18.409200000000002","2.0","-18.4088","2.0","-18.4088","2.0","-18.4088","2.0","-18.4068","2.0","-18.4066","2.0","-18.4066","2.0","-18.4068","2.0","-18.4066","2.0","-18.4066","2.0"
"12","-18.407","2.0","-18.4072","2.0","-18.4087","2.0","-18.4089","2.0","-18.4089","2.0","-18.4087","2.0","-18.4087","2.0","-18.4087","2.0","-18.406200000000002","2.0","-18.4063","2.0","-18.4063","2.0","-18.406200000000002","2.0","-18.4063","2.0","-18.4063","2.0"
"13","-18.407","2.0","-18.4069","2.0","-18.4041","2.0","-18.4041","2.0","-18.4041","2.0","-18.4053","2.0","-18.405","2.0","-18.405","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0"
"14","-18.4069","2.0","-18.4069","2.0","-18.4041","2.0","-18.4041","2.0","-18.4041","2.0","-18.4044","2.0","-18.404600000000002","2.0","-18.404600000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0","-18.406100000000002","2.0"
