"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.7212","2.0","-19.7211","2.0","-19.721","2.0","-19.7208","2.0","-19.7208","2.0","-19.7211","2.0","-19.7209","2.0","-19.7209","2.0","-19.7209","2.0","-19.720699999999997","2.0","-19.720699999999997","2.0","-19.7209","2.0","-19.720699999999997","2.0","-19.720699999999997","2.0"
"2","-19.720699999999997","2.0","-19.720699999999997","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.7208","2.0","-19.720699999999997","2.0","-19.720699999999997","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0"
"3","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720599999999997","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0"
"4","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0","-19.720499999999998","2.0"
"5","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0"
"6","-19.7179","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.7179","2.0","-19.7179","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0","-19.718","2.0"
"7","-19.7179","2.0","-19.7178","2.0","-19.7179","2.0","-19.718","2.0","-19.718","2.0","-19.7178","2.0","-19.7179","2.0","-19.7179","2.0","-19.7179","2.0","-19.718","2.0","-19.718","2.0","-19.7179","2.0","-19.718","2.0","-19.718","2.0"
"8","-19.717399999999998","2.0","-19.717599999999997","2.0","-19.717599999999997","2.0","-19.7178","2.0","-19.7178","2.0","-19.717599999999997","2.0","-19.717699999999997","2.0","-19.717699999999997","2.0","-19.717699999999997","2.0","-19.7179","2.0","-19.7179","2.0","-19.717699999999997","2.0","-19.7179","2.0","-19.7179","2.0"
"9","-16.536","2.0","-16.536","2.0","-16.5338","2.0","-16.5337","2.0","-16.5337","2.0","-16.5336","2.0","-16.5335","2.0","-16.5335","2.0","-16.5312","2.0","-16.5312","2.0","-16.5312","2.0","-16.5312","2.0","-16.5312","2.0","-16.5312","2.0"
"10","-16.535899999999998","2.0","-16.535899999999998","2.0","-16.5336","2.0","-16.5336","2.0","-16.5336","2.0","-16.5335","2.0","-16.5335","2.0","-16.5335","2.0","-16.531","2.0","-16.5311","2.0","-16.5311","2.0","-16.531","2.0","-16.5311","2.0","-16.5311","2.0"
"11","-16.5289","2.0","-16.5285","2.0","-16.5303","2.0","-16.53","2.0","-16.53","2.0","-16.5291","2.0","-16.5291","2.0","-16.5291","2.0","-16.5274","2.0","-16.5271","2.0","-16.5272","2.0","-16.5274","2.0","-16.5271","2.0","-16.5272","2.0"
