"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.648","2.0","-19.6479","2.0","-19.6479","2.0","-19.6478","2.0","-19.6478","2.0","-19.6479","2.0","-19.6478","2.0","-19.6478","2.0","-19.6478","2.0","-19.6477","2.0","-19.6477","2.0","-19.6478","2.0","-19.6477","2.0","-19.6477","2.0"
"2","-19.6476","2.0","-19.6477","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6477","2.0","-19.6477","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0"
"3","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0"
"4","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0","-19.6476","2.0"
"5","-19.642500000000002","2.0","-19.6426","2.0","-19.642500000000002","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0","-19.6426","2.0"
"6","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.6426","2.0","-19.6426","2.0","-19.642500000000002","2.0","-19.6426","2.0","-19.6426","2.0"
"7","-19.642500000000002","2.0","-19.642400000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642400000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.6426","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.6426","2.0","-19.642500000000002","2.0"
"8","-19.642200000000003","2.0","-19.642300000000002","2.0","-19.642300000000002","2.0","-19.642400000000002","2.0","-19.642400000000002","2.0","-19.642300000000002","2.0","-19.642400000000002","2.0","-19.642400000000002","2.0","-19.642400000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0","-19.642400000000002","2.0","-19.642500000000002","2.0","-19.642500000000002","2.0"
"9","-16.4921","2.0","-16.492","2.0","-16.49","2.0","-16.4899","2.0","-16.4899","2.0","-16.4896","2.0","-16.4896","2.0","-16.4896","2.0","-16.4873","2.0","-16.4873","2.0","-16.4873","2.0","-16.4873","2.0","-16.4873","2.0","-16.4873","2.0"
"10","-16.4919","2.0","-16.492","2.0","-16.4897","2.0","-16.4897","2.0","-16.4897","2.0","-16.4896","2.0","-16.4896","2.0","-16.4896","2.0","-16.4872","2.0","-16.4872","2.0","-16.4872","2.0","-16.4872","2.0","-16.4872","2.0","-16.4872","2.0"
"11","-16.4852","2.0","-16.4848","2.0","-16.4865","2.0","-16.4862","2.0","-16.4862","2.0","-16.4851","2.0","-16.4851","2.0","-16.4851","2.0","-16.4836","2.0","-16.4834","2.0","-16.4834","2.0","-16.4836","2.0","-16.4834","2.0","-16.4834","2.0"
"12","-16.4839","2.0","-16.4842","2.0","-16.4857","2.0","-16.4858","2.0","-16.4858","2.0","-16.4851","2.0","-16.4851","2.0","-16.4851","2.0","-16.4829","2.0","-16.483","2.0","-16.483","2.0","-16.4829","2.0","-16.483","2.0","-16.483","2.0"
"13","-16.4831","2.0","-16.4831","2.0","-16.4801","2.0","-16.4801","2.0","-16.4801","2.0","-16.4822","2.0","-16.4818","2.0","-16.4818","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0"
"14","-16.483","2.0","-16.483","2.0","-16.4801","2.0","-16.4801","2.0","-16.4801","2.0","-16.4811","2.0","-16.4813","2.0","-16.4812","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0","-16.4824","2.0"
"15","-16.473300000000002","2.0","-16.473","2.0","-16.4751","2.0","-16.475","2.0","-16.475","2.0","-16.4762","2.0","-16.4759","2.0","-16.4759","2.0","-16.4779","2.0","-16.4777","2.0","-16.4777","2.0","-16.4779","2.0","-16.4777","2.0","-16.4777","2.0"
"16","-16.4726","2.0","-16.4727","2.0","-16.4749","2.0","-16.4749","2.0","-16.4749","2.0","-16.4754","2.0","-16.4755","2.0","-16.4755","2.0","-16.4775","2.0","-16.4775","2.0","-16.4776","2.0","-16.4775","2.0","-16.4775","2.0","-16.4776","2.0"
"17","-16.4674","2.0","-16.4646","2.0","-16.466","2.0","-16.4632","2.0","-16.4632","2.0","-16.4669","2.0","-16.4641","2.0","-16.4641","2.0","-16.465700000000002","2.0","-16.4628","2.0","-16.4629","2.0","-16.465700000000002","2.0","-16.4628","2.0","-16.4629","2.0"
"18","-16.4645","2.0","-16.4617","2.0","-16.4639","2.0","-16.461","2.0","-16.461","2.0","-16.4655","2.0","-16.4627","2.0","-16.462600000000002","2.0","-16.4646","2.0","-16.4618","2.0","-16.4617","2.0","-16.4646","2.0","-16.4618","2.0","-16.4617","2.0"
"19","-16.46","2.0","-16.459","2.0","-16.4623","2.0","-16.4597","2.0","-16.4597","2.0","-16.46","2.0","-16.4584","2.0","-16.4584","2.0","-16.4622","2.0","-16.4595","2.0","-16.459600000000002","2.0","-16.4622","2.0","-16.4595","2.0","-16.459600000000002","2.0"
"20","-16.4598","2.0","-16.4575","2.0","-16.4616","2.0","-16.4588","2.0","-16.4588","2.0","-16.4599","2.0","-16.4575","2.0","-16.4575","2.0","-16.4619","2.0","-16.4591","2.0","-16.4591","2.0","-16.4619","2.0","-16.4591","2.0","-16.4591","2.0"
"21","-16.4561","2.0","-16.4571","2.0","-16.4548","2.0","-16.4576","2.0","-16.4576","2.0","-16.4555","2.0","-16.4573","2.0","-16.4573","2.0","-16.4543","2.0","-16.4572","2.0","-16.4572","2.0","-16.4543","2.0","-16.4572","2.0","-16.4572","2.0"
"22","-16.453","2.0","-16.4559","2.0","-16.4522","2.0","-16.4552","2.0","-16.4552","2.0","-16.454","2.0","-16.4569","2.0","-16.4569","2.0","-16.453","2.0","-16.4559","2.0","-16.456","2.0","-16.453","2.0","-16.4559","2.0","-16.456","2.0"
"23","-16.4496","2.0","-16.4523","2.0","-16.4516","2.0","-16.4543","2.0","-16.4543","2.0","-16.4494","2.0","-16.4522","2.0","-16.4522","2.0","-16.4513","2.0","-16.4541","2.0","-16.4541","2.0","-16.4513","2.0","-16.4541","2.0","-16.4541","2.0"
"24","-16.4486","2.0","-16.4515","2.0","-16.4501","2.0","-16.453","2.0","-16.453","2.0","-16.449","2.0","-16.4518","2.0","-16.4518","2.0","-16.4506","2.0","-16.4534","2.0","-16.453500000000002","2.0","-16.4506","2.0","-16.4534","2.0","-16.453500000000002","2.0"
"25","-16.4341","2.0","-16.4341","2.0","-16.4338","2.0","-16.4338","2.0","-16.4338","2.0","-16.4339","2.0","-16.4339","2.0","-16.4339","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0"
"26","-16.4341","2.0","-16.4341","2.0","-16.4338","2.0","-16.4338","2.0","-16.4338","2.0","-16.4339","2.0","-16.4339","2.0","-16.4339","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0"
"27","-16.4336","2.0","-16.4336","2.0","-16.4334","2.0","-16.4334","2.0","-16.4334","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0"
"28","-16.4336","2.0","-16.4336","2.0","-16.4334","2.0","-16.4334","2.0","-16.4334","2.0","-16.4337","2.0","-16.4337","2.0","-16.4337","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0","-16.4335","2.0"
"29","-16.4332","2.0","-16.4332","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4331","2.0","-16.4331","2.0","-16.4331","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0"
"30","-16.4332","2.0","-16.4332","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4331","2.0","-16.4331","2.0","-16.4331","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0","-16.4333","2.0"
"31","-16.4327","2.0","-16.4327","2.0","-16.4329","2.0","-16.4329","2.0","-16.4329","2.0","-16.4329","2.0","-16.4329","2.0","-16.4329","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0"
"32","-16.4327","2.0","-16.4327","2.0","-16.4329","2.0","-16.4329","2.0","-16.4329","2.0","-16.4328","2.0","-16.4329","2.0","-16.4329","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0","-16.433","2.0"
"33","-16.4215","2.0","-16.4213","2.0","-16.4215","2.0","-16.4213","2.0","-16.4213","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0"
"34","-16.4215","2.0","-16.4213","2.0","-16.4215","2.0","-16.4213","2.0","-16.4213","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0","-16.4214","2.0","-16.4212","2.0","-16.4212","2.0"
"35","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4211","2.0","-16.4209","2.0","-16.4209","2.0","-16.4211","2.0","-16.4209","2.0","-16.4209","2.0","-16.4211","2.0","-16.4209","2.0","-16.4209","2.0"
"36","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4209","2.0","-16.4211","2.0","-16.4208","2.0","-16.4209","2.0","-16.4211","2.0","-16.4209","2.0","-16.4209","2.0","-16.4211","2.0","-16.4209","2.0","-16.4209","2.0"
"37","-16.4208","2.0","-16.4207","2.0","-16.4208","2.0","-16.4207","2.0","-16.4207","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0"
"38","-16.4208","2.0","-16.4207","2.0","-16.4208","2.0","-16.4207","2.0","-16.4207","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0","-16.4206","2.0","-16.4208","2.0","-16.4208","2.0"
"39","-16.4202","2.0","-16.4204","2.0","-16.4202","2.0","-16.4203","2.0","-16.4203","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0"
"40","-16.4202","2.0","-16.4203","2.0","-16.4202","2.0","-16.4203","2.0","-16.4203","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0","-16.4203","2.0","-16.4205","2.0","-16.4205","2.0"
"41","-16.4098","2.0","-16.4096","2.0","-16.4096","2.0","-16.4094","2.0","-16.4094","2.0","-16.4098","2.0","-16.4096","2.0","-16.4096","2.0","-16.4095","2.0","-16.4094","2.0","-16.4094","2.0","-16.4095","2.0","-16.4094","2.0","-16.4094","2.0"
"42","-16.4098","2.0","-16.4096","2.0","-16.4095","2.0","-16.4094","2.0","-16.4094","2.0","-16.4098","2.0","-16.4096","2.0","-16.4096","2.0","-16.4095","2.0","-16.4094","2.0","-16.4094","2.0","-16.4095","2.0","-16.4094","2.0","-16.4094","2.0"
"43","-16.4093","2.0","-16.4094","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0","-16.4093","2.0","-16.4094","2.0","-16.4094","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0"
"44","-16.4093","2.0","-16.4094","2.0","-16.4091","2.0","-16.4092","2.0","-16.4092","2.0","-16.4092","2.0","-16.4094","2.0","-16.4094","2.0","-16.4091","2.0","-16.4092","2.0","-16.4092","2.0","-16.4091","2.0","-16.4092","2.0","-16.4092","2.0"
"45","-16.4089","2.0","-16.4088","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0","-16.4089","2.0","-16.4088","2.0","-16.4088","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0"
"46","-16.4089","2.0","-16.4088","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0","-16.4089","2.0","-16.4088","2.0","-16.4088","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0","-16.409","2.0","-16.4089","2.0","-16.4089","2.0"
"47","-16.4084","2.0","-16.4085","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0","-16.4084","2.0","-16.4085","2.0","-16.4085","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0"
"48","-16.4084","2.0","-16.4085","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0","-16.4084","2.0","-16.4085","2.0","-16.4085","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0","-16.4086","2.0","-16.4087","2.0","-16.4087","2.0"
"49","-12.763499999999999","2.0","-12.7539","2.0","-12.755199999999999","2.0","-12.7478","2.0","-12.7479","2.0","-12.7586","2.0","-12.7469","2.0","-12.7539","2.0","-12.751299999999999","2.0","-12.7435","2.0","-12.7486","2.0","-12.751299999999999","2.0","-12.7435","2.0","-12.7485","2.0"
"50","-12.7441","2.0","-12.739999999999998","2.0","-12.7403","2.0","-12.7381","2.0","-12.7381","2.0","-12.7488","2.0","-12.746699999999999","2.0","-12.739899999999999","2.0","-12.7435","2.0","-12.7419","2.0","-12.740599999999999","2.0","-12.7435","2.0","-12.741999999999999","2.0","-12.740599999999999","2.0"
"51","-12.7341","2.0","-12.735999999999999","2.0","-12.7397","2.0","-12.7379","2.0","-12.7379","2.0","-12.7328","2.0","-12.739199999999999","2.0","-12.738399999999999","2.0","-12.738199999999999","2.0","-12.7395","2.0","-12.737","2.0","-12.738199999999999","2.0","-12.7395","2.0","-12.737","2.0"
"52","-12.7289","2.0","-12.7348","2.0","-12.732","2.0","-12.7358","2.0","-12.7358","2.0","-12.7303","2.0","-12.7318","2.0","-12.732199999999999","2.0","-12.7341","2.0","-12.734399999999999","2.0","-12.733099999999999","2.0","-12.7341","2.0","-12.734399999999999","2.0","-12.733099999999999","2.0"
"53","-12.6802","2.0","-12.679599999999999","2.0","-12.680299999999999","2.0","-12.6802","2.0","-12.6802","2.0","-12.677499999999998","2.0","-12.678999999999998","2.0","-12.6816","2.0","-12.6777","2.0","-12.6807","2.0","-12.683","2.0","-12.6777","2.0","-12.6807","2.0","-12.683","2.0"
"54","-12.675699999999999","2.0","-12.6761","2.0","-12.6783","2.0","-12.6787","2.0","-12.6786","2.0","-12.673699999999998","2.0","-12.6783","2.0","-12.68","2.0","-12.675899999999999","2.0","-12.6801","2.0","-12.6824","2.0","-12.675999999999998","2.0","-12.6801","2.0","-12.6824","2.0"
"55","-12.6694","2.0","-12.6739","2.0","-12.669699999999999","2.0","-12.674999999999999","2.0","-12.674999999999999","2.0","-12.672099999999999","2.0","-12.674","2.0","-12.670499999999999","2.0","-12.6724","2.0","-12.674399999999999","2.0","-12.671399999999998","2.0","-12.6724","2.0","-12.674399999999999","2.0","-12.671399999999998","2.0"
"56","-12.667","2.0","-12.672699999999999","2.0","-12.6686","2.0","-12.674299999999999","2.0","-12.674299999999999","2.0","-12.6693","2.0","-12.6709","2.0","-12.669699999999999","2.0","-12.6711","2.0","-12.673","2.0","-12.671","2.0","-12.6711","2.0","-12.673","2.0","-12.6711","2.0"
