"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-22.0641","2.0","-22.064","2.0","-22.064","2.0","-22.064","2.0","-22.064","2.0","-22.0639","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0","-22.0638","2.0"
"2","-22.0639","2.0","-22.0639","2.0","-22.0639","2.0","-22.0639","2.0","-22.0639","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0","-22.0637","2.0"
"3","-22.063399999999998","2.0","-22.063299999999998","2.0","-22.063299999999998","2.0","-22.063299999999998","2.0","-22.063299999999998","2.0","-22.0636","2.0","-22.0635","2.0","-22.0635","2.0","-22.0635","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.0635","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0"
"4","-22.0632","2.0","-22.0632","2.0","-22.0632","2.0","-22.0632","2.0","-22.0632","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0","-22.063399999999998","2.0"
"5","-22.0568","2.0","-22.0568","2.0","-22.0568","2.0","-22.0569","2.0","-22.0569","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0","-22.0566","2.0"
"6","-22.0567","2.0","-22.0568","2.0","-22.0568","2.0","-22.0568","2.0","-22.0568","2.0","-22.0565","2.0","-22.0565","2.0","-22.0565","2.0","-22.0565","2.0","-22.0566","2.0","-22.0566","2.0","-22.0565","2.0","-22.0566","2.0","-22.0566","2.0"
"7","-22.0559","2.0","-22.0559","2.0","-22.0559","2.0","-22.0559","2.0","-22.0559","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0"
"8","-22.055799999999998","2.0","-22.055799999999998","2.0","-22.055799999999998","2.0","-22.055799999999998","2.0","-22.055799999999998","2.0","-22.056","2.0","-22.056","2.0","-22.056","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0","-22.0561","2.0"
"9","-18.4415","2.0","-18.4415","2.0","-18.4394","2.0","-18.4394","2.0","-18.4394","2.0","-18.4393","2.0","-18.4393","2.0","-18.4393","2.0","-18.4371","2.0","-18.4371","2.0","-18.4371","2.0","-18.4371","2.0","-18.4371","2.0","-18.4371","2.0"
