"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.488","2.0","-19.4879","2.0","-19.4879","2.0","-19.4878","2.0","-19.4878","2.0","-19.4878","2.0","-19.4877","2.0","-19.4877","2.0","-19.4877","2.0","-19.4876","2.0","-19.4876","2.0","-19.4877","2.0","-19.4876","2.0","-19.4876","2.0"
"2","-19.4877","2.0","-19.4877","2.0","-19.4877","2.0","-19.4877","2.0","-19.4877","2.0","-19.4875","2.0","-19.4876","2.0","-19.4876","2.0","-19.4875","2.0","-19.4875","2.0","-19.4875","2.0","-19.4875","2.0","-19.4875","2.0","-19.4875","2.0"
"3","-19.4872","2.0","-19.4871","2.0","-19.4871","2.0","-19.4871","2.0","-19.4871","2.0","-19.4874","2.0","-19.4873","2.0","-19.4873","2.0","-19.4873","2.0","-19.4872","2.0","-19.4872","2.0","-19.4873","2.0","-19.4872","2.0","-19.4872","2.0"
"4","-19.487000000000002","2.0","-19.487000000000002","2.0","-19.487000000000002","2.0","-19.487000000000002","2.0","-19.487000000000002","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0","-19.4872","2.0"
"5","-19.482200000000002","2.0","-19.482200000000002","2.0","-19.482300000000002","2.0","-19.482300000000002","2.0","-19.482300000000002","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0","-19.4819","2.0"
"6","-19.4821","2.0","-19.4821","2.0","-19.482200000000002","2.0","-19.482200000000002","2.0","-19.482200000000002","2.0","-19.4817","2.0","-19.4818","2.0","-19.4818","2.0","-19.4818","2.0","-19.4819","2.0","-19.4819","2.0","-19.4818","2.0","-19.4819","2.0","-19.4819","2.0"
"7","-19.480800000000002","2.0","-19.480800000000002","2.0","-19.480900000000002","2.0","-19.480900000000002","2.0","-19.480900000000002","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0","-19.4812","2.0"
"8","-19.480700000000002","2.0","-19.480800000000002","2.0","-19.480800000000002","2.0","-19.480800000000002","2.0","-19.480800000000002","2.0","-19.481","2.0","-19.4811","2.0","-19.4811","2.0","-19.4811","2.0","-19.4812","2.0","-19.4812","2.0","-19.4811","2.0","-19.4812","2.0","-19.4812","2.0"
"9","-16.4834","2.0","-16.4833","2.0","-16.4814","2.0","-16.4813","2.0","-16.4813","2.0","-16.4809","2.0","-16.4809","2.0","-16.4809","2.0","-16.4788","2.0","-16.4787","2.0","-16.4787","2.0","-16.4788","2.0","-16.4787","2.0","-16.4787","2.0"
"10","-16.4833","2.0","-16.4833","2.0","-16.4811","2.0","-16.4812","2.0","-16.4812","2.0","-16.4809","2.0","-16.4809","2.0","-16.4809","2.0","-16.4786","2.0","-16.4786","2.0","-16.4786","2.0","-16.4786","2.0","-16.4786","2.0","-16.4786","2.0"
"11","-16.4765","2.0","-16.4762","2.0","-16.477899999999998","2.0","-16.4777","2.0","-16.4777","2.0","-16.4764","2.0","-16.4764","2.0","-16.4764","2.0","-16.4751","2.0","-16.4749","2.0","-16.4749","2.0","-16.4751","2.0","-16.4749","2.0","-16.4749","2.0"
"12","-16.4756","2.0","-16.4758","2.0","-16.4773","2.0","-16.4774","2.0","-16.4774","2.0","-16.4764","2.0","-16.4764","2.0","-16.4764","2.0","-16.4745","2.0","-16.4746","2.0","-16.4746","2.0","-16.4745","2.0","-16.4746","2.0","-16.4746","2.0"
"13","-16.4743","2.0","-16.4743","2.0","-16.4716","2.0","-16.4716","2.0","-16.4716","2.0","-16.4736","2.0","-16.4733","2.0","-16.4733","2.0","-16.4739","2.0","-16.4739","2.0","-16.4739","2.0","-16.4739","2.0","-16.4739","2.0","-16.4739","2.0"
"14","-16.4742","2.0","-16.4743","2.0","-16.4716","2.0","-16.4716","2.0","-16.4716","2.0","-16.4728","2.0","-16.4729","2.0","-16.4729","2.0","-16.4738","2.0","-16.4738","2.0","-16.4738","2.0","-16.4738","2.0","-16.4738","2.0","-16.4738","2.0"
"15","-16.4649","2.0","-16.4647","2.0","-16.4668","2.0","-16.4668","2.0","-16.4668","2.0","-16.4678","2.0","-16.4676","2.0","-16.4675","2.0","-16.4695","2.0","-16.4694","2.0","-16.4694","2.0","-16.4695","2.0","-16.4694","2.0","-16.4694","2.0"
"16","-16.4645","2.0","-16.4645","2.0","-16.4666","2.0","-16.4667","2.0","-16.4667","2.0","-16.4672","2.0","-16.4673","2.0","-16.4673","2.0","-16.4692","2.0","-16.4693","2.0","-16.4693","2.0","-16.4692","2.0","-16.4693","2.0","-16.4693","2.0"
"17","-16.4556","2.0","-16.453","2.0","-16.4543","2.0","-16.4517","2.0","-16.4517","2.0","-16.4551","2.0","-16.4525","2.0","-16.4525","2.0","-16.4539","2.0","-16.4513","2.0","-16.4513","2.0","-16.4539","2.0","-16.4513","2.0","-16.4513","2.0"
"18","-16.4528","2.0","-16.4502","2.0","-16.4521","2.0","-16.4495","2.0","-16.4495","2.0","-16.4537","2.0","-16.4511","2.0","-16.4511","2.0","-16.4529","2.0","-16.4502","2.0","-16.4502","2.0","-16.4529","2.0","-16.4502","2.0","-16.4502","2.0"
"19","-16.4489","2.0","-16.4478","2.0","-16.4509","2.0","-16.4485","2.0","-16.4485","2.0","-16.4489","2.0","-16.4472","2.0","-16.4472","2.0","-16.4508","2.0","-16.4483","2.0","-16.4483","2.0","-16.4508","2.0","-16.4483","2.0","-16.4483","2.0"
"20","-16.4485","2.0","-16.4465","2.0","-16.45","2.0","-16.4474","2.0","-16.4474","2.0","-16.4486","2.0","-16.4464","2.0","-16.4464","2.0","-16.4504","2.0","-16.4478","2.0","-16.4478","2.0","-16.4504","2.0","-16.4478","2.0","-16.4478","2.0"
"21","-16.4451","2.0","-16.445899999999998","2.0","-16.4439","2.0","-16.4465","2.0","-16.4465","2.0","-16.4445","2.0","-16.4461","2.0","-16.4461","2.0","-16.4434","2.0","-16.446","2.0","-16.446","2.0","-16.4434","2.0","-16.446","2.0","-16.446","2.0"
"22","-16.4421","2.0","-16.4448","2.0","-16.4414","2.0","-16.4441","2.0","-16.4441","2.0","-16.443","2.0","-16.4457","2.0","-16.4457","2.0","-16.4421","2.0","-16.4448","2.0","-16.4449","2.0","-16.4421","2.0","-16.4448","2.0","-16.4449","2.0"
"23","-16.4391","2.0","-16.4416","2.0","-16.4409","2.0","-16.4434","2.0","-16.4434","2.0","-16.4389","2.0","-16.4415","2.0","-16.4414","2.0","-16.4406","2.0","-16.4432","2.0","-16.4432","2.0","-16.4406","2.0","-16.4432","2.0","-16.4432","2.0"
"24","-16.438","2.0","-16.4407","2.0","-16.4393","2.0","-16.442","2.0","-16.442","2.0","-16.4384","2.0","-16.441","2.0","-16.441","2.0","-16.439799999999998","2.0","-16.4425","2.0","-16.4425","2.0","-16.439799999999998","2.0","-16.4425","2.0","-16.4425","2.0"
"25","-16.4273","2.0","-16.4273","2.0","-16.4271","2.0","-16.4271","2.0","-16.4271","2.0","-16.4272","2.0","-16.4272","2.0","-16.4272","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0"
"26","-16.4273","2.0","-16.4273","2.0","-16.4271","2.0","-16.4271","2.0","-16.4271","2.0","-16.4272","2.0","-16.4272","2.0","-16.4272","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0","-16.427","2.0"
"27","-16.4268","2.0","-16.4268","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4269","2.0","-16.4269","2.0","-16.4269","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0"
"28","-16.4268","2.0","-16.4268","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4269","2.0","-16.4269","2.0","-16.4269","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0","-16.4267","2.0"
"29","-16.4265","2.0","-16.4265","2.0","-16.4266","2.0","-16.4266","2.0","-16.4266","2.0","-16.4264","2.0","-16.4264","2.0","-16.4264","2.0","-16.4265","2.0","-16.4266","2.0","-16.4266","2.0","-16.4265","2.0","-16.4266","2.0","-16.4266","2.0"
"30","-16.4265","2.0","-16.4265","2.0","-16.4266","2.0","-16.4266","2.0","-16.4266","2.0","-16.4264","2.0","-16.4264","2.0","-16.4264","2.0","-16.4265","2.0","-16.4265","2.0","-16.4265","2.0","-16.4265","2.0","-16.4265","2.0","-16.4265","2.0"
"31","-16.426","2.0","-16.426","2.0","-16.4262","2.0","-16.4262","2.0","-16.4262","2.0","-16.4261","2.0","-16.4261","2.0","-16.4261","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0"
"32","-16.426","2.0","-16.426","2.0","-16.4262","2.0","-16.4262","2.0","-16.4262","2.0","-16.4261","2.0","-16.4261","2.0","-16.4261","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0","-16.4263","2.0"
"33","-16.4132","2.0","-16.4131","2.0","-16.4132","2.0","-16.4131","2.0","-16.4131","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0"
"34","-16.4132","2.0","-16.4131","2.0","-16.4132","2.0","-16.4131","2.0","-16.4131","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0","-16.4131","2.0","-16.4129","2.0","-16.4129","2.0"
"35","-16.4127","2.0","-16.4127","2.0","-16.4126","2.0","-16.4127","2.0","-16.4127","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0"
"36","-16.4126","2.0","-16.4127","2.0","-16.4126","2.0","-16.4127","2.0","-16.4127","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0","-16.4128","2.0","-16.4126","2.0","-16.4126","2.0"
"37","-16.4126","2.0","-16.4125","2.0","-16.4125","2.0","-16.4125","2.0","-16.4125","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0"
"38","-16.4125","2.0","-16.4124","2.0","-16.4125","2.0","-16.4125","2.0","-16.4125","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0","-16.4124","2.0","-16.4125","2.0","-16.4126","2.0"
"39","-16.412","2.0","-16.4121","2.0","-16.412","2.0","-16.4121","2.0","-16.4121","2.0","-16.4121","2.0","-16.4123","2.0","-16.4122","2.0","-16.4121","2.0","-16.4123","2.0","-16.4122","2.0","-16.4121","2.0","-16.4123","2.0","-16.4122","2.0"
"40","-16.4119","2.0","-16.4121","2.0","-16.4119","2.0","-16.4121","2.0","-16.4121","2.0","-16.4121","2.0","-16.4122","2.0","-16.4122","2.0","-16.4121","2.0","-16.4123","2.0","-16.4122","2.0","-16.4121","2.0","-16.4123","2.0","-16.4122","2.0"
"41","-16.403","2.0","-16.4029","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0","-16.403","2.0","-16.4029","2.0","-16.4029","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0"
"42","-16.403","2.0","-16.4029","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0","-16.403","2.0","-16.4029","2.0","-16.4029","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0","-16.4028","2.0","-16.4027","2.0","-16.4027","2.0"
"43","-16.4025","2.0","-16.4027","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4026","2.0","-16.4027","2.0","-16.4027","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0"
"44","-16.4025","2.0","-16.4027","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4027","2.0","-16.4027","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0","-16.4025","2.0"
"45","-16.4021","2.0","-16.402","2.0","-16.4022","2.0","-16.4022","2.0","-16.4022","2.0","-16.4021","2.0","-16.402","2.0","-16.402","2.0","-16.4022","2.0","-16.4022","2.0","-16.4022","2.0","-16.4022","2.0","-16.4022","2.0","-16.4022","2.0"
