"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.0","0.0","0.0","9","-0.11109999999999998","2.0","10","0.5224000000000002","0.0","0.6335000000000002"
"2","0.03125","0.0","0.03125","9","-0.13890000000000002","2.0","10","0.7242000000000002","0.0","0.8631000000000002"
"3","0.0625","0.0","0.0625","9","-0.2189000000000001","2.0","10","1.0852","0.0","1.3041"
"4","0.09375","0.0","0.09375","9","-0.34220000000000006","2.0","10","1.4701","0.0","1.8123"
"5","0.125","0.0","0.125","9","-0.49719999999999986","2.0","10","1.8480000000000003","0.0","2.3452"
"6","0.15625","0.0","0.15625","9","-0.6722999999999999","2.0","10","2.1982000000000004","0.0","2.8705000000000003"
"7","0.1875","0.0","0.1875","9","-0.8573","2.0","10","2.4945","0.0","3.3518"
"8","0.21875001","0.0","0.21875001","9","-1.0437999999999998","2.0","10","2.6969","0.0","3.7406999999999995"
"9","0.25","0.0","0.25","9","-1.2249999999999999","2.0","10","2.7471","0.0","3.9721"
"10","0.28125","0.0","0.28125","9","-1.3956","2.0","10","2.6681000000000004","0.0","4.063700000000001"
"11","0.3125","0.0","0.3125","9","-1.5513","2.0","10","2.5623","0.0","4.1136"
"12","0.34375","0.0","0.34375","9","-1.6885","2.0","10","2.469","0.0","4.1575"
"13","0.375","0.0","0.375","9","-1.8045","2.0","10","2.3981","0.0","4.2025999999999994"
"14","0.40624997","0.0","0.40624997","9","-1.8969","2.0","10","2.3522000000000003","0.0","4.2491"
"15","0.43750003","0.0","0.43750003","9","-1.9642","2.0","10","2.3310999999999997","0.0","4.295299999999999"
"16","0.46875","0.0","0.46875","9","-2.0050999999999997","2.0","10","2.3308000000000004","0.0","4.3359000000000005"
