"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-22.0932","2.0","-22.092899999999997","2.0","-22.092899999999997","2.0","-22.092599999999997","2.0","-22.092599999999997","2.0","-22.093","2.0","-22.092699999999997","2.0","-22.092699999999997","2.0","-22.092699999999997","2.0","-22.092399999999998","2.0","-22.092399999999998","2.0","-22.092699999999997","2.0","-22.092399999999998","2.0","-22.092399999999998","2.0"
"2","-22.092299999999998","2.0","-22.092399999999998","2.0","-22.092299999999998","2.0","-22.0922","2.0","-22.0922","2.0","-22.092499999999998","2.0","-22.092299999999998","2.0","-22.092299999999998","2.0","-22.092299999999998","2.0","-22.092","2.0","-22.092","2.0","-22.092299999999998","2.0","-22.092","2.0","-22.092","2.0"
"3","-22.0922","2.0","-22.0921","2.0","-22.0921","2.0","-22.092","2.0","-22.092","2.0","-22.092","2.0","-22.0922","2.0","-22.0922","2.0","-22.0921","2.0","-22.092","2.0","-22.092","2.0","-22.0921","2.0","-22.092","2.0","-22.092","2.0"
"4","-22.092","2.0","-22.0917","2.0","-22.0919","2.0","-22.0918","2.0","-22.0918","2.0","-22.0918","2.0","-22.0919","2.0","-22.0919","2.0","-22.0917","2.0","-22.0918","2.0","-22.0918","2.0","-22.0917","2.0","-22.0918","2.0","-22.0918","2.0"
"5","-22.0914","2.0","-22.0917","2.0","-22.0915","2.0","-22.0916","2.0","-22.0916","2.0","-22.0916","2.0","-22.0915","2.0","-22.0916","2.0","-22.0917","2.0","-22.0916","2.0","-22.0916","2.0","-22.0917","2.0","-22.0916","2.0","-22.0916","2.0"
"6","-22.091199999999997","2.0","-22.091299999999997","2.0","-22.0914","2.0","-22.0914","2.0","-22.0914","2.0","-22.0914","2.0","-22.091199999999997","2.0","-22.091199999999997","2.0","-22.0914","2.0","-22.0915","2.0","-22.0914","2.0","-22.091299999999997","2.0","-22.0915","2.0","-22.0914","2.0"
"7","-22.091099999999997","2.0","-22.090999999999998","2.0","-22.091199999999997","2.0","-22.091299999999997","2.0","-22.091299999999997","2.0","-22.090899999999998","2.0","-22.091099999999997","2.0","-22.091099999999997","2.0","-22.091199999999997","2.0","-22.0914","2.0","-22.0914","2.0","-22.091199999999997","2.0","-22.0914","2.0","-22.0914","2.0"
"8","-22.0903","2.0","-22.0906","2.0","-22.0906","2.0","-22.090799999999998","2.0","-22.090799999999998","2.0","-22.0905","2.0","-22.0907","2.0","-22.0907","2.0","-22.090799999999998","2.0","-22.090999999999998","2.0","-22.090999999999998","2.0","-22.090799999999998","2.0","-22.090999999999998","2.0","-22.090999999999998","2.0"
"9","-18.409799999999997","2.0","-18.409799999999997","2.0","-18.4077","2.0","-18.4076","2.0","-18.4076","2.0","-18.4076","2.0","-18.4076","2.0","-18.4076","2.0","-18.405299999999997","2.0","-18.405299999999997","2.0","-18.405299999999997","2.0","-18.405299999999997","2.0","-18.405299999999997","2.0","-18.405299999999997","2.0"
"10","-18.409699999999997","2.0","-18.409699999999997","2.0","-18.4075","2.0","-18.4075","2.0","-18.4075","2.0","-18.4076","2.0","-18.4076","2.0","-18.4076","2.0","-18.405199999999997","2.0","-18.405199999999997","2.0","-18.405199999999997","2.0","-18.405199999999997","2.0","-18.405199999999997","2.0","-18.405199999999997","2.0"
