"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.5841","2.0","-19.584","2.0","-19.584","2.0","-19.584","2.0","-19.584","2.0","-19.5839","2.0","-19.5839","2.0","-19.5839","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0"
"2","-19.5839","2.0","-19.5839","2.0","-19.5839","2.0","-19.5839","2.0","-19.5839","2.0","-19.5837","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0","-19.5838","2.0"
"3","-19.5834","2.0","-19.583299999999998","2.0","-19.583299999999998","2.0","-19.583299999999998","2.0","-19.583299999999998","2.0","-19.5836","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0","-19.5835","2.0"
"4","-19.583199999999998","2.0","-19.583199999999998","2.0","-19.583199999999998","2.0","-19.583199999999998","2.0","-19.583199999999998","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0","-19.5834","2.0"
"5","-19.5763","2.0","-19.5763","2.0","-19.5763","2.0","-19.5763","2.0","-19.5763","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0"
"6","-19.5762","2.0","-19.5763","2.0","-19.5763","2.0","-19.5763","2.0","-19.5763","2.0","-19.5759","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0","-19.576","2.0"
"7","-19.5751","2.0","-19.5751","2.0","-19.5751","2.0","-19.5752","2.0","-19.5752","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0"
"8","-19.575","2.0","-19.5751","2.0","-19.5751","2.0","-19.5751","2.0","-19.5751","2.0","-19.5753","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0","-19.5754","2.0"
"9","-16.4756","2.0","-16.4756","2.0","-16.4735","2.0","-16.4734","2.0","-16.4734","2.0","-16.4732","2.0","-16.4731","2.0","-16.4732","2.0","-16.4709","2.0","-16.4708","2.0","-16.4708","2.0","-16.4709","2.0","-16.4708","2.0","-16.4708","2.0"
"10","-16.4755","2.0","-16.4755","2.0","-16.4732","2.0","-16.473300000000002","2.0","-16.473300000000002","2.0","-16.4731","2.0","-16.4731","2.0","-16.4731","2.0","-16.4707","2.0","-16.4708","2.0","-16.4708","2.0","-16.4707","2.0","-16.4708","2.0","-16.4708","2.0"
