"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.0","0.5","0.5","25","-0.531","2.0","26","1.8269000000000002","0.0","2.3579000000000003"
"2","0.00495049","0.5","0.5","25","-0.531","2.0","26","1.8268","0.0","2.3578"
"3","0.00990099","0.5","0.5","25","-0.5309","2.0","26","1.8264999999999998","0.0","2.3573999999999997"
"4","0.01485148","0.5","0.5","25","-0.5308","2.0","26","1.826","0.0","2.3568000000000002"
"5","0.01980198","0.5","0.5","25","-0.5307000000000001","2.0","26","1.8253","0.0","2.356"
"6","0.02475248","0.5","0.5","25","-0.5305","2.0","26","1.8243999999999998","0.0","2.3548999999999998"
"7","0.02970297","0.5","0.5","25","-0.5302","2.0","26","1.8233000000000001","0.0","2.3535000000000004"
"8","0.03465347","0.5","0.5","25","-0.53","2.0","26","1.822","0.0","2.3520000000000003"
"9","0.03960396","0.5","0.5","25","-0.5296000000000001","2.0","26","1.8205","0.0","2.3501000000000003"
"10","0.04455445","0.5","0.5","25","-0.5292","2.0","26","1.8189000000000002","0.0","2.3481"
"11","0.04950495","0.5","0.5","25","-0.5288","2.0","26","1.8170000000000002","0.0","2.3458"
"12","0.05445544","0.5","0.5","25","-0.5284","2.0","26","1.8149000000000002","0.0","2.3433"
"13","0.05940594","0.5","0.5","25","-0.5279","2.0","26","1.8127","0.0","2.3406000000000002"
"14","0.06435643","0.5","0.5","25","-0.5273","2.0","26","1.8102999999999998","0.0","2.3375999999999997"
"15","0.06930693","0.5","0.5","25","-0.5267000000000001","2.0","26","1.8075999999999999","0.0","2.3343"
"16","0.07425743","0.5","0.5","25","-0.526","2.0","26","1.8048000000000002","0.0","2.3308"
"17","0.07920792","0.5","0.5","25","-0.5253","2.0","26","1.8018","0.0","2.3271"
"18","0.08415841","0.5","0.5","25","-0.5246000000000001","2.0","26","1.7986","0.0","2.3232"
"19","0.08910891","0.5","0.5","25","-0.5238","2.0","26","1.7953000000000001","0.0","2.3191"
"20","0.09405941","0.5","0.5","25","-0.5229","2.0","26","1.7917","0.0","2.3146"
"21","0.0990099","0.5","0.5","25","-0.522","2.0","26","1.7879999999999998","0.0","2.3099999999999996"
"22","0.10396039","0.5","0.5","25","-0.521","2.0","26","1.7841","0.0","2.3051"
"23","0.10891089","0.5","0.5","25","-0.52","2.0","26","1.7801","0.0","2.3001"
"24","0.11386138","0.5","0.5","25","-0.519","2.0","26","1.7757999999999998","0.0","2.2948"
"25","0.11881188","0.5","0.5","25","-0.5178","2.0","26","1.7713999999999999","0.0","2.2892"
"26","0.12376238","0.5","0.5","25","-0.5166000000000001","2.0","26","1.7669000000000001","0.0","2.2835"
"27","0.12871286","0.5","0.5","25","-0.5154000000000001","2.0","26","1.7622","0.0","2.2776"
"28","0.13366337","0.5","0.5","25","-0.5141","2.0","26","1.7572999999999999","0.0","2.2714"
"29","0.13861386","0.5","0.5","25","-0.5127","2.0","26","1.7523","0.0","2.265"
"30","0.14356436","0.5","0.5","25","-0.5113","2.0","26","1.7471","0.0","2.2584"
"31","0.14851485","0.5","0.5","25","-0.5097","2.0","26","1.7418","0.0","2.2515"
"32","0.15346535","0.5","0.5","25","-0.5082","2.0","26","1.7363","0.0","2.2445"
"33","0.15841584","0.5","0.5","25","-0.5065000000000001","2.0","26","1.7307000000000001","0.0","2.2372"
"34","0.16336633","0.5","0.5","25","-0.5048","2.0","26","1.725","0.0","2.2298"
"35","0.16831683","0.5","0.5","25","-0.503","2.0","26","1.7191999999999998","0.0","2.2222"
"36","0.17326732","0.5","0.5","25","-0.5011","2.0","26","1.7132","0.0","2.2143"
"37","0.17821781","0.5","0.5","25","-0.4991","2.0","26","1.7071","0.0","2.2062"
"38","0.18316831","0.5","0.5","25","-0.4971","2.0","26","1.7008999999999999","0.0","2.198"
"39","0.18811882","0.5","0.5","25","-0.4949","2.0","26","1.6945000000000001","0.0","2.1894"
"40","0.19306931","0.5","0.5","25","-0.4927","2.0","26","1.6881","0.0","2.1808"
"41","0.1980198","0.5","0.5","25","-0.49030000000000007","2.0","26","1.6816","0.0","2.1719"
"42","0.2029703","0.5","0.5","25","-0.4879","2.0","26","1.6749999999999998","0.0","2.1628999999999996"
"43","0.20792079","0.5","0.5","25","-0.48530000000000006","2.0","26","1.6682000000000001","0.0","2.1535"
