"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.484","0.0","0.484","4","-2.969","2.0","5","0.43759999999999977","0.0","3.4065999999999996"
"2","0.484","0.00248756","0.484","4","-2.9682999999999997","2.0","5","0.4344999999999999","0.0","3.4027999999999996"
"3","0.484","0.00497512","0.484","4","-2.9674","2.0","5","0.43210000000000015","0.0","3.3995"
"4","0.484","0.00746269","0.484","4","-2.9665","2.0","5","0.43039999999999967","0.0","3.3968999999999996"
"5","0.484","0.00995025","0.484","4","-2.9654","2.0","5","0.4294000000000002","0.0","3.3948"
"6","0.484","0.01243781","0.484","4","-2.9640999999999997","2.0","5","0.42900000000000027","0.0","3.3931"
"7","0.484","0.01492537","0.484","4","-2.9627","2.0","5","0.4291999999999998","0.0","3.3918999999999997"
"8","0.484","0.01741293","0.484","4","-2.9612","2.0","5","0.4299999999999997","0.0","3.3911999999999995"
"9","0.484","0.0199005","0.484","4","-2.9595","2.0","5","0.43130000000000024","0.0","3.3908"
"10","0.484","0.02238806","0.484","4","-2.9577999999999998","2.0","5","0.4331000000000005","0.0","3.3909000000000002"
"11","0.484","0.02487562","0.484","4","-2.9558","2.0","5","0.43540000000000045","0.0","3.3912000000000004"
"12","0.484","0.02736318","0.484","4","-2.9537999999999998","2.0","5","0.4381000000000004","0.0","3.3919"
"13","0.484","0.02985075","0.484","4","-2.9516","2.0","5","0.4411000000000005","0.0","3.3927000000000005"
"14","0.484","0.03233831","0.484","4","-2.9492","2.0","5","0.44460000000000033","0.0","3.3938"
"15","0.484","0.03482587","0.484","4","-2.9468","2.0","5","0.4482999999999997","0.0","3.3951"
"16","0.484","0.03731343","0.484","4","-2.9442","2.0","5","0.4523999999999999","0.0","3.3966"
"17","0.484","0.03980099","0.484","4","-2.9414","2.0","5","0.45669999999999966","0.0","3.3980999999999995"
"18","0.484","0.04228856","0.484","4","-2.9385","2.0","5","0.4613000000000005","0.0","3.3998000000000004"
"19","0.484","0.04477612","0.484","4","-2.9354999999999998","2.0","5","0.46609999999999996","0.0","3.4015999999999997"
"20","0.484","0.04726368","0.484","4","-2.9324","2.0","5","0.47109999999999985","0.0","3.4034999999999997"
"21","0.484","0.04975124","0.484","4","-2.9291","2.0","5","0.47639999999999993","0.0","3.4055"
"22","0.484","0.0522388","0.484","4","-2.9257","2.0","5","0.4817999999999998","0.0","3.4074999999999998"
"23","0.484","0.05472637","0.484","4","-2.9221","2.0","5","0.4874999999999998","0.0","3.4095999999999997"
"24","0.484","0.05721393","0.484","4","-2.9185","2.0","5","0.4933000000000005","0.0","3.4118000000000004"
"25","0.484","0.05970149","0.484","4","-2.9146","2.0","5","0.49929999999999986","0.0","3.4139"
"26","0.484","0.06218905","0.484","4","-2.9107","2.0","5","0.5053999999999998","0.0","3.4160999999999997"
"27","0.484","0.06467661","0.484","4","-2.9066","2.0","5","0.5118","0.0","3.4184"
"28","0.484","0.06716418","0.484","4","-2.9024","2.0","5","0.5183","0.0","3.4207"
"29","0.484","0.06965174","0.484","4","-2.8979999999999997","2.0","5","0.5248999999999997","0.0","3.4228999999999994"
