"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"10","-16.5244","2.0","-16.5244","2.0","-16.522","2.0","-16.5221","2.0","-16.5221","2.0","-16.522","2.0","-16.5221","2.0","-16.5221","2.0","-16.5195","2.0","-16.5196","2.0","-16.5196","2.0","-16.5195","2.0","-16.5196","2.0","-16.5196","2.0"
"11","-16.5172","2.0","-16.5168","2.0","-16.5186","2.0","-16.5184","2.0","-16.5184","2.0","-16.517699999999998","2.0","-16.517599999999998","2.0","-16.517599999999998","2.0","-16.5157","2.0","-16.5155","2.0","-16.5155","2.0","-16.5157","2.0","-16.5155","2.0","-16.5155","2.0"
"12","-16.516","2.0","-16.5163","2.0","-16.5178","2.0","-16.518","2.0","-16.518","2.0","-16.517599999999998","2.0","-16.517599999999998","2.0","-16.517599999999998","2.0","-16.5151","2.0","-16.5152","2.0","-16.5152","2.0","-16.5151","2.0","-16.5152","2.0","-16.5152","2.0"
"13","-16.5157","2.0","-16.5157","2.0","-16.5126","2.0","-16.5126","2.0","-16.5126","2.0","-16.5142","2.0","-16.5139","2.0","-16.5139","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0"
"14","-16.5156","2.0","-16.5156","2.0","-16.5126","2.0","-16.5126","2.0","-16.5126","2.0","-16.513099999999998","2.0","-16.5134","2.0","-16.5133","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0","-16.5148","2.0"
"15","-16.5053","2.0","-16.5051","2.0","-16.5073","2.0","-16.5072","2.0","-16.5072","2.0","-16.5083","2.0","-16.508","2.0","-16.508","2.0","-16.509999999999998","2.0","-16.5099","2.0","-16.5099","2.0","-16.509999999999998","2.0","-16.5099","2.0","-16.5099","2.0"
"16","-16.5047","2.0","-16.5048","2.0","-16.507099999999998","2.0","-16.507099999999998","2.0","-16.507099999999998","2.0","-16.5075","2.0","-16.5076","2.0","-16.5076","2.0","-16.5097","2.0","-16.5097","2.0","-16.5098","2.0","-16.5097","2.0","-16.5097","2.0","-16.5098","2.0"
"17","-16.5","2.0","-16.4971","2.0","-16.4986","2.0","-16.4957","2.0","-16.4957","2.0","-16.4995","2.0","-16.4965","2.0","-16.4966","2.0","-16.4982","2.0","-16.4953","2.0","-16.4953","2.0","-16.4982","2.0","-16.4953","2.0","-16.4953","2.0"
"18","-16.4969","2.0","-16.494","2.0","-16.496299999999998","2.0","-16.493299999999998","2.0","-16.493299999999998","2.0","-16.497899999999998","2.0","-16.495","2.0","-16.495","2.0","-16.4971","2.0","-16.4941","2.0","-16.4941","2.0","-16.4971","2.0","-16.4941","2.0","-16.4941","2.0"
"19","-16.4926","2.0","-16.4913","2.0","-16.494899999999998","2.0","-16.4922","2.0","-16.4922","2.0","-16.4926","2.0","-16.4907","2.0","-16.4907","2.0","-16.494799999999998","2.0","-16.492","2.0","-16.492","2.0","-16.494799999999998","2.0","-16.492","2.0","-16.492","2.0"
"20","-16.4923","2.0","-16.49","2.0","-16.4941","2.0","-16.4912","2.0","-16.4912","2.0","-16.4924","2.0","-16.4899","2.0","-16.4899","2.0","-16.4944","2.0","-16.4916","2.0","-16.4916","2.0","-16.4944","2.0","-16.4916","2.0","-16.4916","2.0"
"21","-16.4884","2.0","-16.4895","2.0","-16.487","2.0","-16.49","2.0","-16.49","2.0","-16.4877","2.0","-16.4897","2.0","-16.4897","2.0","-16.4865","2.0","-16.4895","2.0","-16.4895","2.0","-16.4865","2.0","-16.4895","2.0","-16.4895","2.0"
"22","-16.4851","2.0","-16.4881","2.0","-16.4843","2.0","-16.4873","2.0","-16.4873","2.0","-16.4861","2.0","-16.489","2.0","-16.4891","2.0","-16.4852","2.0","-16.4882","2.0","-16.4882","2.0","-16.4852","2.0","-16.4882","2.0","-16.4882","2.0"
"23","-16.4818","2.0","-16.4846","2.0","-16.4838","2.0","-16.4866","2.0","-16.4866","2.0","-16.4816","2.0","-16.4845","2.0","-16.4845","2.0","-16.4835","2.0","-16.4864","2.0","-16.4864","2.0","-16.4835","2.0","-16.4864","2.0","-16.4864","2.0"
"24","-16.4808","2.0","-16.4837","2.0","-16.4822","2.0","-16.4852","2.0","-16.4852","2.0","-16.481099999999998","2.0","-16.483999999999998","2.0","-16.484099999999998","2.0","-16.482699999999998","2.0","-16.485699999999998","2.0","-16.485699999999998","2.0","-16.482699999999998","2.0","-16.485699999999998","2.0","-16.485699999999998","2.0"
"25","-16.4656","2.0","-16.4656","2.0","-16.4654","2.0","-16.4654","2.0","-16.4654","2.0","-16.4655","2.0","-16.4655","2.0","-16.4655","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0"
"26","-16.4656","2.0","-16.4656","2.0","-16.4654","2.0","-16.4654","2.0","-16.4654","2.0","-16.4655","2.0","-16.4655","2.0","-16.4655","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0"
"27","-16.4652","2.0","-16.4651","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0"
"28","-16.4651","2.0","-16.4651","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0","-16.465","2.0"
"29","-16.4648","2.0","-16.4648","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4647","2.0","-16.4647","2.0","-16.4647","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0"
"30","-16.4648","2.0","-16.4648","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4647","2.0","-16.4647","2.0","-16.4647","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0","-16.4649","2.0"
"31","-16.464299999999998","2.0","-16.464299999999998","2.0","-16.4645","2.0","-16.4645","2.0","-16.4645","2.0","-16.464399999999998","2.0","-16.464399999999998","2.0","-16.464399999999998","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0"
"32","-16.464299999999998","2.0","-16.464299999999998","2.0","-16.4645","2.0","-16.4645","2.0","-16.4645","2.0","-16.464399999999998","2.0","-16.464399999999998","2.0","-16.464399999999998","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0","-16.4646","2.0"
"33","-16.4526","2.0","-16.4524","2.0","-16.4526","2.0","-16.4524","2.0","-16.4524","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0"
"34","-16.4526","2.0","-16.4524","2.0","-16.4526","2.0","-16.4524","2.0","-16.4524","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0","-16.4525","2.0","-16.4523","2.0","-16.452199999999998","2.0"
"35","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0"
"36","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0","-16.452199999999998","2.0","-16.4519","2.0","-16.451999999999998","2.0"
"37","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4517","2.0","-16.4519","2.0","-16.4519","2.0","-16.4517","2.0","-16.4519","2.0","-16.4519","2.0","-16.4517","2.0","-16.4519","2.0","-16.4519","2.0"
"38","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4518","2.0","-16.4517","2.0","-16.4518","2.0","-16.4519","2.0","-16.4517","2.0","-16.4519","2.0","-16.4519","2.0","-16.4517","2.0","-16.4519","2.0","-16.4519","2.0"
"39","-16.4512","2.0","-16.4514","2.0","-16.4512","2.0","-16.4514","2.0","-16.4514","2.0","-16.4514","2.0","-16.4516","2.0","-16.4516","2.0","-16.4514","2.0","-16.4516","2.0","-16.4516","2.0","-16.4514","2.0","-16.4516","2.0","-16.4516","2.0"
"40","-16.4512","2.0","-16.4514","2.0","-16.4512","2.0","-16.4514","2.0","-16.4514","2.0","-16.4514","2.0","-16.4516","2.0","-16.4515","2.0","-16.4514","2.0","-16.4516","2.0","-16.4515","2.0","-16.4514","2.0","-16.4516","2.0","-16.4515","2.0"
"41","-16.4407","2.0","-16.4406","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0","-16.4407","2.0","-16.4406","2.0","-16.4406","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0"
"42","-16.4407","2.0","-16.4406","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0","-16.4407","2.0","-16.4406","2.0","-16.4406","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0","-16.4405","2.0","-16.4404","2.0","-16.4404","2.0"
"43","-16.4402","2.0","-16.4403","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4402","2.0","-16.4403","2.0","-16.4403","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0"
"44","-16.4402","2.0","-16.4403","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4402","2.0","-16.4403","2.0","-16.4403","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0","-16.4401","2.0"
"45","-16.439899999999998","2.0","-16.4397","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439799999999998","2.0","-16.4397","2.0","-16.4397","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0"
"46","-16.439799999999998","2.0","-16.4397","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439799999999998","2.0","-16.4397","2.0","-16.4397","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0","-16.439899999999998","2.0"
"47","-16.4393","2.0","-16.4394","2.0","-16.4395","2.0","-16.4397","2.0","-16.4397","2.0","-16.4393","2.0","-16.4394","2.0","-16.4394","2.0","-16.4395","2.0","-16.4397","2.0","-16.4397","2.0","-16.4395","2.0","-16.4397","2.0","-16.4397","2.0"
"48","-16.4393","2.0","-16.4394","2.0","-16.4395","2.0","-16.4396","2.0","-16.4396","2.0","-16.4393","2.0","-16.4394","2.0","-16.4394","2.0","-16.4395","2.0","-16.4397","2.0","-16.4397","2.0","-16.4395","2.0","-16.4397","2.0","-16.4397","2.0"
"49","-12.82","2.0","-12.8086","2.0","-12.810500000000001","2.0","-12.8009","2.0","-12.8009","2.0","-12.8145","2.0","-12.8003","2.0","-12.808300000000001","2.0","-12.8058","2.0","-12.7942","2.0","-12.8008","2.0","-12.8058","2.0","-12.7942","2.0","-12.8008","2.0"
"50","-12.7978","2.0","-12.7916","2.0","-12.792","2.0","-12.7885","2.0","-12.7885","2.0","-12.8033","2.0","-12.7997","2.0","-12.792","2.0","-12.7965","2.0","-12.7939","2.0","-12.787700000000001","2.0","-12.7965","2.0","-12.7939","2.0","-12.787700000000001","2.0"
"51","-12.783","2.0","-12.7866","2.0","-12.791500000000001","2.0","-12.7873","2.0","-12.7873","2.0","-12.7813","2.0","-12.7881","2.0","-12.7852","2.0","-12.7888","2.0","-12.787","2.0","-12.7874","2.0","-12.7888","2.0","-12.787","2.0","-12.7874","2.0"
"52","-12.7773","2.0","-12.7807","2.0","-12.7812","2.0","-12.7812","2.0","-12.7812","2.0","-12.778500000000001","2.0","-12.7802","2.0","-12.7832","2.0","-12.7836","2.0","-12.7834","2.0","-12.783800000000001","2.0","-12.7836","2.0","-12.7834","2.0","-12.783800000000001","2.0"
"53","-12.760200000000001","2.0","-12.764000000000001","2.0","-12.7613","2.0","-12.766","2.0","-12.766","2.0","-12.76","2.0","-12.7627","2.0","-12.7627","2.0","-12.7606","2.0","-12.7664","2.0","-12.7646","2.0","-12.7606","2.0","-12.7664","2.0","-12.7646","2.0"
"54","-12.7585","2.0","-12.7615","2.0","-12.7599","2.0","-12.7637","2.0","-12.7637","2.0","-12.758700000000001","2.0","-12.761800000000001","2.0","-12.7615","2.0","-12.7585","2.0","-12.764000000000001","2.0","-12.7642","2.0","-12.7585","2.0","-12.764000000000001","2.0","-12.7642","2.0"
"55","-12.7578","2.0","-12.7601","2.0","-12.7573","2.0","-12.7623","2.0","-12.7623","2.0","-12.7569","2.0","-12.7603","2.0","-12.7613","2.0","-12.7585","2.0","-12.7626","2.0","-12.763300000000001","2.0","-12.7585","2.0","-12.7626","2.0","-12.763300000000001","2.0"
"56","-12.752","2.0","-12.7573","2.0","-12.754","2.0","-12.7613","2.0","-12.7613","2.0","-12.7536","2.0","-12.7571","2.0","-12.755700000000001","2.0","-12.755600000000001","2.0","-12.759500000000001","2.0","-12.7588","2.0","-12.755600000000001","2.0","-12.759500000000001","2.0","-12.7588","2.0"
"57","-12.276200000000001","2.0","-12.2308","2.0","-12.243400000000001","2.0","-12.2014","2.0","-12.201500000000001","2.0","-12.2364","2.0","-12.1881","2.0","-12.2019","2.0","-12.2044","2.0","-12.161100000000001","2.0","-12.1712","2.0","-12.2044","2.0","-12.161100000000001","2.0","-12.1712","2.0"
"58","-12.0977","2.0","-12.131","2.0","-12.1592","2.0","-12.1256","2.0","-12.1256","2.0","-12.1272","2.0","-12.1094","2.0","-12.0965","2.0","-12.1231","2.0","-12.0936","2.0","-12.093300000000001","2.0","-12.1231","2.0","-12.0936","2.0","-12.0932","2.0"
"59","-12.0721","2.0","-12.068900000000001","2.0","-12.0526","2.0","-12.1077","2.0","-12.1076","2.0","-12.0648","2.0","-12.1036","2.0","-12.086500000000001","2.0","-12.0965","2.0","-12.0838","2.0","-12.0754","2.0","-12.0965","2.0","-12.0838","2.0","-12.0754","2.0"
"60","-12.0177","2.0","-12.0017","2.0","-12.0006","2.0","-12.0474","2.0","-12.0474","2.0","-12.0487","2.0","-12.0436","2.0","-12.0353","2.0","-12.030100000000001","2.0","-12.0736","2.0","-12.0614","2.0","-12.0302","2.0","-12.0736","2.0","-12.0614","2.0"
"61","-11.9605","2.0","-11.9943","2.0","-11.9791","2.0","-11.9612","2.0","-11.9611","2.0","-11.9841","2.0","-12.0159","2.0","-12.0319","2.0","-12.0252","2.0","-12.0226","2.0","-12.024000000000001","2.0","-12.0252","2.0","-12.0225","2.0","-12.023900000000001","2.0"
"62","-11.9283","2.0","-11.948500000000001","2.0","-11.9239","2.0","-11.9324","2.0","-11.9324","2.0","-11.9827","2.0","-11.9764","2.0","-11.987","2.0","-11.9827","2.0","-12.0069","2.0","-12.0126","2.0","-11.9827","2.0","-12.0069","2.0","-12.0126","2.0"
"63","-11.9254","2.0","-11.9208","2.0","-11.9135","2.0","-11.912700000000001","2.0","-11.912700000000001","2.0","-11.9478","2.0","-11.962","2.0","-11.973600000000001","2.0","-11.9689","2.0","-11.995000000000001","2.0","-12.0012","2.0","-11.9689","2.0","-11.995000000000001","2.0","-12.0012","2.0"
"64","-11.9075","2.0","-11.9118","2.0","-11.9053","2.0","-11.9078","2.0","-11.9078","2.0","-11.9213","2.0","-11.9436","2.0","-11.9307","2.0","-11.938","2.0","-11.9621","2.0","-11.9585","2.0","-11.9381","2.0","-11.9621","2.0","-11.9585","2.0"
"65","-11.8763","2.0","-11.8589","2.0","-11.8863","2.0","-11.868400000000001","2.0","-11.868400000000001","2.0","-11.769","2.0","-11.7713","2.0","-11.7719","2.0","-11.771700000000001","2.0","-11.7708","2.0","-11.7658","2.0","-11.771600000000001","2.0","-11.7708","2.0","-11.7659","2.0"
"66","-11.7725","2.0","-11.8061","2.0","-11.8575","2.0","-11.840200000000001","2.0","-11.840200000000001","2.0","-11.7664","2.0","-11.7626","2.0","-11.7622","2.0","-11.7665","2.0","-11.7614","2.0","-11.765500000000001","2.0","-11.7665","2.0","-11.7614","2.0","-11.7654","2.0"
"67","-11.7674","2.0","-11.7669","2.0","-11.771600000000001","2.0","-11.8093","2.0","-11.8093","2.0","-11.7611","2.0","-11.7539","2.0","-11.7613","2.0","-11.7362","2.0","-11.738900000000001","2.0","-11.743400000000001","2.0","-11.7361","2.0","-11.7388","2.0","-11.743500000000001","2.0"
"68","-11.7586","2.0","-11.764800000000001","2.0","-11.7642","2.0","-11.7956","2.0","-11.7955","2.0","-11.7451","2.0","-11.752","2.0","-11.7439","2.0","-11.7103","2.0","-11.724400000000001","2.0","-11.7255","2.0","-11.7104","2.0","-11.7245","2.0","-11.7255","2.0"
"69","-11.7487","2.0","-11.753","2.0","-11.692400000000001","2.0","-11.6895","2.0","-11.6895","2.0","-11.7448","2.0","-11.7356","2.0","-11.741200000000001","2.0","-11.7025","2.0","-11.7058","2.0","-11.7105","2.0","-11.7026","2.0","-11.7059","2.0","-11.7106","2.0"
"70","-11.7361","2.0","-11.7417","2.0","-11.680900000000001","2.0","-11.6837","2.0","-11.6837","2.0","-11.6843","2.0","-11.7135","2.0","-11.711500000000001","2.0","-11.6999","2.0","-11.7057","2.0","-11.7006","2.0","-11.700000000000001","2.0","-11.7057","2.0","-11.7007","2.0"
"71","-11.5716","2.0","-11.5657","2.0","-11.5983","2.0","-11.5973","2.0","-11.5973","2.0","-11.6191","2.0","-11.6168","2.0","-11.6155","2.0","-11.6404","2.0","-11.638300000000001","2.0","-11.6385","2.0","-11.6404","2.0","-11.638300000000001","2.0","-11.6385","2.0"
"72","-11.5669","2.0","-11.5624","2.0","-11.5927","2.0","-11.594800000000001","2.0","-11.594800000000001","2.0","-11.595","2.0","-11.607000000000001","2.0","-11.6065","2.0","-11.6243","2.0","-11.6326","2.0","-11.6308","2.0","-11.6243","2.0","-11.6326","2.0","-11.6308","2.0"
"73","-11.5581","2.0","-11.5536","2.0","-11.501800000000001","2.0","-11.4888","2.0","-11.488900000000001","2.0","-11.5112","2.0","-11.5159","2.0","-11.5089","2.0","-11.5004","2.0","-11.4763","2.0","-11.487300000000001","2.0","-11.5004","2.0","-11.4764","2.0","-11.4872","2.0"
"74","-11.5016","2.0","-11.5145","2.0","-11.5015","2.0","-11.4804","2.0","-11.4803","2.0","-11.5005","2.0","-11.4905","2.0","-11.4992","2.0","-11.4997","2.0","-11.4739","2.0","-11.4631","2.0","-11.4997","2.0","-11.4739","2.0","-11.4631","2.0"
"75","-11.5013","2.0","-11.4659","2.0","-11.4986","2.0","-11.462200000000001","2.0","-11.4623","2.0","-11.5002","2.0","-11.483600000000001","2.0","-11.4678","2.0","-11.499","2.0","-11.466000000000001","2.0","-11.4578","2.0","-11.499","2.0","-11.4659","2.0","-11.4579","2.0"
"76","-11.500300000000001","2.0","-11.4459","2.0","-11.495000000000001","2.0","-11.4529","2.0","-11.4528","2.0","-11.4994","2.0","-11.4426","2.0","-11.4452","2.0","-11.496500000000001","2.0","-11.4536","2.0","-11.450800000000001","2.0","-11.496500000000001","2.0","-11.4535","2.0","-11.4509","2.0"
"77","-11.4933","2.0","-11.4404","2.0","-11.4761","2.0","-11.4527","2.0","-11.4527","2.0","-11.4954","2.0","-11.4408","2.0","-11.4425","2.0","-11.451600000000001","2.0","-11.4511","2.0","-11.4502","2.0","-11.451600000000001","2.0","-11.451","2.0","-11.4503","2.0"
"78","-11.3882","2.0","-11.4107","2.0","-11.3764","2.0","-11.401200000000001","2.0","-11.401200000000001","2.0","-11.4234","2.0","-11.4319","2.0","-11.44","2.0","-11.401200000000001","2.0","-11.4155","2.0","-11.4253","2.0","-11.401200000000001","2.0","-11.4155","2.0","-11.4253","2.0"
"79","-11.33","2.0","-11.3622","2.0","-11.369200000000001","2.0","-11.3922","2.0","-11.3923","2.0","-11.3289","2.0","-11.361","2.0","-11.3617","2.0","-11.3642","2.0","-11.390600000000001","2.0","-11.386800000000001","2.0","-11.3642","2.0","-11.3907","2.0","-11.386700000000001","2.0"
"80","-11.3279","2.0","-11.3606","2.0","-11.3465","2.0","-11.3774","2.0","-11.3774","2.0","-11.3276","2.0","-11.359300000000001","2.0","-11.3591","2.0","-11.353","2.0","-11.379100000000001","2.0","-11.3834","2.0","-11.353","2.0","-11.3792","2.0","-11.3834","2.0"
"81","-9.2263","2.0","-9.2237","2.0","-9.2033","2.0","-9.202399999999999","2.0","-9.202399999999999","2.0","-9.2257","2.0","-9.2231","2.0","-9.2231","2.0","-9.2025","2.0","-9.202","2.0","-9.2013","2.0","-9.2025","2.0","-9.202","2.0","-9.2013","2.0"
"82","-9.2237","2.0","-9.2212","2.0","-9.2","2.0","-9.2003","2.0","-9.2003","2.0","-9.2244","2.0","-9.2219","2.0","-9.2218","2.0","-9.2008","2.0","-9.1999","2.0","-9.2007","2.0","-9.2008","2.0","-9.1999","2.0","-9.2007","2.0"
"83","-9.216","2.0","-9.2186","2.0","-9.1992","2.0","-9.1996","2.0","-9.1996","2.0","-9.2154","2.0","-9.218","2.0","-9.218","2.0","-9.1987","2.0","-9.1995","2.0","-9.200099999999999","2.0","-9.1988","2.0","-9.1995","2.0","-9.200099999999999","2.0"
"84","-9.213799999999999","2.0","-9.2163","2.0","-9.1979","2.0","-9.1985","2.0","-9.198599999999999","2.0","-9.2144","2.0","-9.216899999999999","2.0","-9.216899999999999","2.0","-9.1981","2.0","-9.1993","2.0","-9.198599999999999","2.0","-9.1981","2.0","-9.1993","2.0","-9.198599999999999","2.0"
"85","-9.1451","2.0","-9.1387","2.0","-9.1651","2.0","-9.164","2.0","-9.164","2.0","-9.1444","2.0","-9.142","2.0","-9.1415","2.0","-9.1646","2.0","-9.1634","2.0","-9.1644","2.0","-9.1646","2.0","-9.1634","2.0","-9.1644","2.0"
"86","-9.1415","2.0","-9.1386","2.0","-9.1645","2.0","-9.1611","2.0","-9.1611","2.0","-9.1425","2.0","-9.1365","2.0","-9.136099999999999","2.0","-9.1644","2.0","-9.1616","2.0","-9.1599","2.0","-9.1644","2.0","-9.1616","2.0","-9.1599","2.0"
"87","-9.1365","2.0","-9.135299999999999","2.0","-9.1589","2.0","-9.1609","2.0","-9.1609","2.0","-9.1299","2.0","-9.1328","2.0","-9.1302","2.0","-9.1565","2.0","-9.1603","2.0","-9.1575","2.0","-9.1565","2.0","-9.1603","2.0","-9.1575","2.0"
"88","-9.1314","2.0","-9.1327","2.0","-9.1497","2.0","-9.1537","2.0","-9.1537","2.0","-9.1259","2.0","-9.1273","2.0","-9.1287","2.0","-9.152","2.0","-9.1538","2.0","-9.1571","2.0","-9.152","2.0","-9.1538","2.0","-9.1571","2.0"
"89","-9.1275","2.0","-9.1316","2.0","-9.1236","2.0","-9.1221","2.0","-9.1221","2.0","-9.1223","2.0","-9.125399999999999","2.0","-9.1285","2.0","-9.1185","2.0","-9.1165","2.0","-9.1167","2.0","-9.1185","2.0","-9.1165","2.0","-9.1168","2.0"
"90","-9.1196","2.0","-9.1259","2.0","-9.118","2.0","-9.1192","2.0","-9.1192","2.0","-9.122","2.0","-9.125","2.0","-9.1234","2.0","-9.1121","2.0","-9.1137","2.0","-9.1131","2.0","-9.1122","2.0","-9.1137","2.0","-9.1131","2.0"
"91","-9.113","2.0","-9.1092","2.0","-9.1111","2.0","-9.1107","2.0","-9.1108","2.0","-9.1182","2.0","-9.1159","2.0","-9.1142","2.0","-9.1089","2.0","-9.1067","2.0","-9.1065","2.0","-9.1089","2.0","-9.1067","2.0","-9.1065","2.0"
