"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.5273","2.0","-19.5272","2.0","-19.5272","2.0","-19.5272","2.0","-19.5272","2.0","-19.5271","2.0","-19.527","2.0","-19.5271","2.0","-19.527","2.0","-19.527","2.0","-19.527","2.0","-19.527","2.0","-19.527","2.0","-19.527","2.0"
"2","-19.5271","2.0","-19.5271","2.0","-19.5271","2.0","-19.5271","2.0","-19.5271","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0","-19.5269","2.0"
"3","-19.5266","2.0","-19.5265","2.0","-19.5265","2.0","-19.5264","2.0","-19.5264","2.0","-19.5268","2.0","-19.526699999999998","2.0","-19.526699999999998","2.0","-19.526699999999998","2.0","-19.5266","2.0","-19.5266","2.0","-19.526699999999998","2.0","-19.5266","2.0","-19.5266","2.0"
"4","-19.5264","2.0","-19.5264","2.0","-19.5264","2.0","-19.5264","2.0","-19.5264","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0","-19.5266","2.0"
"5","-19.5205","2.0","-19.5205","2.0","-19.5205","2.0","-19.5205","2.0","-19.5205","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5202","2.0","-19.5202","2.0","-19.5201","2.0","-19.5202","2.0","-19.5202","2.0"
"6","-19.5203","2.0","-19.5204","2.0","-19.5204","2.0","-19.5204","2.0","-19.5204","2.0","-19.52","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0","-19.5201","2.0"
"7","-19.519099999999998","2.0","-19.519099999999998","2.0","-19.5192","2.0","-19.5192","2.0","-19.5192","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0","-19.5195","2.0"
"8","-19.519","2.0","-19.519099999999998","2.0","-19.519099999999998","2.0","-19.519099999999998","2.0","-19.519099999999998","2.0","-19.5194","2.0","-19.5194","2.0","-19.5194","2.0","-19.5194","2.0","-19.5195","2.0","-19.5195","2.0","-19.5194","2.0","-19.5195","2.0","-19.5195","2.0"
"9","-16.4845","2.0","-16.4845","2.0","-16.4825","2.0","-16.482400000000002","2.0","-16.482400000000002","2.0","-16.4821","2.0","-16.482","2.0","-16.482","2.0","-16.4799","2.0","-16.4798","2.0","-16.4798","2.0","-16.4799","2.0","-16.4798","2.0","-16.4798","2.0"
