"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.9849","2.0","-21.9848","2.0","-21.9848","2.0","-21.9848","2.0","-21.9848","2.0","-21.9849","2.0","-21.9848","2.0","-21.9848","2.0","-21.9848","2.0","-21.9847","2.0","-21.9847","2.0","-21.9848","2.0","-21.9847","2.0","-21.9847","2.0"
"2","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0"
"3","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0"
"4","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9846","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0","-21.9847","2.0"
"5","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0"
"6","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0"
"7","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0"
"8","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974800000000002","2.0","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974700000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0","-21.974700000000002","2.0","-21.974800000000002","2.0","-21.974800000000002","2.0"
"9","-18.3735","2.0","-18.3734","2.0","-18.3715","2.0","-18.3714","2.0","-18.3714","2.0","-18.3712","2.0","-18.3712","2.0","-18.3712","2.0","-18.369100000000003","2.0","-18.369","2.0","-18.369","2.0","-18.369100000000003","2.0","-18.369","2.0","-18.369","2.0"
"10","-18.3733","2.0","-18.3734","2.0","-18.3712","2.0","-18.3713","2.0","-18.3713","2.0","-18.3712","2.0","-18.3712","2.0","-18.3712","2.0","-18.3689","2.0","-18.369","2.0","-18.369","2.0","-18.3689","2.0","-18.369","2.0","-18.369","2.0"
"11","-18.3668","2.0","-18.366500000000002","2.0","-18.3682","2.0","-18.367900000000002","2.0","-18.367900000000002","2.0","-18.3671","2.0","-18.3671","2.0","-18.3671","2.0","-18.3655","2.0","-18.3653","2.0","-18.3654","2.0","-18.3655","2.0","-18.3653","2.0","-18.3653","2.0"
"12","-18.3658","2.0","-18.366","2.0","-18.3674","2.0","-18.367600000000003","2.0","-18.367600000000003","2.0","-18.3671","2.0","-18.3671","2.0","-18.3671","2.0","-18.364900000000002","2.0","-18.3651","2.0","-18.365000000000002","2.0","-18.364900000000002","2.0","-18.3651","2.0","-18.365000000000002","2.0"
"13","-18.3653","2.0","-18.3653","2.0","-18.3626","2.0","-18.3626","2.0","-18.3626","2.0","-18.3642","2.0","-18.3638","2.0","-18.3638","2.0","-18.364600000000003","2.0","-18.364600000000003","2.0","-18.364600000000003","2.0","-18.364600000000003","2.0","-18.364600000000003","2.0","-18.364600000000003","2.0"
