"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-22.027700000000003","2.0","-22.027600000000003","2.0","-22.027600000000003","2.0","-22.0275","2.0","-22.0275","2.0","-22.027600000000003","2.0","-22.0275","2.0","-22.0275","2.0","-22.0275","2.0","-22.0274","2.0","-22.0274","2.0","-22.0275","2.0","-22.0274","2.0","-22.0274","2.0"
"2","-22.0274","2.0","-22.0274","2.0","-22.0274","2.0","-22.0274","2.0","-22.0273","2.0","-22.0274","2.0","-22.0274","2.0","-22.0274","2.0","-22.0274","2.0","-22.0273","2.0","-22.0273","2.0","-22.0274","2.0","-22.0273","2.0","-22.0273","2.0"
"3","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0274","2.0","-22.0274","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0"
"4","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0","-22.0273","2.0"
"5","-22.0212","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0"
"6","-22.0212","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0","-22.0213","2.0"
"7","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0213","2.0","-22.0213","2.0","-22.0212","2.0","-22.0213","2.0","-22.0213","2.0"
"8","-22.021","2.0","-22.0211","2.0","-22.0211","2.0","-22.0212","2.0","-22.0212","2.0","-22.0211","2.0","-22.0211","2.0","-22.0211","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0","-22.0212","2.0"
"9","-18.3851","2.0","-18.3851","2.0","-18.383100000000002","2.0","-18.383000000000003","2.0","-18.383000000000003","2.0","-18.382900000000003","2.0","-18.382900000000003","2.0","-18.382900000000003","2.0","-18.3807","2.0","-18.3806","2.0","-18.3807","2.0","-18.3807","2.0","-18.3806","2.0","-18.3806","2.0"
"10","-18.385","2.0","-18.385","2.0","-18.382800000000003","2.0","-18.382900000000003","2.0","-18.382900000000003","2.0","-18.382800000000003","2.0","-18.382900000000003","2.0","-18.382800000000003","2.0","-18.3805","2.0","-18.3806","2.0","-18.3806","2.0","-18.3805","2.0","-18.3806","2.0","-18.3806","2.0"
"11","-18.378300000000003","2.0","-18.378","2.0","-18.3797","2.0","-18.3794","2.0","-18.3794","2.0","-18.378800000000002","2.0","-18.378800000000002","2.0","-18.378800000000002","2.0","-18.377100000000002","2.0","-18.376900000000003","2.0","-18.376900000000003","2.0","-18.377100000000002","2.0","-18.376800000000003","2.0","-18.376900000000003","2.0"
"12","-18.3773","2.0","-18.3775","2.0","-18.379","2.0","-18.3791","2.0","-18.3791","2.0","-18.378800000000002","2.0","-18.378800000000002","2.0","-18.378800000000002","2.0","-18.3765","2.0","-18.3766","2.0","-18.3766","2.0","-18.3765","2.0","-18.3766","2.0","-18.3766","2.0"
"13","-18.377000000000002","2.0","-18.377000000000002","2.0","-18.374200000000002","2.0","-18.374200000000002","2.0","-18.374200000000002","2.0","-18.375600000000002","2.0","-18.375300000000003","2.0","-18.375300000000003","2.0","-18.3762","2.0","-18.3762","2.0","-18.3762","2.0","-18.3762","2.0","-18.3762","2.0","-18.3762","2.0"
