"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.9191","2.0","-21.919","2.0","-21.919","2.0","-21.9189","2.0","-21.9189","2.0","-21.9189","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0","-21.9188","2.0"
"2","-21.9189","2.0","-21.9189","2.0","-21.9189","2.0","-21.9189","2.0","-21.9189","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0","-21.9187","2.0"
"3","-21.918300000000002","2.0","-21.918300000000002","2.0","-21.918300000000002","2.0","-21.918200000000002","2.0","-21.918200000000002","2.0","-21.9185","2.0","-21.9185","2.0","-21.9185","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0"
"4","-21.918200000000002","2.0","-21.918200000000002","2.0","-21.918200000000002","2.0","-21.918200000000002","2.0","-21.918200000000002","2.0","-21.918300000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0","-21.918400000000002","2.0"
"5","-21.911","2.0","-21.911","2.0","-21.9111","2.0","-21.9111","2.0","-21.9111","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0"
"6","-21.911","2.0","-21.911","2.0","-21.911","2.0","-21.911","2.0","-21.911","2.0","-21.910700000000002","2.0","-21.910700000000002","2.0","-21.910700000000002","2.0","-21.910700000000002","2.0","-21.910800000000002","2.0","-21.910800000000002","2.0","-21.910700000000002","2.0","-21.910800000000002","2.0","-21.910700000000002","2.0"
"7","-21.9099","2.0","-21.9099","2.0","-21.9099","2.0","-21.9099","2.0","-21.9099","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0","-21.9102","2.0"
"8","-21.9098","2.0","-21.9098","2.0","-21.9098","2.0","-21.9099","2.0","-21.9099","2.0","-21.9101","2.0","-21.9101","2.0","-21.9101","2.0","-21.9101","2.0","-21.9102","2.0","-21.9102","2.0","-21.9101","2.0","-21.9102","2.0","-21.9102","2.0"
"9","-18.3948","2.0","-18.3947","2.0","-18.3928","2.0","-18.3927","2.0","-18.3927","2.0","-18.3926","2.0","-18.392500000000002","2.0","-18.392500000000002","2.0","-18.3905","2.0","-18.3904","2.0","-18.3904","2.0","-18.3905","2.0","-18.3904","2.0","-18.3904","2.0"
"10","-18.3947","2.0","-18.3947","2.0","-18.3926","2.0","-18.3926","2.0","-18.3926","2.0","-18.392500000000002","2.0","-18.392500000000002","2.0","-18.392500000000002","2.0","-18.3903","2.0","-18.3904","2.0","-18.3903","2.0","-18.3903","2.0","-18.3904","2.0","-18.3903","2.0"
"11","-18.3881","2.0","-18.387800000000002","2.0","-18.3895","2.0","-18.389300000000002","2.0","-18.389300000000002","2.0","-18.3885","2.0","-18.3885","2.0","-18.3885","2.0","-18.3869","2.0","-18.3867","2.0","-18.3867","2.0","-18.3869","2.0","-18.3867","2.0","-18.3867","2.0"
"12","-18.3872","2.0","-18.3874","2.0","-18.3889","2.0","-18.389","2.0","-18.389","2.0","-18.3884","2.0","-18.3884","2.0","-18.3884","2.0","-18.386400000000002","2.0","-18.3865","2.0","-18.3865","2.0","-18.386400000000002","2.0","-18.3865","2.0","-18.3865","2.0"
"13","-18.3866","2.0","-18.3866","2.0","-18.384","2.0","-18.384","2.0","-18.384","2.0","-18.3854","2.0","-18.3852","2.0","-18.3852","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0"
"14","-18.3865","2.0","-18.3866","2.0","-18.384","2.0","-18.384","2.0","-18.384","2.0","-18.384700000000002","2.0","-18.384800000000002","2.0","-18.384800000000002","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0","-18.386","2.0"
"15","-18.3775","2.0","-18.3774","2.0","-18.3794","2.0","-18.3793","2.0","-18.3793","2.0","-18.380100000000002","2.0","-18.38","2.0","-18.3799","2.0","-18.381800000000002","2.0","-18.381700000000002","2.0","-18.381700000000002","2.0","-18.381800000000002","2.0","-18.381700000000002","2.0","-18.381700000000002","2.0"
"16","-18.377100000000002","2.0","-18.377200000000002","2.0","-18.3792","2.0","-18.3793","2.0","-18.3793","2.0","-18.3796","2.0","-18.3797","2.0","-18.3797","2.0","-18.381600000000002","2.0","-18.381600000000002","2.0","-18.381600000000002","2.0","-18.381600000000002","2.0","-18.381600000000002","2.0","-18.381600000000002","2.0"
"17","-18.3687","2.0","-18.3662","2.0","-18.3674","2.0","-18.364900000000002","2.0","-18.364900000000002","2.0","-18.3682","2.0","-18.3657","2.0","-18.3657","2.0","-18.3671","2.0","-18.3646","2.0","-18.3646","2.0","-18.3671","2.0","-18.3645","2.0","-18.3646","2.0"
