"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.7272","2.0","-21.7271","2.0","-21.727","2.0","-21.727","2.0","-21.727","2.0","-21.727","2.0","-21.7269","2.0","-21.7269","2.0","-21.7268","2.0","-21.7268","2.0","-21.7268","2.0","-21.7268","2.0","-21.7268","2.0","-21.7268","2.0"
"2","-21.7268","2.0","-21.7269","2.0","-21.7269","2.0","-21.7269","2.0","-21.7269","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0","-21.7267","2.0"
"3","-21.7264","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0","-21.726200000000002","2.0","-21.726200000000002","2.0","-21.7266","2.0","-21.7265","2.0","-21.7265","2.0","-21.7265","2.0","-21.7264","2.0","-21.7264","2.0","-21.7265","2.0","-21.7264","2.0","-21.7264","2.0"
"4","-21.726100000000002","2.0","-21.726200000000002","2.0","-21.726200000000002","2.0","-21.726200000000002","2.0","-21.726200000000002","2.0","-21.726300000000002","2.0","-21.7264","2.0","-21.7264","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0","-21.726300000000002","2.0"
"5","-21.7224","2.0","-21.7223","2.0","-21.7224","2.0","-21.7224","2.0","-21.7224","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0","-21.722","2.0"
"6","-21.7221","2.0","-21.7222","2.0","-21.7223","2.0","-21.7223","2.0","-21.7223","2.0","-21.7218","2.0","-21.7219","2.0","-21.7219","2.0","-21.7219","2.0","-21.722","2.0","-21.722","2.0","-21.7219","2.0","-21.722","2.0","-21.722","2.0"
"7","-21.721","2.0","-21.7209","2.0","-21.721","2.0","-21.721","2.0","-21.721","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0"
"8","-21.7208","2.0","-21.7209","2.0","-21.7209","2.0","-21.7209","2.0","-21.7209","2.0","-21.7211","2.0","-21.7212","2.0","-21.7212","2.0","-21.7212","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0","-21.7212","2.0","-21.721300000000003","2.0","-21.721300000000003","2.0"
"9","-18.3271","2.0","-18.327","2.0","-18.325200000000002","2.0","-18.325100000000003","2.0","-18.325100000000003","2.0","-18.3249","2.0","-18.3248","2.0","-18.3248","2.0","-18.3229","2.0","-18.3228","2.0","-18.3228","2.0","-18.3229","2.0","-18.3228","2.0","-18.3228","2.0"
