"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.5972","2.0","-18.5972","2.0","-18.5972","2.0","-18.5971","2.0","-18.5971","2.0","-18.5972","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0"
"2","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0"
"3","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0"
"4","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0","-18.5971","2.0"
"5","-18.377299999999998","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0"
"6","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0"
"7","-18.3771","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3771","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0","-18.3772","2.0"
"8","-18.3771","2.0","-18.3771","2.0","-18.3771","2.0","-18.3772","2.0","-18.3772","2.0","-18.3771","2.0","-18.3771","2.0","-18.3771","2.0","-18.3771","2.0","-18.3772","2.0","-18.3772","2.0","-18.3771","2.0","-18.3772","2.0","-18.3772","2.0"
"9","-16.363500000000002","2.0","-16.3633","2.0","-16.3627","2.0","-16.3625","2.0","-16.3625","2.0","-16.3608","2.0","-16.3606","2.0","-16.3606","2.0","-16.36","2.0","-16.3598","2.0","-16.3598","2.0","-16.36","2.0","-16.3598","2.0","-16.3598","2.0"
