"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.615099999999998","2.0","-19.615099999999998","2.0","-19.615","2.0","-19.615","2.0","-19.615","2.0","-19.615099999999998","2.0","-19.615","2.0","-19.615","2.0","-19.615","2.0","-19.6149","2.0","-19.6149","2.0","-19.615","2.0","-19.6149","2.0","-19.6149","2.0"
"2","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0"
"3","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6148","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0","-19.6149","2.0"
"4","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6148","2.0","-19.6149","2.0","-19.6148","2.0","-19.6148","2.0","-19.6149","2.0"
"5","-19.6058","2.0","-19.6059","2.0","-19.6058","2.0","-19.6059","2.0","-19.6059","2.0","-19.6058","2.0","-19.6058","2.0","-19.6059","2.0","-19.6059","2.0","-19.6059","2.0","-19.6059","2.0","-19.6059","2.0","-19.6059","2.0","-19.6059","2.0"
"6","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6059","2.0","-19.6059","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6059","2.0","-19.6059","2.0","-19.6058","2.0","-19.6059","2.0","-19.6059","2.0"
"7","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6059","2.0","-19.6058","2.0","-19.6058","2.0","-19.6059","2.0","-19.6058","2.0"
"8","-19.6057","2.0","-19.6057","2.0","-19.6057","2.0","-19.6058","2.0","-19.6058","2.0","-19.6057","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0","-19.6058","2.0"
"9","-16.4959","2.0","-16.4959","2.0","-16.4939","2.0","-16.4938","2.0","-16.4938","2.0","-16.4934","2.0","-16.4934","2.0","-16.4934","2.0","-16.4912","2.0","-16.4912","2.0","-16.4912","2.0","-16.4912","2.0","-16.4912","2.0","-16.4912","2.0"
"10","-16.4958","2.0","-16.4958","2.0","-16.4936","2.0","-16.4936","2.0","-16.4936","2.0","-16.4934","2.0","-16.4934","2.0","-16.4934","2.0","-16.491","2.0","-16.4911","2.0","-16.4911","2.0","-16.491","2.0","-16.4911","2.0","-16.4911","2.0"
"11","-16.4892","2.0","-16.488799999999998","2.0","-16.4905","2.0","-16.490299999999998","2.0","-16.490299999999998","2.0","-16.4889","2.0","-16.4889","2.0","-16.4889","2.0","-16.4876","2.0","-16.4874","2.0","-16.4874","2.0","-16.4876","2.0","-16.4874","2.0","-16.4874","2.0"
"12","-16.488","2.0","-16.4882","2.0","-16.4897","2.0","-16.4898","2.0","-16.4898","2.0","-16.488799999999998","2.0","-16.488799999999998","2.0","-16.488799999999998","2.0","-16.4869","2.0","-16.487","2.0","-16.487","2.0","-16.4869","2.0","-16.487","2.0","-16.487","2.0"
"13","-16.4868","2.0","-16.4868","2.0","-16.483999999999998","2.0","-16.483999999999998","2.0","-16.483999999999998","2.0","-16.4862","2.0","-16.4859","2.0","-16.4859","2.0","-16.4863","2.0","-16.4862","2.0","-16.4862","2.0","-16.4863","2.0","-16.4862","2.0","-16.4862","2.0"
"14","-16.4867","2.0","-16.4868","2.0","-16.4839","2.0","-16.483999999999998","2.0","-16.483999999999998","2.0","-16.4851","2.0","-16.4853","2.0","-16.4853","2.0","-16.4862","2.0","-16.4862","2.0","-16.4862","2.0","-16.4862","2.0","-16.4862","2.0","-16.4862","2.0"
"15","-16.4773","2.0","-16.4771","2.0","-16.4791","2.0","-16.479","2.0","-16.479","2.0","-16.4803","2.0","-16.48","2.0","-16.48","2.0","-16.4819","2.0","-16.4818","2.0","-16.4818","2.0","-16.4819","2.0","-16.4818","2.0","-16.4818","2.0"
"16","-16.4767","2.0","-16.4768","2.0","-16.4789","2.0","-16.4789","2.0","-16.4789","2.0","-16.4794","2.0","-16.479599999999998","2.0","-16.479599999999998","2.0","-16.4815","2.0","-16.4815","2.0","-16.4816","2.0","-16.4815","2.0","-16.4815","2.0","-16.4816","2.0"
"17","-16.4711","2.0","-16.4683","2.0","-16.4696","2.0","-16.4669","2.0","-16.4669","2.0","-16.4706","2.0","-16.4678","2.0","-16.4678","2.0","-16.4693","2.0","-16.4666","2.0","-16.4666","2.0","-16.4693","2.0","-16.4666","2.0","-16.4666","2.0"
"18","-16.4683","2.0","-16.4655","2.0","-16.4676","2.0","-16.4648","2.0","-16.4648","2.0","-16.4693","2.0","-16.4664","2.0","-16.4664","2.0","-16.4683","2.0","-16.4655","2.0","-16.4655","2.0","-16.4683","2.0","-16.4655","2.0","-16.4655","2.0"
"19","-16.4637","2.0","-16.462799999999998","2.0","-16.466","2.0","-16.4634","2.0","-16.4634","2.0","-16.4637","2.0","-16.4622","2.0","-16.4622","2.0","-16.465899999999998","2.0","-16.4633","2.0","-16.4633","2.0","-16.465899999999998","2.0","-16.4633","2.0","-16.4633","2.0"
"20","-16.4635","2.0","-16.461299999999998","2.0","-16.4653","2.0","-16.4626","2.0","-16.4626","2.0","-16.4636","2.0","-16.461199999999998","2.0","-16.461199999999998","2.0","-16.4656","2.0","-16.462899999999998","2.0","-16.462899999999998","2.0","-16.4656","2.0","-16.462899999999998","2.0","-16.462899999999998","2.0"
"21","-16.46","2.0","-16.4609","2.0","-16.4587","2.0","-16.4614","2.0","-16.4614","2.0","-16.4594","2.0","-16.461","2.0","-16.461","2.0","-16.458199999999998","2.0","-16.461","2.0","-16.461","2.0","-16.458199999999998","2.0","-16.461","2.0","-16.461","2.0"
"22","-16.457","2.0","-16.459799999999998","2.0","-16.4562","2.0","-16.4591","2.0","-16.4591","2.0","-16.4579","2.0","-16.4608","2.0","-16.4608","2.0","-16.457","2.0","-16.459799999999998","2.0","-16.459799999999998","2.0","-16.457","2.0","-16.459799999999998","2.0","-16.4599","2.0"
"23","-16.4535","2.0","-16.4562","2.0","-16.4554","2.0","-16.458099999999998","2.0","-16.458099999999998","2.0","-16.4534","2.0","-16.456","2.0","-16.456","2.0","-16.455199999999998","2.0","-16.4579","2.0","-16.4579","2.0","-16.455199999999998","2.0","-16.4579","2.0","-16.4579","2.0"
"24","-16.4526","2.0","-16.4554","2.0","-16.454","2.0","-16.4569","2.0","-16.4569","2.0","-16.4529","2.0","-16.4556","2.0","-16.4557","2.0","-16.4545","2.0","-16.4573","2.0","-16.4573","2.0","-16.4545","2.0","-16.4573","2.0","-16.4573","2.0"
"25","-16.438499999999998","2.0","-16.438499999999998","2.0","-16.438299999999998","2.0","-16.438299999999998","2.0","-16.438299999999998","2.0","-16.438399999999998","2.0","-16.438399999999998","2.0","-16.438399999999998","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0"
"26","-16.438499999999998","2.0","-16.438499999999998","2.0","-16.438299999999998","2.0","-16.438299999999998","2.0","-16.438299999999998","2.0","-16.438399999999998","2.0","-16.438399999999998","2.0","-16.438399999999998","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0"
"27","-16.438","2.0","-16.438","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0"
"28","-16.438","2.0","-16.438","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4381","2.0","-16.4381","2.0","-16.4381","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0","-16.4379","2.0"
"29","-16.4377","2.0","-16.4377","2.0","-16.4378","2.0","-16.4378","2.0","-16.4378","2.0","-16.4375","2.0","-16.4375","2.0","-16.4375","2.0","-16.4377","2.0","-16.4377","2.0","-16.4377","2.0","-16.4377","2.0","-16.4377","2.0","-16.4377","2.0"
