"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.749","2.0","-19.7487","2.0","-19.7486","2.0","-19.7484","2.0","-19.7484","2.0","-19.7487","2.0","-19.7485","2.0","-19.7485","2.0","-19.7484","2.0","-19.7482","2.0","-19.7482","2.0","-19.7484","2.0","-19.7482","2.0","-19.7482","2.0"
"2","-19.7481","2.0","-19.7482","2.0","-19.747999999999998","2.0","-19.747899999999998","2.0","-19.747899999999998","2.0","-19.7483","2.0","-19.7481","2.0","-19.7481","2.0","-19.747999999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747999999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0"
"3","-19.747999999999998","2.0","-19.747899999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747999999999998","2.0","-19.747999999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0","-19.747799999999998","2.0"
"4","-19.7477","2.0","-19.7476","2.0","-19.7477","2.0","-19.7476","2.0","-19.7476","2.0","-19.7476","2.0","-19.7477","2.0","-19.7477","2.0","-19.7476","2.0","-19.7477","2.0","-19.7477","2.0","-19.7476","2.0","-19.7477","2.0","-19.7477","2.0"
"5","-19.7471","2.0","-19.7473","2.0","-19.7471","2.0","-19.7473","2.0","-19.7473","2.0","-19.7473","2.0","-19.7472","2.0","-19.7472","2.0","-19.7473","2.0","-19.7472","2.0","-19.7472","2.0","-19.7473","2.0","-19.7472","2.0","-19.7472","2.0"
"6","-19.7469","2.0","-19.747","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0","-19.7469","2.0","-19.7469","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0","-19.7471","2.0"
"7","-19.7468","2.0","-19.7467","2.0","-19.7469","2.0","-19.747","2.0","-19.747","2.0","-19.7466","2.0","-19.7468","2.0","-19.7468","2.0","-19.7469","2.0","-19.7471","2.0","-19.7471","2.0","-19.7469","2.0","-19.7471","2.0","-19.7471","2.0"
"8","-19.746","2.0","-19.746299999999998","2.0","-19.746299999999998","2.0","-19.746499999999997","2.0","-19.746499999999997","2.0","-19.746199999999998","2.0","-19.746399999999998","2.0","-19.746499999999997","2.0","-19.746499999999997","2.0","-19.7467","2.0","-19.7467","2.0","-19.746499999999997","2.0","-19.7467","2.0","-19.7467","2.0"
"9","-16.5292","2.0","-16.5292","2.0","-16.527","2.0","-16.5269","2.0","-16.5269","2.0","-16.5268","2.0","-16.5268","2.0","-16.5268","2.0","-16.5244","2.0","-16.5243","2.0","-16.5243","2.0","-16.5244","2.0","-16.5243","2.0","-16.5243","2.0"
"10","-16.5291","2.0","-16.5291","2.0","-16.5267","2.0","-16.5268","2.0","-16.5268","2.0","-16.5268","2.0","-16.5268","2.0","-16.5268","2.0","-16.5242","2.0","-16.5243","2.0","-16.5243","2.0","-16.5242","2.0","-16.5243","2.0","-16.5243","2.0"
"11","-16.5219","2.0","-16.5215","2.0","-16.5234","2.0","-16.5231","2.0","-16.5231","2.0","-16.5224","2.0","-16.5224","2.0","-16.5224","2.0","-16.5204","2.0","-16.5202","2.0","-16.5202","2.0","-16.5204","2.0","-16.5202","2.0","-16.5202","2.0"
"12","-16.5207","2.0","-16.5209","2.0","-16.5225","2.0","-16.5227","2.0","-16.5227","2.0","-16.5223","2.0","-16.5223","2.0","-16.5223","2.0","-16.5198","2.0","-16.5199","2.0","-16.5199","2.0","-16.5198","2.0","-16.5199","2.0","-16.5199","2.0"
"13","-16.5204","2.0","-16.5204","2.0","-16.5173","2.0","-16.5173","2.0","-16.5173","2.0","-16.519","2.0","-16.5186","2.0","-16.5186","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0"
"14","-16.5203","2.0","-16.5203","2.0","-16.5173","2.0","-16.5173","2.0","-16.5173","2.0","-16.5178","2.0","-16.518","2.0","-16.518","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0","-16.5195","2.0"
"15","-16.51","2.0","-16.5098","2.0","-16.512","2.0","-16.5119","2.0","-16.5119","2.0","-16.513","2.0","-16.5127","2.0","-16.5127","2.0","-16.5147","2.0","-16.5146","2.0","-16.5146","2.0","-16.5147","2.0","-16.5146","2.0","-16.5146","2.0"
"16","-16.5094","2.0","-16.5095","2.0","-16.5118","2.0","-16.5118","2.0","-16.5118","2.0","-16.5122","2.0","-16.5123","2.0","-16.5123","2.0","-16.5144","2.0","-16.5144","2.0","-16.5144","2.0","-16.5144","2.0","-16.5144","2.0","-16.5144","2.0"
"17","-16.505","2.0","-16.5021","2.0","-16.5035","2.0","-16.5007","2.0","-16.5007","2.0","-16.5044","2.0","-16.5015","2.0","-16.5015","2.0","-16.5031","2.0","-16.5002","2.0","-16.5002","2.0","-16.5031","2.0","-16.5002","2.0","-16.5002","2.0"
