"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.6963","2.0","-19.6962","2.0","-19.6962","2.0","-19.6962","2.0","-19.6962","2.0","-19.6961","2.0","-19.6961","2.0","-19.6961","2.0","-19.696","2.0","-19.696","2.0","-19.696","2.0","-19.696","2.0","-19.696","2.0","-19.696","2.0"
"2","-19.6961","2.0","-19.6961","2.0","-19.6961","2.0","-19.6961","2.0","-19.6961","2.0","-19.6959","2.0","-19.696","2.0","-19.696","2.0","-19.6959","2.0","-19.6959","2.0","-19.6959","2.0","-19.6959","2.0","-19.6959","2.0","-19.6959","2.0"
"3","-19.6956","2.0","-19.6955","2.0","-19.6955","2.0","-19.6955","2.0","-19.6955","2.0","-19.6958","2.0","-19.6957","2.0","-19.6957","2.0","-19.6957","2.0","-19.6956","2.0","-19.6956","2.0","-19.6957","2.0","-19.6956","2.0","-19.6956","2.0"
"4","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0","-19.6956","2.0"
"5","-19.6893","2.0","-19.6893","2.0","-19.6893","2.0","-19.6893","2.0","-19.6893","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.6891","2.0","-19.6891","2.0","-19.6891","2.0","-19.6891","2.0","-19.6891","2.0","-19.6891","2.0"
"6","-19.6892","2.0","-19.6892","2.0","-19.6893","2.0","-19.6893","2.0","-19.6893","2.0","-19.6889","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0","-19.689","2.0"
"7","-19.6883","2.0","-19.6883","2.0","-19.6883","2.0","-19.6883","2.0","-19.6883","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6886","2.0","-19.6885","2.0","-19.6885","2.0","-19.6886","2.0","-19.6885","2.0"
"8","-19.6882","2.0","-19.6882","2.0","-19.6882","2.0","-19.6883","2.0","-19.6883","2.0","-19.6884","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0","-19.6885","2.0"
"9","-16.5281","2.0","-16.5281","2.0","-16.526","2.0","-16.5259","2.0","-16.5259","2.0","-16.5257","2.0","-16.5257","2.0","-16.5257","2.0","-16.5234","2.0","-16.5233","2.0","-16.5233","2.0","-16.5234","2.0","-16.5233","2.0","-16.5233","2.0"
"10","-16.528","2.0","-16.5281","2.0","-16.5257","2.0","-16.5258","2.0","-16.5258","2.0","-16.5257","2.0","-16.5257","2.0","-16.5257","2.0","-16.5232","2.0","-16.5233","2.0","-16.5233","2.0","-16.5232","2.0","-16.5233","2.0","-16.5233","2.0"
"11","-16.521","2.0","-16.520599999999998","2.0","-16.522399999999998","2.0","-16.5221","2.0","-16.5221","2.0","-16.5213","2.0","-16.5213","2.0","-16.5213","2.0","-16.5195","2.0","-16.519299999999998","2.0","-16.519299999999998","2.0","-16.5195","2.0","-16.519299999999998","2.0","-16.519299999999998","2.0"
"12","-16.5198","2.0","-16.52","2.0","-16.5216","2.0","-16.5218","2.0","-16.5218","2.0","-16.5212","2.0","-16.5212","2.0","-16.5212","2.0","-16.5188","2.0","-16.519","2.0","-16.519","2.0","-16.5188","2.0","-16.519","2.0","-16.519","2.0"
"13","-16.519299999999998","2.0","-16.519199999999998","2.0","-16.516299999999998","2.0","-16.516299999999998","2.0","-16.516299999999998","2.0","-16.518","2.0","-16.517599999999998","2.0","-16.517599999999998","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0"
"14","-16.519199999999998","2.0","-16.519199999999998","2.0","-16.516199999999998","2.0","-16.516299999999998","2.0","-16.516299999999998","2.0","-16.5169","2.0","-16.5171","2.0","-16.5171","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0","-16.5185","2.0"
"15","-16.5091","2.0","-16.5089","2.0","-16.5111","2.0","-16.511","2.0","-16.511","2.0","-16.512","2.0","-16.5118","2.0","-16.5118","2.0","-16.5138","2.0","-16.5137","2.0","-16.5137","2.0","-16.5138","2.0","-16.5137","2.0","-16.5137","2.0"
"16","-16.508499999999998","2.0","-16.508599999999998","2.0","-16.5109","2.0","-16.5109","2.0","-16.5109","2.0","-16.5113","2.0","-16.5114","2.0","-16.5114","2.0","-16.5135","2.0","-16.5135","2.0","-16.5135","2.0","-16.5135","2.0","-16.5135","2.0","-16.5135","2.0"
"17","-16.5029","2.0","-16.5001","2.0","-16.5015","2.0","-16.4987","2.0","-16.4987","2.0","-16.502399999999998","2.0","-16.499499999999998","2.0","-16.499499999999998","2.0","-16.5011","2.0","-16.4983","2.0","-16.4983","2.0","-16.5011","2.0","-16.4983","2.0","-16.4983","2.0"
"18","-16.4999","2.0","-16.497","2.0","-16.4992","2.0","-16.496299999999998","2.0","-16.496299999999998","2.0","-16.500899999999998","2.0","-16.497999999999998","2.0","-16.497999999999998","2.0","-16.5","2.0","-16.4972","2.0","-16.4971","2.0","-16.5","2.0","-16.4972","2.0","-16.4971","2.0"
"19","-16.4957","2.0","-16.4944","2.0","-16.497899999999998","2.0","-16.4952","2.0","-16.4952","2.0","-16.4956","2.0","-16.4938","2.0","-16.4938","2.0","-16.497799999999998","2.0","-16.4951","2.0","-16.4951","2.0","-16.497799999999998","2.0","-16.4951","2.0","-16.4951","2.0"
