"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.735200000000003","2.0","-21.735200000000003","2.0","-21.735200000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735200000000003","2.0","-21.735100000000003","2.0","-21.735200000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0"
"2","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0"
"3","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0"
"4","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0","-21.735100000000003","2.0"
"5","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692800000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0"
"6","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0"
"7","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0"
"8","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0","-21.692700000000002","2.0"
"9","-18.322400000000002","2.0","-18.322300000000002","2.0","-18.320700000000002","2.0","-18.320600000000002","2.0","-18.320600000000002","2.0","-18.3201","2.0","-18.3201","2.0","-18.3201","2.0","-18.3183","2.0","-18.3182","2.0","-18.3182","2.0","-18.3183","2.0","-18.3182","2.0","-18.3182","2.0"
"10","-18.322200000000002","2.0","-18.322200000000002","2.0","-18.320400000000003","2.0","-18.320400000000003","2.0","-18.320400000000003","2.0","-18.32","2.0","-18.32","2.0","-18.32","2.0","-18.318","2.0","-18.3181","2.0","-18.3181","2.0","-18.318","2.0","-18.3181","2.0","-18.3181","2.0"
"11","-18.3168","2.0","-18.3164","2.0","-18.3179","2.0","-18.317700000000002","2.0","-18.317700000000002","2.0","-18.3158","2.0","-18.3158","2.0","-18.3158","2.0","-18.3153","2.0","-18.3151","2.0","-18.3151","2.0","-18.3153","2.0","-18.3151","2.0","-18.3151","2.0"
"12","-18.3157","2.0","-18.315900000000003","2.0","-18.3171","2.0","-18.3173","2.0","-18.3173","2.0","-18.3157","2.0","-18.3158","2.0","-18.3158","2.0","-18.314600000000002","2.0","-18.3148","2.0","-18.314700000000002","2.0","-18.314600000000002","2.0","-18.3148","2.0","-18.314700000000002","2.0"
