"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.8757","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0"
"2","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8756","2.0","-21.8755","2.0","-21.8756","2.0","-21.8756","2.0","-21.8755","2.0"
"3","-21.8755","2.0","-21.8756","2.0","-21.8755","2.0","-21.8756","2.0","-21.8755","2.0","-21.8755","2.0","-21.8756","2.0","-21.8755","2.0","-21.8755","2.0","-21.8756","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0"
"4","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0","-21.8755","2.0"
"5","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0"
"6","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0"
"7","-21.8517","2.0","-21.8517","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0"
"8","-21.8517","2.0","-21.8517","2.0","-21.8517","2.0","-21.8518","2.0","-21.8518","2.0","-21.8517","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0","-21.8518","2.0"
"9","-18.3598","2.0","-18.3597","2.0","-18.358","2.0","-18.3579","2.0","-18.3579","2.0","-18.357499999999998","2.0","-18.357499999999998","2.0","-18.357499999999998","2.0","-18.3556","2.0","-18.3555","2.0","-18.3555","2.0","-18.3556","2.0","-18.3555","2.0","-18.3555","2.0"
"10","-18.3596","2.0","-18.3597","2.0","-18.3577","2.0","-18.3577","2.0","-18.3577","2.0","-18.357499999999998","2.0","-18.357499999999998","2.0","-18.357499999999998","2.0","-18.3554","2.0","-18.3554","2.0","-18.3554","2.0","-18.3554","2.0","-18.3554","2.0","-18.3554","2.0"
"11","-18.3537","2.0","-18.3533","2.0","-18.3549","2.0","-18.3547","2.0","-18.3547","2.0","-18.3533","2.0","-18.3533","2.0","-18.3533","2.0","-18.3523","2.0","-18.3521","2.0","-18.3521","2.0","-18.3523","2.0","-18.3521","2.0","-18.3521","2.0"
"12","-18.3526","2.0","-18.3528","2.0","-18.3542","2.0","-18.3543","2.0","-18.3543","2.0","-18.3533","2.0","-18.3533","2.0","-18.3533","2.0","-18.3516","2.0","-18.3518","2.0","-18.3518","2.0","-18.3516","2.0","-18.3518","2.0","-18.3518","2.0"
