"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"10","-12.6752","2.0","-12.677100000000001","2.0","-12.682500000000001","2.0","-12.6905","2.0","-12.7001","2.0","-12.709900000000001","2.0","-12.7192","2.0","-12.727","2.0","-12.7329","2.0","-12.736600000000001","2.0","-12.7378","2.0","-12.741","2.0","-12.750300000000001","2.0","-12.765500000000001","2.0","-12.7855","2.0","-12.8089","2.0","-12.833300000000001","2.0","-12.855400000000001","2.0","-12.8711","2.0","-12.876900000000001","2.0","-12.8744","2.0","-12.8672","2.0","-12.8558","2.0","-12.8406","2.0","-12.8226","2.0","-12.8024","2.0","-12.780800000000001","2.0","-12.758700000000001","2.0","-12.7371","2.0","-12.7171","2.0","-12.6998","2.0","-12.6865","2.0","-12.6781","2.0","-12.6752","2.0","-12.6775","2.0","-12.6844","2.0","-12.6956","2.0","-12.7108","2.0","-12.7292","2.0","-12.7501","2.0","-12.7726","2.0","-12.7955","2.0","-12.8176","2.0","-12.8374","2.0","-12.8536","2.0","-12.8652","2.0","-12.8717","2.0","-12.873800000000001","2.0","-12.873000000000001","2.0","-12.8713","2.0","-12.8706","2.0","-12.8742","2.0","-12.8764","2.0","-12.876000000000001","2.0","-12.870800000000001","2.0","-12.8602","2.0","-12.8445","2.0","-12.8251","2.0","-12.8039","2.0","-12.7832","2.0","-12.764700000000001","2.0","-12.7502","2.0","-12.741","2.0","-12.7378","2.0"
"11","-10.655000000000001","2.0","-10.6524","2.0","-10.6449","2.0","-10.6334","2.0","-10.6189","2.0","-10.6029","2.0","-10.5869","2.0","-10.5722","2.0","-10.5601","2.0","-10.5519","2.0","-10.5489","2.0","-10.5495","2.0","-10.5511","2.0","-10.5534","2.0","-10.5562","2.0","-10.5591","2.0","-10.5617","2.0","-10.563600000000001","2.0","-10.5649","2.0","-10.5653","2.0","-10.5661","2.0","-10.5687","2.0","-10.573","2.0","-10.578800000000001","2.0","-10.586","2.0","-10.5946","2.0","-10.6042","2.0","-10.6143","2.0","-10.624600000000001","2.0","-10.6343","2.0","-10.6427","2.0","-10.6493","2.0","-10.6536","2.0","-10.655000000000001","2.0","-10.654","2.0","-10.651","2.0","-10.6463","2.0","-10.6401","2.0","-10.6328","2.0","-10.624600000000001","2.0","-10.616200000000001","2.0","-10.607800000000001","2.0","-10.5997","2.0","-10.5922","2.0","-10.5855","2.0","-10.5798","2.0","-10.575000000000001","2.0","-10.5713","2.0","-10.5686","2.0","-10.567","2.0","-10.5665","2.0","-10.5657","2.0","-10.5648","2.0","-10.563500000000001","2.0","-10.5619","2.0","-10.5601","2.0","-10.5581","2.0","-10.5561","2.0","-10.5542","2.0","-10.5524","2.0","-10.5509","2.0","-10.549800000000001","2.0","-10.5492","2.0","-10.5489","2.0"
"12","-10.4811","2.0","-10.481200000000001","2.0","-10.4815","2.0","-10.4821","2.0","-10.483","2.0","-10.484300000000001","2.0","-10.4861","2.0","-10.4883","2.0","-10.4907","2.0","-10.4928","2.0","-10.4937","2.0","-10.493400000000001","2.0","-10.4928","2.0","-10.4918","2.0","-10.4905","2.0","-10.4892","2.0","-10.488","2.0","-10.487","2.0","-10.4863","2.0","-10.4861","2.0","-10.4859","2.0","-10.4852","2.0","-10.4842","2.0","-10.483","2.0","-10.4819","2.0","-10.4809","2.0","-10.4803","2.0","-10.4799","2.0","-10.4799","2.0","-10.4801","2.0","-10.480400000000001","2.0","-10.4807","2.0","-10.481","2.0","-10.4811","2.0","-10.4803","2.0","-10.4778","2.0","-10.4741","2.0","-10.4694","2.0","-10.4642","2.0","-10.4589","2.0","-10.4541","2.0","-10.450000000000001","2.0","-10.446900000000001","2.0","-10.4449","2.0","-10.443900000000001","2.0","-10.4437","2.0","-10.444","2.0","-10.444600000000001","2.0","-10.4452","2.0","-10.4456","2.0","-10.4458","2.0","-10.4458","2.0","-10.446200000000001","2.0","-10.4472","2.0","-10.449300000000001","2.0","-10.4527","2.0","-10.4575","2.0","-10.4635","2.0","-10.4704","2.0","-10.477400000000001","2.0","-10.4838","2.0","-10.4891","2.0","-10.4925","2.0","-10.4937","2.0"
"13","-8.4353","2.0","-8.4364","2.0","-8.4393","2.0","-8.4439","2.0","-8.4493","2.0","-8.4547","2.0","-8.4594","2.0","-8.4625","2.0","-8.464","2.0","-8.4642","2.0","-8.4641","2.0","-8.463","2.0","-8.4601","2.0","-8.4555","2.0","-8.4499","2.0","-8.5305","2.0","-8.629199999999999","2.0","-8.7054","2.0","-8.7533","2.0","-8.7696","2.0","-8.756499999999999","2.0","-8.7179","2.0","-8.656","2.0","-8.576","2.0","-8.4989","2.0","-8.4677","2.0","-8.4585","2.0","-8.4535","2.0","-8.4492","2.0","-8.4451","2.0","-8.4412","2.0","-8.4381","2.0","-8.4361","2.0","-8.4353","2.0","-8.4363","2.0","-8.4392","2.0","-8.4436","2.0","-8.4493","2.0","-8.4558","2.0","-8.4631","2.0","-8.474","2.0","-8.5108","2.0","-8.6412","2.0","-8.7992","2.0","-8.9508","2.0","-9.0886","2.0","-9.2079","2.0","-9.3053","2.0","-9.3774","2.0","-9.421800000000001","2.0","-9.4368","2.0","-9.3785","2.0","-9.3081","2.0","-9.213799999999999","2.0","-9.0993","2.0","-8.9691","2.0","-8.8283","2.0","-8.6824","2.0","-8.5378","2.0","-8.4683","2.0","-8.4671","2.0","-8.4657","2.0","-8.4645","2.0","-8.4641","2.0"
"14","-7.417199999999999","2.0","-7.4405","2.0","-7.5051000000000005","2.0","-7.598000000000001","2.0","-7.7043","2.0","-7.8111999999999995","2.0","-7.9094","2.0","-7.9922","2.0","-8.055","2.0","-8.0944","2.0","-8.1078","2.0","-8.133","2.0","-8.2031","2.0","-8.3037","2.0","-8.4179","2.0","-8.443999999999999","2.0","-8.4385","2.0","-8.434","2.0","-8.4311","2.0","-8.4301","2.0","-8.4302","2.0","-8.4302","2.0","-8.429","2.0","-8.4227","2.0","-8.3929","2.0","-8.2994","2.0","-8.17","2.0","-8.0273","2.0","-7.8809000000000005","2.0","-7.7392","2.0","-7.6114999999999995","2.0","-7.5084","2.0","-7.440899999999999","2.0","-7.417199999999999","2.0","-7.4413","2.0","-7.5108","2.0","-7.6187000000000005","2.0","-7.7559000000000005","2.0","-7.9132","2.0","-8.082","2.0","-8.2524","2.0","-8.3959","2.0","-8.44","2.0","-8.4464","2.0","-8.4456","2.0","-8.4419","2.0","-8.437","2.0","-8.4319","2.0","-8.4276","2.0","-8.4246","2.0","-8.4236","2.0","-8.429499999999999","2.0","-8.436","2.0","-8.4437","2.0","-8.4515","2.0","-8.4585","2.0","-8.463799999999999","2.0","-8.4671","2.0","-8.4685","2.0","-8.4019","2.0","-8.2827","2.0","-8.189","2.0","-8.1287","2.0","-8.1078","2.0"
"15","-6.138299999999999","2.0","-6.1396","2.0","-6.143000000000001","2.0","-6.1477","2.0","-6.1530000000000005","2.0","-6.1583000000000006","2.0","-6.1632","2.0","-6.1675","2.0","-6.1706","2.0","-6.172599999999999","2.0","-6.173299999999999","2.0","-6.1714","2.0","-6.1663","2.0","-6.159000000000001","2.0","-6.150499999999999","2.0","-6.157","2.0","-6.165100000000001","2.0","-6.1716","2.0","-6.175800000000001","2.0","-6.177300000000001","2.0","-6.177099999999999","2.0","-6.1768","2.0","-6.176500000000001","2.0","-6.1762999999999995","2.0","-6.1762999999999995","2.0","-6.1761","2.0","-6.1747","2.0","-6.1714","2.0","-6.165900000000001","2.0","-6.158899999999999","2.0","-6.151400000000001","2.0","-6.1446000000000005","2.0","-6.140000000000001","2.0","-6.138299999999999","2.0","-6.1394","2.0","-6.1426","2.0","-6.1484000000000005","2.0","-6.1564","2.0","-6.165100000000001","2.0","-6.1729","2.0","-6.1784","2.0","-6.1807","2.0","-6.179600000000001","2.0","-6.1752","2.0","-6.168100000000001","2.0","-6.1592","2.0","-6.149800000000001","2.0","-6.141299999999999","2.0","-6.135299999999999","2.0","-6.1319","2.0","-6.1309000000000005","2.0","-6.132300000000001","2.0","-6.1388","2.0","-6.1493","2.0","-6.1587","2.0","-6.1655","2.0","-6.1683","2.0","-6.1668","2.0","-6.161300000000001","2.0","-6.161899999999999","2.0","-6.1663","2.0","-6.17","2.0","-6.1724","2.0","-6.173299999999999","2.0"
"16","-6.121700000000001","2.0","-6.1213999999999995","2.0","-6.120900000000001","2.0","-6.1206","2.0","-6.121","2.0","-6.1218","2.0","-6.123099999999999","2.0","-6.124499999999999","2.0","-6.1258","2.0","-6.1266","2.0","-6.127000000000001","2.0","-6.128500000000001","2.0","-6.133100000000001","2.0","-6.139900000000001","2.0","-6.148199999999999","2.0","-6.1419999999999995","2.0","-6.1343","2.0","-6.1282","2.0","-6.1243","2.0","-6.1229","2.0","-6.1243","2.0","-6.1281","2.0","-6.1333","2.0","-6.138199999999999","2.0","-6.141399999999999","2.0","-6.1424","2.0","-6.1411999999999995","2.0","-6.1385000000000005","2.0","-6.135","2.0","-6.1312","2.0","-6.127599999999999","2.0","-6.124599999999999","2.0","-6.1225000000000005","2.0","-6.121700000000001","2.0","-6.1234","2.0","-6.127599999999999","2.0","-6.132899999999999","2.0","-6.137700000000001","2.0","-6.141500000000001","2.0","-6.1442","2.0","-6.145899999999999","2.0","-6.1464","2.0","-6.1457999999999995","2.0","-6.1441","2.0","-6.141399999999999","2.0","-6.138","2.0","-6.1341","2.0","-6.1297999999999995","2.0","-6.125299999999999","2.0","-6.121700000000001","2.0","-6.1203","2.0","-6.129300000000001","2.0","-6.1341","2.0","-6.1365","2.0","-6.1396","2.0","-6.1433","2.0","-6.147499999999999","2.0","-6.152100000000001","2.0","-6.157","2.0","-6.1531","2.0","-6.143700000000001","2.0","-6.1350999999999996","2.0","-6.129099999999999","2.0","-6.127000000000001","2.0"
"17","-4.2196","2.0","-4.225","2.0","-4.2172","2.0","-4.202500000000001","2.0","-4.1831","2.0","-4.1607","2.0","-4.137499999999999","2.0","-4.1157","2.0","-4.0979","2.0","-4.0862","2.0","-4.0821000000000005","2.0","-4.084","2.0","-4.0805","2.0","-4.0674","2.0","-4.0474","2.0","-4.023899999999999","2.0","-4.0004","2.0","-3.9802999999999997","2.0","-3.9668","2.0","-3.9619999999999997","2.0","-3.9659","2.0","-3.9774","2.0","-3.9957","2.0","-4.0196000000000005","2.0","-4.0476","2.0","-4.0782","2.0","-4.1096","2.0","-4.1402","2.0","-4.1683","2.0","-4.1924","2.0","-4.2109000000000005","2.0","-4.2222","2.0","-4.2253","2.0","-4.2196","2.0","-4.2156","2.0","-4.1831","2.0","-4.1231","2.0","-4.0369","2.0","-3.9257999999999997","2.0","-3.7916","2.0","-3.6364","2.0","-3.4629","2.0","-3.2755","2.0","-3.0842","2.0","-2.9533","2.0","-2.9613","2.0","-3.0046","2.0","-3.0492999999999997","2.0","-3.0854999999999997","2.0","-3.1087","2.0","-3.1167","2.0","-3.091","2.0","-3.0608","2.0","-3.0218","2.0","-2.9764999999999997","2.0","-2.9299999999999997","2.0","-3.1616999999999997","2.0","-3.3781999999999996","2.0","-3.5731","2.0","-3.7420999999999998","2.0","-3.8822","2.0","-3.9895","2.0","-4.058199999999999","2.0","-4.0821000000000005","2.0"
"18","-4.2177","2.0","-4.1777","2.0","-4.118399999999999","2.0","-4.0774","2.0","-4.043200000000001","2.0","-4.009","2.0","-3.9749","2.0","-3.9434","2.0","-3.9175","2.0","-3.9004","2.0","-3.8944","2.0","-3.8348","2.0","-3.6729","2.0","-3.4342","2.0","-3.1475","2.0","-2.8501","2.0","-2.7169","2.0","-2.747","2.0","-2.7668","2.0","-2.7736","2.0","-2.7678000000000003","2.0","-2.7523999999999997","2.0","-2.7348","2.0","-2.7956","2.0","-2.9661999999999997","2.0","-3.1646","2.0","-3.3689","2.0","-3.5653","2.0","-3.7449","2.0","-3.9012","2.0","-4.0298","2.0","-4.1272","2.0","-4.1902","2.0","-4.2177","2.0","-4.1905","2.0","-4.1322","2.0","-4.0471","2.0","-3.9379","2.0","-3.8066999999999998","2.0","-3.6557","2.0","-3.4882","2.0","-3.3089","2.0","-3.1266","2.0","-2.9625","2.0","-2.8308999999999997","2.0","-2.7056","2.0","-2.6943","2.0","-2.7003","2.0","-2.7092","2.0","-2.7161","2.0","-2.7187","2.0","-2.6935000000000002","2.0","-2.6677999999999997","2.0","-2.6477","2.0","-2.7027","2.0","-2.9274","2.0","-2.8987","2.0","-3.1033","2.0","-3.3139","2.0","-3.5089","2.0","-3.6731","2.0","-3.7954","2.0","-3.8696","2.0","-3.8944","2.0"
"19","-4.0476","2.0","-4.0268","2.0","-3.9351","2.0","-3.7481999999999998","2.0","-3.5023","2.0","-3.2354000000000003","2.0","-2.9847","2.0","-2.7876","2.0","-2.6647","2.0","-2.6059","2.0","-2.5896","2.0","-2.5928","2.0","-2.6027","2.0","-2.6203","2.0","-2.6469","2.0","-2.6811","2.0","-2.5873999999999997","2.0","-2.566","2.0","-2.5753","2.0","-2.5784000000000002","2.0","-2.583","2.0","-2.6039","2.0","-2.6623","2.0","-2.7123","2.0","-2.7355","2.0","-2.8152","2.0","-2.9604999999999997","2.0","-3.1535","2.0","-3.3676","2.0","-3.5786","2.0","-3.767","2.0","-3.9164","2.0","-4.0134","2.0","-4.0476","2.0","-4.0215","2.0","-3.9441","2.0","-3.82","2.0","-3.6588","2.0","-3.4732","2.0","-3.2782","2.0","-3.0929","2.0","-2.9413","2.0","-2.8457999999999997","2.0","-2.8003","2.0","-2.7456","2.0","-2.6647","2.0","-2.6096","2.0","-2.63","2.0","-2.6549","2.0","-2.6715","2.0","-2.6772","2.0","-2.662","2.0","-2.6439","2.0","-2.6201","2.0","-2.6338999999999997","2.0","-2.7325999999999997","2.0","-2.8768000000000002","2.0","-2.8264","2.0","-2.7775","2.0","-2.7302","2.0","-2.6843","2.0","-2.6407","2.0","-2.6048","2.0","-2.5896","2.0"
"20","-2.0196","2.0","-2.0375","2.0","-2.0694","2.0","-2.1073","2.0","-2.1491","2.0","-2.1921","2.0","-2.2333","2.0","-2.2692","2.0","-2.2971","2.0","-2.3148999999999997","2.0","-2.3211","2.0","-2.3352","2.0","-2.3765","2.0","-2.432","2.0","-2.484","2.0","-2.5232","2.0","-2.5494","2.0","-2.4015","2.0","-2.3043","2.0","-2.2763","2.0","-2.2874","2.0","-2.3184","2.0","-2.3547","2.0","-2.3712","2.0","-2.3584","2.0","-2.3178","2.0","-2.2573","2.0","-2.1906","2.0","-2.1332","2.0","-2.0937","2.0","-2.0671","2.0","-2.0463","2.0","-2.029","2.0","-2.0196","2.0","-2.0286999999999997","2.0","-2.0499","2.0","-2.0826","2.0","-2.1284","2.0","-2.1866","2.0","-2.2538","2.0","-2.3245","2.0","-2.391","2.0","-2.4432","2.0","-2.4695","2.0","-2.4677","2.0","-2.4626","2.0","-2.3619","2.0","-2.1928","2.0","-2.0398","2.0","-1.9325999999999999","2.0","-1.8932","2.0","-2.0484999999999998","2.0","-2.2263","2.0","-2.4421","2.0","-2.5915999999999997","2.0","-2.5587","2.0","-2.5212","2.0","-2.4783999999999997","2.0","-2.4302","2.0","-2.3779","2.0","-2.3268","2.0","-2.2946","2.0","-2.3066","2.0","-2.3211","2.0"
"21","-1.9968","2.0","-1.9868","2.0","-1.9798","2.0","-1.9864","2.0","-2.0098","2.0","-2.0461","2.0","-2.086","2.0","-2.1209","2.0","-2.1451","2.0","-2.158","2.0","-2.1619","2.0","-2.1718","2.0","-2.1833","2.0","-2.1826","2.0","-2.1734","2.0","-2.1603","2.0","-2.1469","2.0","-2.1353999999999997","2.0","-2.1279","2.0","-2.1252","2.0","-2.1248","2.0","-2.1234","2.0","-2.1211","2.0","-2.1186","2.0","-2.1155","2.0","-2.1093","2.0","-2.0967","2.0","-2.0759","2.0","-2.0459","2.0","-2.0125","2.0","-1.9905","2.0","-1.9849","2.0","-1.9905","2.0","-1.9968","2.0","-1.9916","2.0","-1.9855999999999998","2.0","-1.9888","2.0","-2.0064","2.0","-2.0389999999999997","2.0","-2.0853","2.0","-2.1428","2.0","-2.2077","2.0","-2.2748","2.0","-2.3356","2.0","-2.3628","2.0","-2.2872","2.0","-2.146","2.0","-2.0057","2.0","-1.8971","2.0","-1.8333","2.0","-1.8133","2.0","-1.8729","2.0","-1.9437","2.0","-2.0369","2.0","-2.1271","2.0","-2.1654","2.0","-2.1371","2.0","-2.0709999999999997","2.0","-1.9914999999999998","2.0","-2.0429","2.0","-2.1192","2.0","-2.1707","2.0","-2.1715999999999998","2.0","-2.1619","2.0"
"22","-1.9175","2.0","-1.9183","2.0","-1.9201","2.0","-1.9217","2.0","-1.9199","2.0","-1.9091999999999998","2.0","-1.8855","2.0","-1.8514","2.0","-1.8203","2.0","-1.8027","2.0","-1.7974999999999999","2.0","-1.7743","2.0","-1.7877","2.0","-1.8071","2.0","-1.8284","2.0","-1.846","2.0","-1.853","2.0","-1.8447","2.0","-1.8284","2.0","-1.8208","2.0","-1.8276","2.0","-1.8551","2.0","-1.8918","2.0","-1.9201","2.0","-1.9364","2.0","-1.9436","2.0","-1.9451999999999998","2.0","-1.9432999999999998","2.0","-1.9385","2.0","-1.9310999999999998","2.0","-1.9236","2.0","-1.9195","2.0","-1.918","2.0","-1.9175","2.0","-1.9176","2.0","-1.9163999999999999","2.0","-1.9102999999999999","2.0","-1.9001","2.0","-1.8961","2.0","-1.903","2.0","-1.9016","2.0","-1.8687","2.0","-1.7985","2.0","-1.7259","2.0","-1.678","2.0","-1.6444999999999999","2.0","-1.6183999999999998","2.0","-1.5966","2.0","-1.5783","2.0","-1.5651","2.0","-1.5603","2.0","-1.5800999999999998","2.0","-1.605","2.0","-1.64","2.0","-1.6854","2.0","-1.7410999999999999","2.0","-1.8066","2.0","-1.8807","2.0","-1.9609","2.0","-1.9133","2.0","-1.8474","2.0","-1.8015999999999999","2.0","-1.7776999999999998","2.0","-1.7974999999999999","2.0"
"23","-1.7637","2.0","-1.7691999999999999","2.0","-1.7827","2.0","-1.7959999999999998","2.0","-1.8015999999999999","2.0","-1.7988","2.0","-1.7914999999999999","2.0","-1.7832","2.0","-1.7761","2.0","-1.7712999999999999","2.0","-1.7696","2.0","-1.7635999999999998","2.0","-1.6814","2.0","-1.5788","2.0","-1.6225","2.0","-1.6688","2.0","-1.712","2.0","-1.7466","2.0","-1.7681","2.0","-1.7747","2.0","-1.7792999999999999","2.0","-1.7778999999999998","2.0","-1.7646","2.0","-1.7443","2.0","-1.721","2.0","-1.6999","2.0","-1.6955","2.0","-1.7212","2.0","-1.751","2.0","-1.7691999999999999","2.0","-1.774","2.0","-1.7702","2.0","-1.7654999999999998","2.0","-1.7637","2.0","-1.7666","2.0","-1.7751","2.0","-1.7883","2.0","-1.8025","2.0","-1.8062","2.0","-1.7885","2.0","-1.7555999999999998","2.0","-1.7117","2.0","-1.6477","2.0","-1.5353999999999999","2.0","-1.3965999999999998","2.0","-1.3073","2.0","-1.2558","2.0","-1.2154","2.0","-1.1806999999999999","2.0","-1.155","2.0","-1.1449","2.0","-1.176","2.0","-1.2134","2.0","-1.2563","2.0","-1.3023","2.0","-1.3496","2.0","-1.3958","2.0","-1.4489999999999998","2.0","-1.5182","2.0","-1.5901","2.0","-1.6617","2.0","-1.7273999999999998","2.0","-1.777","2.0","-1.7696","2.0"
"24","-1.5005","2.0","-1.5030999999999999","2.0","-1.509","2.0","-1.5164","2.0","-1.5231999999999999","2.0","-1.5259","2.0","-1.5221","2.0","-1.5159","2.0","-1.5128","2.0","-1.5118","2.0","-1.5116","2.0","-1.5196999999999998","2.0","-1.5431","2.0","-1.5784","2.0","-1.4706","2.0","-1.3681999999999999","2.0","-1.2787","2.0","-1.2088999999999999","2.0","-1.1644999999999999","2.0","-1.1492","2.0","-1.1608","2.0","-1.192","2.0","-1.2356","2.0","-1.288","2.0","-1.3613","2.0","-1.4798","2.0","-1.5627","2.0","-1.5776","2.0","-1.5626","2.0","-1.5434999999999999","2.0","-1.528","2.0","-1.5156","2.0","-1.505","2.0","-1.5005","2.0","-1.5039","2.0","-1.5123","2.0","-1.521","2.0","-1.5238","2.0","-1.516","2.0","-1.4965","2.0","-1.4675","2.0","-1.4319","2.0","-1.3924999999999998","2.0","-1.351","2.0","-1.3076999999999999","2.0","-1.2628","2.0","-1.2206","2.0","-1.1856","2.0","-1.1594","2.0","-1.1433","2.0","-1.1381999999999999","2.0","-1.1669","2.0","-1.1937","2.0","-1.2297","2.0","-1.274","2.0","-1.3258999999999999","2.0","-1.3844999999999998","2.0","-1.4385","2.0","-1.4747999999999999","2.0","-1.5018","2.0","-1.5169","2.0","-1.5194999999999999","2.0","-1.5147","2.0","-1.5116","2.0"
"25","-1.4859","2.0","-1.4847","2.0","-1.4827","2.0","-1.4813","2.0","-1.4797","2.0","-1.4755","2.0","-1.4601","2.0","-1.4132","2.0","-1.3245","2.0","-1.2299","2.0","-1.1887999999999999","2.0","-1.1836","2.0","-1.1667999999999998","2.0","-1.1356","2.0","-1.0838999999999999","2.0","-1.0011999999999999","2.0","-0.8755999999999999","2.0","-0.7084999999999999","2.0","-0.5445","2.0","-0.47219999999999995","2.0","-0.5255","2.0","-0.6700999999999999","2.0","-0.8705999999999999","2.0","-1.0865","2.0","-1.2668","2.0","-1.3552","2.0","-1.4072","2.0","-1.4484","2.0","-1.4792999999999998","2.0","-1.4971999999999999","2.0","-1.5004","2.0","-1.4943","2.0","-1.4882","2.0","-1.4859","2.0","-1.4879","2.0","-1.4924","2.0","-1.4952999999999999","2.0","-1.492","2.0","-1.4795","2.0","-1.4571","2.0","-1.4257","2.0","-1.3864999999999998","2.0","-1.3394","2.0","-1.2789","2.0","-1.1772","2.0","-0.9934999999999999","2.0","-0.7636","2.0","-0.5326","2.0","-0.3305","2.0","-0.18809999999999993","2.0","-0.1358999999999999","2.0","-0.3284","2.0","-0.503","2.0","-0.6736","2.0","-0.8170999999999999","2.0","-0.9265999999999999","2.0","-1.0061","2.0","-1.0631","2.0","-1.1044","2.0","-1.135","2.0","-1.1579","2.0","-1.1744999999999999","2.0","-1.1851","2.0","-1.1887999999999999","2.0"
"26","4.1419999999999995","0.0","4.1623","0.0","4.222200000000001","0.0","4.3187999999999995","0.0","4.445500000000001","0.0","4.324199999999999","0.0","3.8878999999999997","0.0","3.4577000000000004","0.0","3.0898","0.0","2.8365000000000005","0.0","2.7452","0.0","2.7340000000000004","0.0","2.701","0.0","2.6494000000000004","0.0","2.5843000000000003","0.0","2.5129","0.0","2.4439","0.0","2.3863","0.0","2.3481","0.0","2.3347","0.0","2.3646000000000003","0.0","2.4916","0.0","2.7125","0.0","3.0023000000000004","0.0","3.3360999999999996","0.0","3.6921000000000004","0.0","4.047499999999999","0.0","4.3627","0.0","4.4617","0.0","4.382","0.0","4.2883","0.0","4.2104","0.0","4.159599999999999","0.0","4.1419999999999995","0.0","4.1599","0.0","4.211600000000001","0.0","4.2913","0.0","4.3873999999999995","0.0","4.4741","0.0","4.4709","0.0","4.2791999999999994","0.0","3.9869999999999997","0.0","3.6620000000000004","0.0","3.3284","0.0","3.0005","0.0","2.6904","0.0","2.4112","0.0","2.1782","0.0","2.0088","0.0","1.9163000000000001","0.0","1.8967","0.0","1.9441000000000002","0.0","2.0004","0.0","2.0737","0.0","2.1595","0.0","2.2527","0.0","2.3482","0.0","2.4409","0.0","2.5265","0.0","2.6014","0.0","2.6626999999999996","0.0","2.7079999999999997","0.0","2.7359000000000004","0.0","2.7453","0.0"
"27","5.0634","0.0","5.0608","0.0","5.043200000000001","0.0","4.9572","0.0","4.7171","0.0","4.613300000000001","0.0","4.786099999999999","0.0","4.970000000000001","0.0","5.1158","0.0","5.135999999999999","0.0","5.138400000000001","0.0","5.1258","0.0","5.069599999999999","0.0","4.877700000000001","0.0","4.4657","0.0","3.938","0.0","3.3951","0.0","2.9052000000000002","0.0","2.5453","0.0","2.4084","0.0","2.5","0.0","2.7153000000000005","0.0","3.0069000000000004","0.0","3.3451","0.0","3.7068999999999996","0.0","4.0693","0.0","4.392799999999999","0.0","4.580400000000001","0.0","4.7326999999999995","0.0","4.9186","0.0","5.0174","0.0","5.0512999999999995","0.0","5.061","0.0","5.0634","0.0","5.068","0.0","5.072699999999999","0.0","5.050000000000001","0.0","4.9741","0.0","4.841799999999999","0.0","4.6579999999999995","0.0","4.4229","0.0","4.1454","0.0","3.8408","0.0","3.5211","0.0","3.1974000000000005","0.0","2.8804000000000003","0.0","2.5822000000000003","0.0","2.317","0.0","2.1021","0.0","1.9581","0.0","1.9017","0.0","2.1433","0.0","2.4057","0.0","2.7257000000000002","0.0","3.0802","0.0","3.4493000000000005","0.0","3.8149","0.0","4.158799999999999","0.0","4.464","0.0","4.7158999999999995","0.0","4.9062","0.0","5.035500000000001","0.0","5.1119","0.0","5.138400000000001","0.0"
