          17  -13.8645134      -13.8645134      -13.8645124      -13.7842598      -13.7842598      -10.4574680       3.50846100       3.50846505       3.50846410       4.92294121       8.04572773       8.04573727       8.04573727       12.0840559       14.6016750       14.6024075    
          18  -13.8645382      -13.8645029      -13.8645029      -13.7842646      -13.7842579      -10.4570484       3.50704908       3.50705004       3.50082803       4.93050194       8.04408741       8.04766464       8.04767227       12.0866280       14.5922451       14.6021490    
          19  -13.8646126      -13.8644724      -13.8644733      -13.7842779      -13.7842503      -10.4557819       3.47840190       3.50281692       3.50281906       4.95269585       8.03916073       8.05345917       8.05346584       12.0943718       14.5659571       14.6047382    
          20  -13.8647537      -13.8644218      -13.8644218      -13.7842999      -13.7842379      -10.4536715       3.44253898       3.49577808       3.49579406       4.98819590       8.03099823       8.06309032       8.06309414       12.1071262       14.5222836       14.6063375    
          21  -13.8649273      -13.8643532      -13.8643522      -13.7843313      -13.7842197      -10.4507132       3.39496207       3.48601198       3.48601508       5.03519106       8.01966953       8.07651329       8.07651901       12.1249123       14.4621820       14.6085253    
          22  -13.8651428      -13.8642559      -13.8642559      -13.7843628      -13.7841940      -10.4469099       3.34017110       3.47380900       3.47381210       5.08927202       8.00526428       8.09339714       8.09340286       12.1476164       14.3934174       14.6124716    
          23  -13.8654137      -13.8641453      -13.8641453      -13.7844057      -13.7841663      -10.4422646       3.27568698       3.45881891       3.45881796       5.15280104       7.98790789       8.11411095       8.11411572       12.1750937       14.3146753       14.6172981    
          24  -13.8657265      -13.8640270      -13.8640261      -13.7844572      -13.7841311      -10.4367743       3.20481610       3.44131303       3.44131303       5.22247505       7.96773720       8.13839436       8.13840008       12.2072105       14.2273235       14.6226435    
          25  -13.8660927      -13.8638716      -13.8638706      -13.7845154      -13.7840948      -10.4304419       3.12884903       3.42134309       3.42134094       5.29697704       7.94490099       8.16615486       8.16615963       12.2437925       14.1353703       14.6292048    
          26  -13.8665066      -13.8636961      -13.8636951      -13.7845850      -13.7840500      -10.4232683       3.04880404       3.39903307       3.39903498       5.37523508       7.91957378       8.19729328       8.19729996       12.2846317       14.0387821       14.6363316    
          27  -13.8669672      -13.8634949      -13.8634949      -13.7846594      -13.7840004      -10.4152546       2.96550202       3.37448692       3.37448502       5.45639086       7.89193392       8.23170185       8.23170757       12.3295288       13.9396353       14.6446400    
          28  -13.8674726      -13.8632793      -13.8632793      -13.7847424      -13.7839451      -10.4064035       2.87958288       3.34781790       3.34782004       5.53973913       7.86216497       8.26926517       8.26927185       12.3782330       13.8382101       14.6534166    
          29  -13.8680229      -13.8630409      -13.8630409      -13.7848291      -13.7838840      -10.3967161       2.79155707       3.31914210       3.31914306       5.62470722       7.83046198       8.30986595       8.30987167       12.4305115       13.7358456       14.6634369    
          30  -13.8686199      -13.8627863      -13.8627853      -13.7849283      -13.7838192      -10.3861980       2.70182490       3.28857994       3.28857994       5.71080685       7.79702091       8.35338116       8.35338688       12.4858751       13.6326790       14.6739559    
          31  -13.8692560      -13.8625078      -13.8625069      -13.7850342      -13.7837477      -10.3748446       2.61071205       3.25625110       3.25624990       5.79763699       7.76204920       8.39969540       8.39970016       12.5440159       13.5301228       14.6854868    
          32  -13.8699360      -13.8622112      -13.8622103      -13.7851496      -13.7836733      -10.3626671       2.51847601       3.22226501       3.22226810       5.88481903       7.72574091       8.44867229       8.44867802       12.6042614       13.4285088       14.7062502    
          33  -13.8706541      -13.8618937      -13.8618927      -13.7852755      -13.7835922      -10.3496647       2.42532396       3.18675494       3.18675709       5.97202587       7.68831778       8.50020218       8.50019836       12.6652603       13.3303747       14.7115393    
          34  -13.8714123      -13.8615656      -13.8615646      -13.7854080      -13.7835073      -10.3358450       2.33142900       3.14984298       3.14984202       6.05893707       7.64999819       8.55414963       8.55415535       12.7247868       13.2372046       14.7253180    
          35  -13.8722076      -13.8612118      -13.8612108      -13.7855501      -13.7834167      -10.3212070       2.23693109       3.11162806       3.11162496       6.14522886       7.61101723       8.61041069       8.61041641       12.7767048       13.1553459       14.7413311    
          36  -13.8730392      -13.8608398      -13.8608398      -13.7857008      -13.7833214      -10.3057499       2.14194703       3.07223010       3.07223296       6.23056793       7.57163811       8.66887283       8.66887474       12.8058167       13.1003046       14.7562599    
          37  -13.8739071      -13.8604546      -13.8604536      -13.7858601      -13.7832222      -10.2894840       2.04657507       3.03175902       3.03176093       6.31456995       7.53214884       8.72940826       8.72941399       12.7886791       13.0959282       14.7726669    
          38  -13.8748093      -13.8600512      -13.8600512      -13.7860279      -13.7831182      -10.2724075       1.95089602       2.99031711       2.99031997       6.39680099       7.49290800       8.79191971       8.79192734       12.7293043       13.1380482       14.7901411    
          39  -13.8757448      -13.8596306      -13.8596306      -13.7862043      -13.7830114      -10.2545271       1.85498202       2.94800496       2.94800806       6.47671986       7.45436716       8.85630322       8.85630989       12.6513729       13.2034111       14.8084888    
          40  -13.8767118      -13.8591938      -13.8591938      -13.7863884      -13.7828989      -10.2358456       1.75888896       2.90491700       2.90491700       6.55361891       7.41712904       8.92245770       8.92246437       12.5671034       13.2795181       14.8276949    
          41  -13.8777094      -13.8587418      -13.8587408      -13.7865810      -13.7827845      -10.2163677       1.66267002       2.86114311       2.86114597       6.62653494       7.38204288       8.99028969       8.99029446       12.4815569       13.3616638       14.8478994    
          42  -13.8787346      -13.8582726      -13.8582726      -13.7867823      -13.7826643      -10.1960993       1.56637299       2.81677604       2.81677604       6.69409084       7.35035181       9.05970478       9.05971146       12.3968773       13.4477816       14.8691158    
          43  -13.8797894      -13.8577900      -13.8577890      -13.7869921      -13.7825413      -10.1750422       1.47003698       2.77189302       2.77189589       6.75429916       7.32389879       9.13062000       9.13062668       12.3142109       13.5369587       14.8903618    
