"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.0","0.0","0.0","4","-0.07570000000000032","2.0","5","2.4442999999999993","0.0","2.5199999999999996"
"2","0.01388889","0.0","0.01388889","4","-0.09060000000000024","2.0","5","2.4354000000000005","0.0","2.5260000000000007"
"3","0.02777778","0.0","0.02777778","4","-0.13390000000000057","2.0","5","2.409","0.0","2.5429000000000004"
"4","0.04166666","0.0","0.04166666","4","-0.2021000000000006","2.0","5","2.3662","0.0","2.5683000000000007"
"5","0.05555555","0.0","0.05555555","4","-0.2904","2.0","5","2.3084999999999996","0.0","2.5988999999999995"
"6","0.06944444","0.0","0.06944444","4","-0.39390000000000036","2.0","5","2.237899999999999","0.0","2.6317999999999993"
"7","0.08333333","0.0","0.08333333","4","-0.5085000000000006","2.0","5","2.1564000000000005","0.0","2.664900000000001"
"8","0.09722222","0.0","0.09722222","4","-0.6306000000000003","2.0","5","2.0663","0.0","2.6969000000000003"
"9","0.1111111","0.0","0.1111111","4","-0.7572000000000001","2.0","5","1.9695999999999998","0.0","2.7268"
"10","0.12499999","0.0","0.12499999","4","-0.8862000000000005","2.0","5","1.8681","0.0","2.7543000000000006"
"11","0.13888888","0.0","0.13888888","4","-1.016","2.0","5","1.7635999999999994","0.0","2.7795999999999994"
"12","0.15277778","0.0","0.15277778","4","-1.1451000000000002","2.0","5","1.6574999999999998","0.0","2.8026"
"13","0.16666666","0.0","0.16666666","4","-1.2727000000000004","2.0","5","1.5511999999999997","0.0","2.8239"
"14","0.18055554","0.0","0.18055554","4","-1.3979","2.0","5","1.4457999999999993","0.0","2.8436999999999992"
"15","0.19444445","0.0","0.19444445","4","-1.5200000000000005","2.0","5","1.3422","0.0","2.8622000000000005"
"16","0.20833333","0.0","0.20833333","4","-1.6386000000000003","2.0","5","1.2413999999999996","0.0","2.88"
"17","0.22222221","0.0","0.22222221","4","-1.7532000000000005","2.0","5","1.1440000000000001","0.0","2.8972000000000007"
"18","0.23611109","0.0","0.23611109","4","-1.8635000000000002","2.0","5","1.0505999999999993","0.0","2.9140999999999995"
"19","0.24999999","0.0","0.24999999","4","-1.9693","2.0","5","0.9619","0.0","2.9312"
"20","0.2638889","0.0","0.2638889","4","-2.0702000000000003","2.0","5","0.8781999999999996","0.0","2.9484"
"21","0.27777776","0.0","0.27777776","4","-2.1661","2.0","5","0.8000999999999996","0.0","2.9661999999999997"
"22","0.29166666","0.0","0.29166666","4","-2.2568","2.0","5","0.7277999999999993","0.0","2.9845999999999995"
"23","0.30555555","0.0","0.30555555","4","-2.3421000000000003","2.0","5","0.6617999999999995","0.0","3.0039"
"24","0.31944445","0.0","0.31944445","4","-2.422","2.0","5","0.6021999999999998","0.0","3.0242"
