"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.554100000000002","2.0","-18.554100000000002","2.0","-18.554100000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554100000000002","2.0","-18.554100000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0"
"2","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0"
"3","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0"
"4","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0","-18.554000000000002","2.0"
"5","-18.3342","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3342","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0"
"6","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0"
"7","-18.334","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.334","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0"
"8","-18.334","2.0","-18.3341","2.0","-18.334","2.0","-18.3341","2.0","-18.3341","2.0","-18.334","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0","-18.3341","2.0"
"9","-16.3204","2.0","-16.3202","2.0","-16.3196","2.0","-16.319399999999998","2.0","-16.319399999999998","2.0","-16.3177","2.0","-16.3175","2.0","-16.3175","2.0","-16.3169","2.0","-16.3167","2.0","-16.3167","2.0","-16.3169","2.0","-16.3167","2.0","-16.3167","2.0"
"10","-16.3198","2.0","-16.3199","2.0","-16.3189","2.0","-16.319","2.0","-16.319","2.0","-16.3172","2.0","-16.3173","2.0","-16.3173","2.0","-16.3162","2.0","-16.316399999999998","2.0","-16.316399999999998","2.0","-16.3162","2.0","-16.316399999999998","2.0","-16.316399999999998","2.0"
"11","-16.3177","2.0","-16.3174","2.0","-16.3182","2.0","-16.318","2.0","-16.318","2.0","-16.314899999999998","2.0","-16.3145","2.0","-16.3146","2.0","-16.3155","2.0","-16.3152","2.0","-16.3152","2.0","-16.3155","2.0","-16.3152","2.0","-16.3152","2.0"
"12","-16.3166","2.0","-16.3168","2.0","-16.3173","2.0","-16.3175","2.0","-16.3175","2.0","-16.3138","2.0","-16.314","2.0","-16.314","2.0","-16.3145","2.0","-16.314799999999998","2.0","-16.3147","2.0","-16.3145","2.0","-16.314799999999998","2.0","-16.3147","2.0"
"13","-16.3098","2.0","-16.3097","2.0","-16.308799999999998","2.0","-16.3086","2.0","-16.3086","2.0","-16.3124","2.0","-16.3123","2.0","-16.3123","2.0","-16.3115","2.0","-16.3113","2.0","-16.3113","2.0","-16.3115","2.0","-16.3113","2.0","-16.3113","2.0"
"14","-16.3095","2.0","-16.3096","2.0","-16.3083","2.0","-16.3084","2.0","-16.3084","2.0","-16.312","2.0","-16.3121","2.0","-16.3121","2.0","-16.3109","2.0","-16.311","2.0","-16.311","2.0","-16.3109","2.0","-16.311","2.0","-16.311","2.0"
"15","-16.3064","2.0","-16.3061","2.0","-16.3071","2.0","-16.3068","2.0","-16.3068","2.0","-16.3092","2.0","-16.3089","2.0","-16.3089","2.0","-16.3099","2.0","-16.3096","2.0","-16.3096","2.0","-16.3099","2.0","-16.3096","2.0","-16.3096","2.0"
"16","-16.3054","2.0","-16.3056","2.0","-16.3063","2.0","-16.3065","2.0","-16.3065","2.0","-16.3082","2.0","-16.3084","2.0","-16.3084","2.0","-16.309","2.0","-16.3092","2.0","-16.3092","2.0","-16.309","2.0","-16.3092","2.0","-16.3092","2.0"
"17","-16.2938","2.0","-16.2925","2.0","-16.2926","2.0","-16.2913","2.0","-16.2913","2.0","-16.2937","2.0","-16.2923","2.0","-16.2923","2.0","-16.2925","2.0","-16.2912","2.0","-16.2912","2.0","-16.2925","2.0","-16.2912","2.0","-16.2912","2.0"
"18","-16.2932","2.0","-16.2918","2.0","-16.2922","2.0","-16.2908","2.0","-16.2908","2.0","-16.2934","2.0","-16.291999999999998","2.0","-16.291999999999998","2.0","-16.2923","2.0","-16.291","2.0","-16.2909","2.0","-16.2923","2.0","-16.291","2.0","-16.2909","2.0"
"19","-16.2885","2.0","-16.2897","2.0","-16.2899","2.0","-16.2887","2.0","-16.2887","2.0","-16.2885","2.0","-16.2895","2.0","-16.2895","2.0","-16.2899","2.0","-16.2887","2.0","-16.2887","2.0","-16.2899","2.0","-16.2887","2.0","-16.2887","2.0"
"20","-16.2885","2.0","-16.2888","2.0","-16.2898","2.0","-16.2886","2.0","-16.2886","2.0","-16.2885","2.0","-16.2891","2.0","-16.2891","2.0","-16.2899","2.0","-16.2886","2.0","-16.2886","2.0","-16.2899","2.0","-16.2886","2.0","-16.2886","2.0"
"21","-16.2882","2.0","-16.2873","2.0","-16.2872","2.0","-16.2885","2.0","-16.2885","2.0","-16.2881","2.0","-16.2873","2.0","-16.2873","2.0","-16.287","2.0","-16.2884","2.0","-16.2884","2.0","-16.287","2.0","-16.2884","2.0","-16.2884","2.0"
"22","-16.2873","2.0","-16.2872","2.0","-16.2865","2.0","-16.2879","2.0","-16.2879","2.0","-16.2876","2.0","-16.2873","2.0","-16.2873","2.0","-16.2867","2.0","-16.2881","2.0","-16.2881","2.0","-16.2867","2.0","-16.2881","2.0","-16.2881","2.0"
"23","-16.2836","2.0","-16.2849","2.0","-16.2848","2.0","-16.2861","2.0","-16.2861","2.0","-16.2836","2.0","-16.2848","2.0","-16.2848","2.0","-16.2848","2.0","-16.2861","2.0","-16.2861","2.0","-16.2848","2.0","-16.2861","2.0","-16.2861","2.0"
"24","-16.2834","2.0","-16.2847","2.0","-16.2845","2.0","-16.285899999999998","2.0","-16.285899999999998","2.0","-16.2835","2.0","-16.2848","2.0","-16.2848","2.0","-16.2846","2.0","-16.286","2.0","-16.286","2.0","-16.2846","2.0","-16.286","2.0","-16.286","2.0"
"25","-16.2753","2.0","-16.2753","2.0","-16.275199999999998","2.0","-16.2751","2.0","-16.2751","2.0","-16.275199999999998","2.0","-16.275199999999998","2.0","-16.275199999999998","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0"
"26","-16.275199999999998","2.0","-16.275199999999998","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.275199999999998","2.0","-16.275199999999998","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0"
"27","-16.2751","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.2751","2.0","-16.2751","2.0","-16.2751","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0"
"28","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0","-16.275","2.0"
"29","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2745","2.0","-16.2745","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0"
"30","-16.2745","2.0","-16.2745","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2745","2.0","-16.2745","2.0","-16.2745","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0","-16.2746","2.0"
"31","-16.2744","2.0","-16.2744","2.0","-16.2745","2.0","-16.2745","2.0","-16.2745","2.0","-16.2743","2.0","-16.2744","2.0","-16.2744","2.0","-16.2745","2.0","-16.2746","2.0","-16.2746","2.0","-16.2745","2.0","-16.2746","2.0","-16.2746","2.0"
"32","-16.2742","2.0","-16.2743","2.0","-16.2744","2.0","-16.2744","2.0","-16.2745","2.0","-16.2742","2.0","-16.2743","2.0","-16.2743","2.0","-16.2744","2.0","-16.2745","2.0","-16.2745","2.0","-16.2744","2.0","-16.2745","2.0","-16.2745","2.0"
"33","-16.2714","2.0","-16.2713","2.0","-16.2714","2.0","-16.2713","2.0","-16.2713","2.0","-16.2713","2.0","-16.2713","2.0","-16.2712","2.0","-16.2713","2.0","-16.2712","2.0","-16.2712","2.0","-16.2713","2.0","-16.2712","2.0","-16.2712","2.0"
"34","-16.2713","2.0","-16.2712","2.0","-16.2713","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2711","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0"
"35","-16.2711","2.0","-16.2712","2.0","-16.2711","2.0","-16.2712","2.0","-16.2712","2.0","-16.2712","2.0","-16.2711","2.0","-16.2711","2.0","-16.2712","2.0","-16.2711","2.0","-16.2711","2.0","-16.2712","2.0","-16.2711","2.0","-16.2711","2.0"
"36","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0","-16.2711","2.0"
"37","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0","-16.271","2.0"
"38","-16.271","2.0","-16.2709","2.0","-16.271","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.271","2.0","-16.271","2.0","-16.2709","2.0","-16.271","2.0","-16.271","2.0","-16.2709","2.0","-16.271","2.0","-16.271","2.0"
"39","-16.2708","2.0","-16.2709","2.0","-16.2708","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.271","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0","-16.2709","2.0"
"40","-16.270699999999998","2.0","-16.2708","2.0","-16.270699999999998","2.0","-16.2708","2.0","-16.2708","2.0","-16.2708","2.0","-16.2708","2.0","-16.2708","2.0","-16.2708","2.0","-16.2709","2.0","-16.2709","2.0","-16.2708","2.0","-16.2709","2.0","-16.2709","2.0"
"41","-16.2638","2.0","-16.2638","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2638","2.0","-16.2638","2.0","-16.2638","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0"
"42","-16.2638","2.0","-16.2638","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2638","2.0","-16.2638","2.0","-16.2638","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0"
"43","-16.2637","2.0","-16.2637","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0"
"44","-16.2637","2.0","-16.2637","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2637","2.0","-16.2637","2.0","-16.2637","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0","-16.2636","2.0"
"45","-16.2632","2.0","-16.2632","2.0","-16.2633","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0","-16.2632","2.0","-16.2632","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0"
"46","-16.2632","2.0","-16.2631","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0","-16.2632","2.0","-16.2632","2.0","-16.2631","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0","-16.2633","2.0","-16.2632","2.0","-16.2632","2.0"
"47","-16.262999999999998","2.0","-16.2631","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0","-16.262999999999998","2.0","-16.2631","2.0","-16.2631","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0"
"48","-16.262999999999998","2.0","-16.262999999999998","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0","-16.262999999999998","2.0","-16.262999999999998","2.0","-16.262999999999998","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0","-16.2631","2.0","-16.2632","2.0","-16.2632","2.0"
"49","-12.0654","2.0","-12.055900000000001","2.0","-12.055200000000001","2.0","-12.0487","2.0","-12.0487","2.0","-12.059000000000001","2.0","-12.049000000000001","2.0","-12.052200000000001","2.0","-12.049900000000001","2.0","-12.0435","2.0","-12.046000000000001","2.0","-12.049900000000001","2.0","-12.0434","2.0","-12.046000000000001","2.0"
"50","-12.043600000000001","2.0","-12.039","2.0","-12.0382","2.0","-12.0373","2.0","-12.0373","2.0","-12.0479","2.0","-12.0441","2.0","-12.0401","2.0","-12.041400000000001","2.0","-12.0404","2.0","-12.0374","2.0","-12.041400000000001","2.0","-12.0405","2.0","-12.037500000000001","2.0"
"51","-12.026","2.0","-12.0343","2.0","-12.035400000000001","2.0","-12.0358","2.0","-12.0358","2.0","-12.023800000000001","2.0","-12.0334","2.0","-12.0318","2.0","-12.032300000000001","2.0","-12.035","2.0","-12.0357","2.0","-12.032300000000001","2.0","-12.035","2.0","-12.0357","2.0"
"52","-12.021600000000001","2.0","-12.0302","2.0","-12.0272","2.0","-12.0348","2.0","-12.0348","2.0","-12.021700000000001","2.0","-12.028400000000001","2.0","-12.031","2.0","-12.0282","2.0","-12.033100000000001","2.0","-12.0328","2.0","-12.0282","2.0","-12.033100000000001","2.0","-12.0328","2.0"
"53","-11.8678","2.0","-11.8533","2.0","-11.8605","2.0","-11.848","2.0","-11.847900000000001","2.0","-11.862","2.0","-11.850100000000001","2.0","-11.8611","2.0","-11.853900000000001","2.0","-11.8482","2.0","-11.8582","2.0","-11.8542","2.0","-11.847800000000001","2.0","-11.858500000000001","2.0"
"54","-11.841000000000001","2.0","-11.8329","2.0","-11.847100000000001","2.0","-11.837800000000001","2.0","-11.838000000000001","2.0","-11.836400000000001","2.0","-11.8384","2.0","-11.8452","2.0","-11.8397","2.0","-11.8416","2.0","-11.8504","2.0","-11.839500000000001","2.0","-11.8421","2.0","-11.850100000000001","2.0"
"55","-11.8093","2.0","-11.824","2.0","-11.8048","2.0","-11.820500000000001","2.0","-11.8207","2.0","-11.833300000000001","2.0","-11.837","2.0","-11.8154","2.0","-11.829500000000001","2.0","-11.8306","2.0","-11.812800000000001","2.0","-11.8291","2.0","-11.8307","2.0","-11.8129","2.0"
"56","-11.7889","2.0","-11.8124","2.0","-11.7946","2.0","-11.8149","2.0","-11.8147","2.0","-11.8176","2.0","-11.8163","2.0","-11.8092","2.0","-11.8198","2.0","-11.820400000000001","2.0","-11.8095","2.0","-11.8201","2.0","-11.820300000000001","2.0","-11.8094","2.0"
"57","-11.7698","2.0","-11.719800000000001","2.0","-11.7477","2.0","-11.7059","2.0","-11.7063","2.0","-11.6904","2.0","-11.647","2.0","-11.696900000000001","2.0","-11.6838","2.0","-11.6449","2.0","-11.682500000000001","2.0","-11.6842","2.0","-11.6453","2.0","-11.6826","2.0"
"58","-11.6583","2.0","-11.640500000000001","2.0","-11.6937","2.0","-11.665600000000001","2.0","-11.6653","2.0","-11.6293","2.0","-11.6355","2.0","-11.602500000000001","2.0","-11.6553","2.0","-11.6304","2.0","-11.6395","2.0","-11.654900000000001","2.0","-11.63","2.0","-11.6394","2.0"
"59","-11.597100000000001","2.0","-11.6342","2.0","-11.593900000000001","2.0","-11.633600000000001","2.0","-11.6333","2.0","-11.5806","2.0","-11.6135","2.0","-11.5957","2.0","-11.592500000000001","2.0","-11.6281","2.0","-11.5992","2.0","-11.592500000000001","2.0","-11.628","2.0","-11.599300000000001","2.0"
"60","-11.5419","2.0","-11.577300000000001","2.0","-11.573","2.0","-11.606300000000001","2.0","-11.6066","2.0","-11.5785","2.0","-11.5923","2.0","-11.5678","2.0","-11.5911","2.0","-11.6079","2.0","-11.5898","2.0","-11.590900000000001","2.0","-11.607800000000001","2.0","-11.5897","2.0"
"61","-11.5081","2.0","-11.504000000000001","2.0","-11.497300000000001","2.0","-11.4937","2.0","-11.4936","2.0","-11.557400000000001","2.0","-11.552000000000001","2.0","-11.5661","2.0","-11.5408","2.0","-11.547600000000001","2.0","-11.544500000000001","2.0","-11.541","2.0","-11.5478","2.0","-11.5446","2.0"
"62","-11.4955","2.0","-11.4981","2.0","-11.4855","2.0","-11.4877","2.0","-11.4879","2.0","-11.5311","2.0","-11.5371","2.0","-11.5526","2.0","-11.527700000000001","2.0","-11.540700000000001","2.0","-11.541400000000001","2.0","-11.527800000000001","2.0","-11.540700000000001","2.0","-11.5418","2.0"
"63","-11.4922","2.0","-11.4961","2.0","-11.483400000000001","2.0","-11.484900000000001","2.0","-11.484900000000001","2.0","-11.529900000000001","2.0","-11.5274","2.0","-11.5487","2.0","-11.5182","2.0","-11.5212","2.0","-11.5344","2.0","-11.5181","2.0","-11.5214","2.0","-11.534","2.0"
