"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"12","-19.612099999999998","1.0","-19.612099999999998","1.0","-19.612099999999998","1.0","-19.6122","1.0","-19.6122","1.0","-19.6122","1.0","-19.6122","1.0","-19.6122","1.0","-19.6122","1.0","-19.6117","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6117","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0","-19.6118","1.0"
"13","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0"
"14","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0"
"15","-19.610599999999998","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.611","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.611","1.0","-19.6111","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0","-19.6111","1.0"
"16","-19.610599999999998","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.6107","1.0","-19.611","1.0","-19.611","1.0","-19.611","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0","-19.611","1.0","-19.611","1.0","-19.611","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0","-19.611","1.0","-19.6111","1.0","-19.6111","1.0"
"17","-17.9563","1.0","-17.9564","1.0","-17.9564","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.956","1.0","-17.956","1.0","-17.956","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.956","1.0","-17.956","1.0","-17.956","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0"
"18","-17.9563","1.0","-17.9564","1.0","-17.9564","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9562","1.0","-17.9559","1.0","-17.9559","1.0","-17.9559","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9559","1.0","-17.9559","1.0","-17.9559","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0"
"19","-17.9563","1.0","-17.9563","1.0","-17.9563","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0"
"20","-17.9563","1.0","-17.9563","1.0","-17.9563","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9557","1.0","-17.9557","1.0","-17.9557","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0","-17.9552","1.0"
"21","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0"
"22","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9554","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0","-17.9549","1.0"
"23","-17.9548","1.0","-17.9548","1.0","-17.9548","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0"
"24","-17.9548","1.0","-17.9548","1.0","-17.9548","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.955","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0","-17.9547","1.0"
"25","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9545","1.0","-17.9545","1.0","-17.9545","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9545","1.0","-17.9545","1.0","-17.9545","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0"
"26","-17.9544","1.0","-17.9543","1.0","-17.9543","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0"
"27","-17.9543","1.0","-17.9543","1.0","-17.9543","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0"
"28","-17.9543","1.0","-17.9543","1.0","-17.9543","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9537","1.0","-17.9542","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9541","1.0","-17.9541","1.0","-17.9542","1.0","-17.9542","1.0","-17.9542","1.0","-17.9541","1.0","-17.9542","1.0","-17.9541","1.0"
"29","-17.9527","1.0","-17.9527","1.0","-17.9527","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0"
"30","-17.9527","1.0","-17.9527","1.0","-17.9527","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9534","1.0","-17.9533","1.0","-17.9533","1.0","-17.9539","1.0","-17.9539","1.0","-17.9538","1.0","-17.9539","1.0","-17.9538","1.0","-17.9538","1.0","-17.9534","1.0","-17.9533","1.0","-17.9533","1.0","-17.9539","1.0","-17.9538","1.0","-17.9538","1.0","-17.9539","1.0","-17.9538","1.0","-17.9539","1.0"
"31","-17.9527","1.0","-17.9527","1.0","-17.9527","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0"
"32","-17.9527","1.0","-17.9527","1.0","-17.9527","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9534","1.0","-17.9533","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9533","1.0"
"33","-17.9379","1.0","-17.9376","1.0","-17.9376","1.0","-17.9378","1.0","-17.9374","1.0","-17.9374","1.0","-17.9378","1.0","-17.9374","1.0","-17.9374","1.0","-17.9379","1.0","-17.9375","1.0","-17.9376","1.0","-17.9378","1.0","-17.9373","1.0","-17.9374","1.0","-17.9378","1.0","-17.9373","1.0","-17.9374","1.0","-17.9379","1.0","-17.9376","1.0","-17.9375","1.0","-17.9378","1.0","-17.9374","1.0","-17.9373","1.0","-17.9378","1.0","-17.9374","1.0","-17.9373","1.0"
"34","-17.9379","1.0","-17.9373","1.0","-17.9373","1.0","-17.9376","1.0","-17.9372","1.0","-17.9372","1.0","-17.9376","1.0","-17.9372","1.0","-17.9372","1.0","-17.9378","1.0","-17.9375","1.0","-17.9374","1.0","-17.9377","1.0","-17.9373","1.0","-17.9372","1.0","-17.9377","1.0","-17.9373","1.0","-17.9372","1.0","-17.9378","1.0","-17.9374","1.0","-17.9375","1.0","-17.9377","1.0","-17.9372","1.0","-17.9373","1.0","-17.9377","1.0","-17.9372","1.0","-17.9373","1.0"
"35","-17.9376","1.0","-17.9372","1.0","-17.9372","1.0","-17.9375","1.0","-17.9369","1.0","-17.9369","1.0","-17.9375","1.0","-17.9369","1.0","-17.9369","1.0","-17.9378","1.0","-17.9372","1.0","-17.9371","1.0","-17.9374","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0","-17.9374","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0","-17.9378","1.0","-17.9371","1.0","-17.9372","1.0","-17.9374","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0","-17.9374","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0"
"36","-17.9376","1.0","-17.9369","1.0","-17.9369","1.0","-17.9373","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0","-17.9373","1.0","-17.936799999999998","1.0","-17.936799999999998","1.0","-17.9377","1.0","-17.9369","1.0","-17.937","1.0","-17.9373","1.0","-17.936799999999998","1.0","-17.9367","1.0","-17.9373","1.0","-17.936799999999998","1.0","-17.9367","1.0","-17.9377","1.0","-17.937","1.0","-17.9369","1.0","-17.9373","1.0","-17.9367","1.0","-17.936799999999998","1.0","-17.9373","1.0","-17.9367","1.0","-17.936799999999998","1.0"
"37","-17.936799999999998","1.0","-17.9366","1.0","-17.9366","1.0","-17.9372","1.0","-17.9367","1.0","-17.9367","1.0","-17.9372","1.0","-17.9367","1.0","-17.9367","1.0","-17.936799999999998","1.0","-17.9366","1.0","-17.9366","1.0","-17.9372","1.0","-17.936799999999998","1.0","-17.9367","1.0","-17.9372","1.0","-17.936799999999998","1.0","-17.9367","1.0","-17.936799999999998","1.0","-17.9366","1.0","-17.9366","1.0","-17.9372","1.0","-17.9367","1.0","-17.936799999999998","1.0","-17.9372","1.0","-17.9367","1.0","-17.936799999999998","1.0"
"38","-17.936799999999998","1.0","-17.9364","1.0","-17.9364","1.0","-17.9371","1.0","-17.9366","1.0","-17.9366","1.0","-17.9371","1.0","-17.9366","1.0","-17.9366","1.0","-17.9367","1.0","-17.9365","1.0","-17.9365","1.0","-17.9372","1.0","-17.9366","1.0","-17.9367","1.0","-17.9372","1.0","-17.9366","1.0","-17.9367","1.0","-17.9367","1.0","-17.9365","1.0","-17.9365","1.0","-17.9372","1.0","-17.9367","1.0","-17.9366","1.0","-17.9372","1.0","-17.9367","1.0","-17.9366","1.0"
"39","-17.9366","1.0","-17.9364","1.0","-17.9364","1.0","-17.9369","1.0","-17.9364","1.0","-17.9364","1.0","-17.9369","1.0","-17.9364","1.0","-17.9364","1.0","-17.9367","1.0","-17.9364","1.0","-17.9364","1.0","-17.936799999999998","1.0","-17.9364","1.0","-17.9363","1.0","-17.936799999999998","1.0","-17.9364","1.0","-17.9363","1.0","-17.9367","1.0","-17.9364","1.0","-17.9364","1.0","-17.936799999999998","1.0","-17.9363","1.0","-17.9364","1.0","-17.936799999999998","1.0","-17.9363","1.0","-17.9364","1.0"
"40","-17.9366","1.0","-17.9362","1.0","-17.9362","1.0","-17.9367","1.0","-17.9362","1.0","-17.9362","1.0","-17.9367","1.0","-17.9362","1.0","-17.9362","1.0","-17.9366","1.0","-17.9362","1.0","-17.9363","1.0","-17.9367","1.0","-17.9362","1.0","-17.9363","1.0","-17.9367","1.0","-17.9362","1.0","-17.9363","1.0","-17.9366","1.0","-17.9363","1.0","-17.9362","1.0","-17.9367","1.0","-17.9363","1.0","-17.9362","1.0","-17.9367","1.0","-17.9363","1.0","-17.9362","1.0"
"41","-17.9358","1.0","-17.9362","1.0","-17.9362","1.0","-17.9358","1.0","-17.9362","1.0","-17.9362","1.0","-17.9358","1.0","-17.9362","1.0","-17.9362","1.0","-17.9358","1.0","-17.9361","1.0","-17.9362","1.0","-17.9357","1.0","-17.9362","1.0","-17.9362","1.0","-17.9357","1.0","-17.9362","1.0","-17.9362","1.0","-17.9358","1.0","-17.9362","1.0","-17.9361","1.0","-17.9357","1.0","-17.9362","1.0","-17.9362","1.0","-17.9357","1.0","-17.9362","1.0","-17.9362","1.0"
"42","-17.9358","1.0","-17.936","1.0","-17.936","1.0","-17.9355","1.0","-17.936","1.0","-17.936","1.0","-17.9355","1.0","-17.936","1.0","-17.936","1.0","-17.9357","1.0","-17.936","1.0","-17.936","1.0","-17.9356","1.0","-17.936","1.0","-17.9361","1.0","-17.9356","1.0","-17.936","1.0","-17.9361","1.0","-17.9357","1.0","-17.936","1.0","-17.936","1.0","-17.9356","1.0","-17.9361","1.0","-17.936","1.0","-17.9356","1.0","-17.9361","1.0","-17.936","1.0"
"43","-17.9355","1.0","-17.936","1.0","-17.936","1.0","-17.9354","1.0","-17.9358","1.0","-17.9358","1.0","-17.9354","1.0","-17.9358","1.0","-17.9358","1.0","-17.9357","1.0","-17.9359","1.0","-17.9359","1.0","-17.935299999999998","1.0","-17.9358","1.0","-17.9358","1.0","-17.935299999999998","1.0","-17.9358","1.0","-17.9358","1.0","-17.9357","1.0","-17.9359","1.0","-17.9359","1.0","-17.935299999999998","1.0","-17.9358","1.0","-17.9358","1.0","-17.935299999999998","1.0","-17.9358","1.0","-17.9358","1.0"
"44","-17.9355","1.0","-17.9357","1.0","-17.9357","1.0","-17.9352","1.0","-17.9358","1.0","-17.9358","1.0","-17.9352","1.0","-17.9358","1.0","-17.9358","1.0","-17.9355","1.0","-17.9358","1.0","-17.9358","1.0","-17.9352","1.0","-17.9357","1.0","-17.9358","1.0","-17.9352","1.0","-17.9357","1.0","-17.9358","1.0","-17.9355","1.0","-17.9358","1.0","-17.9358","1.0","-17.9352","1.0","-17.9358","1.0","-17.9357","1.0","-17.9352","1.0","-17.9358","1.0","-17.9357","1.0"
"45","-17.9347","1.0","-17.9354","1.0","-17.9354","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0","-17.9347","1.0","-17.9355","1.0","-17.9354","1.0","-17.9352","1.0","-17.9356","1.0","-17.9357","1.0","-17.9352","1.0","-17.9356","1.0","-17.9357","1.0","-17.9347","1.0","-17.9354","1.0","-17.9355","1.0","-17.9352","1.0","-17.9357","1.0","-17.9356","1.0","-17.9352","1.0","-17.9357","1.0","-17.9356","1.0"
"46","-17.9347","1.0","-17.935299999999998","1.0","-17.935299999999998","1.0","-17.935","1.0","-17.9355","1.0","-17.9355","1.0","-17.935","1.0","-17.9355","1.0","-17.9355","1.0","-17.9346","1.0","-17.935299999999998","1.0","-17.9354","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0","-17.9346","1.0","-17.9354","1.0","-17.935299999999998","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0","-17.9351","1.0","-17.9356","1.0","-17.9356","1.0"
"47","-17.9345","1.0","-17.935","1.0","-17.935","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0","-17.9346","1.0","-17.9349","1.0","-17.935","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0","-17.9346","1.0","-17.935","1.0","-17.9349","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0","-17.9348","1.0","-17.9352","1.0","-17.9352","1.0"
