"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.5476","2.0","-19.5475","2.0","-19.5475","2.0","-19.5475","2.0","-19.5475","2.0","-19.5474","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0","-19.5473","2.0"
"2","-19.5474","2.0","-19.5474","2.0","-19.5474","2.0","-19.5474","2.0","-19.5474","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0","-19.5472","2.0"
"3","-19.5469","2.0","-19.5468","2.0","-19.5468","2.0","-19.5468","2.0","-19.5468","2.0","-19.5471","2.0","-19.547","2.0","-19.547","2.0","-19.547","2.0","-19.5469","2.0","-19.5469","2.0","-19.547","2.0","-19.5469","2.0","-19.5469","2.0"
"4","-19.5467","2.0","-19.5467","2.0","-19.5467","2.0","-19.5467","2.0","-19.5467","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0","-19.5469","2.0"
"5","-19.5401","2.0","-19.5401","2.0","-19.5401","2.0","-19.5401","2.0","-19.5401","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0","-19.5398","2.0"
"6","-19.54","2.0","-19.54","2.0","-19.54","2.0","-19.5401","2.0","-19.5401","2.0","-19.5397","2.0","-19.5397","2.0","-19.5397","2.0","-19.5397","2.0","-19.5398","2.0","-19.5398","2.0","-19.5397","2.0","-19.5398","2.0","-19.5398","2.0"
"7","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5392","2.0","-19.5392","2.0","-19.5392","2.0","-19.5392","2.0","-19.5392","2.0","-19.5392","2.0"
"8","-19.538700000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.538800000000002","2.0","-19.539","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0","-19.5391","2.0"
"9","-16.4701","2.0","-16.4701","2.0","-16.4681","2.0","-16.468","2.0","-16.468","2.0","-16.4677","2.0","-16.4677","2.0","-16.4677","2.0","-16.4655","2.0","-16.4654","2.0","-16.4654","2.0","-16.4655","2.0","-16.4654","2.0","-16.4654","2.0"
"10","-16.47","2.0","-16.47","2.0","-16.4678","2.0","-16.4679","2.0","-16.4679","2.0","-16.4676","2.0","-16.4677","2.0","-16.4677","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0","-16.4653","2.0"
