         142   2.99031496       3.10170293       3.40548396       3.53632498       3.62097692       3.72350502       4.24620581       6.42216015       7.81581688       7.92239809       8.79443836       8.87005901       9.26856709       9.72823524    
         143   2.99301696       3.10210896       3.40922499       3.53872204       3.61864209       3.71645999       4.24240780       6.42609501       7.81688213       7.92938089       8.81190300       8.87862968       9.26440525       9.72142410    
         144   2.99551010       3.10248303       3.41274309       3.54078794       3.61672807       3.70989990       4.23896599       6.42963886       7.81747723       7.93631601       8.82723522       8.88704014       9.26045704       9.71493912    
         145   2.99775910       3.10276604       3.41598392       3.54251695       3.61523509       3.70388007       4.23590422       6.43278503       7.81774998       7.94295597       8.84032536       8.89526272       9.25678635       9.70884991    
         146   2.99975610       3.10300589       3.41890812       3.54390407       3.61415195       3.69843888       4.23322487       6.43552685       7.81781578       7.94909811       8.85116673       8.90318108       9.25344372       9.70336914    
         147   3.00148296       3.10319710       3.42146492       3.54496503       3.61341190       3.69363809       4.23092604       6.43785715       7.81775522       7.95456886       8.85986900       8.91057777       9.25048542       9.69847298    
         148   3.00291109       3.10333991       3.42362404       3.54574394       3.61298895       3.68955803       4.22901678       6.43977022       7.81763601       7.95922995       8.86661720       8.91715813       9.24796581       9.69441319    
         149   3.00403810       3.10344410       3.42535305       3.54628706       3.61279202       3.68627405       4.22753286       6.44126081       7.81750202       7.96296883       8.87162113       8.92262077       9.24594498       9.69106388    
         150   3.00486207       3.10351992       3.42661595       3.54663801       3.61274099       3.68386102       4.22646904       6.44232988       7.81738615       7.96570206       8.87506676       8.92671204       9.24446487       9.68867779    
         151   3.00535297       3.10356307       3.42738390       3.54682994       3.61274409       3.68238091       4.22582817       6.44297218       7.81730795       7.96736479       8.87708282       8.92923927       9.24356079       9.68722153    
         152   3.00550199       3.10357094       3.42763805       3.54688907       3.61275005       3.68187094       4.22561312       6.44318581       7.81727982       7.96792221       8.87774563       8.93009377       9.24325562       9.68673611    
         153   3.00526309       3.10389090       3.42766404       3.54661393       3.61309791       3.68213391       4.22555113       6.44294786       7.81698084       7.96791983       8.87768173       8.93000317       9.24377632       9.68635178    
         154   3.00450110       3.10482693       3.42772698       3.54579806       3.61410093       3.68290496       4.22536182       6.44223309       7.81608295       7.96791077       8.87748337       8.92972946       9.24532509       9.68521500    
         155   3.00328493       3.10635209       3.42783499       3.54450297       3.61571908       3.68417692       4.22504091       6.44104481       7.81459904       7.96789503       8.87713623       8.92927742       9.24789524       9.68331337    
         156   3.00165606       3.10841799       3.42798710       3.54279494       3.61785412       3.68597007       4.22460079       6.43938780       7.81254816       7.96787310       8.87661839       8.92865276       9.25146580       9.68069839    
         157   2.99967003       3.11096597       3.42818093       3.54077291       3.62042093       3.68828201       4.22403717       6.43726492       7.80995417       7.96784401       8.87589741       8.92786312       9.25600815       9.67739201    
         158   2.99740005       3.11393905       3.42841196       3.53850603       3.62332511       3.69112206       4.22334623       6.43468380       7.80684805       7.96780777       8.87493706       8.92691803       9.26148129       9.67343903    
         159   2.99491310       3.11727810       3.42868495       3.53607297       3.62648797       3.69449306       4.22253180       6.43165112       7.80326605       7.96776390       8.87369537       8.92583179       9.26784229       9.66889381    
         160   2.99226594       3.12092805       3.42899108       3.53352189       3.62985206       3.69839311       4.22159576       6.42817593       7.79924679       7.96771288       8.87212658       8.92461586       9.27502632       9.66379261    
         161   2.98953104       3.12483692       3.42933512       3.53091192       3.63337302       3.70282197       4.22053909       6.42426920       7.79483414       7.96765089       8.87018776       8.92328930       9.28296471       9.65821838    
         162   2.98673892       3.12896204       3.42972112       3.52827406       3.63699198       3.70776606       4.21935797       6.41993904       7.79007387       7.96757889       8.86783314       8.92186546       9.29158115       9.65224743    
         163   2.98395610       3.13326406       3.43012190       3.52563500       3.64068389       3.71320009       4.21805191       6.41519880       7.78500986       7.96749401       8.86501789       8.92035770       9.30077553       9.64589787    
         164   2.98121810       3.13771391       3.43055391       3.52302909       3.64444304       3.71912503       4.21662903       6.41006088       7.77969217       7.96739578       8.86170673       8.91878319       9.31045437       9.63930511    
         165   2.97859907       3.14229202       3.43101096       3.52047706       3.64826798       3.72550988       4.21508980       6.40454006       7.77416515       7.96728420       8.85787201       8.91715431       9.32049561       9.63253880    
         166   2.97612500       3.14697003       3.43149304       3.51800108       3.65214896       3.73232794       4.21344423       6.39864922       7.76847506       7.96715784       8.85348415       8.91547966       9.33078003       9.62568188    
         167   2.97384405       3.15172791       3.43198895       3.51560712       3.65608907       3.73954701       4.21167278       6.39240408       7.76266479       7.96701288       8.84852695       8.91377068       9.34116840       9.61884117    
         168   2.97179389       3.15653992       3.43250108       3.51330900       3.66009307       3.74714708       4.20979404       6.38581800       7.75677681       7.96684980       8.84298706       8.91202831       9.35151100       9.61211014    
         169   2.97001600       3.16141295       3.43302989       3.51112890       3.66416907       3.75509906       4.20780516       6.37890720       7.75084877       7.96666813       8.83685684       8.91025925       9.36165237       9.60562706    
         170   2.96854806       3.16633010       3.43356204       3.50907111       3.66831493       3.76337194       4.20572186       6.37168598       7.74491405       7.96646786       8.83013725       8.90847015       9.37141132       9.59951019    
         171   2.96741891       3.17128611       3.43409395       3.50715208       3.67253709       3.77194905       4.20353699       6.36417103       7.73900414       7.96625090       8.82282925       8.90666389       9.38060379       9.59392262    
         172   2.96665001       3.17625904       3.43461704       3.50538301       3.67684603       3.78078604       4.20126009       6.35637617       7.73314810       7.96601391       8.81493378       8.90484619       9.38903522       9.58899212    
         173   2.96624494       3.18124104       3.43512511       3.50377703       3.68124509       3.78986502       4.19889402       6.34831381       7.72736692       7.96576214       8.80646133       8.90302086       9.39649677       9.58491802    
         174   2.96621609       3.18623495       3.43561196       3.50234795       3.68572688       3.79916096       4.19644117       6.34000015       7.72168303       7.96549606       8.79742336       8.90120029       9.40279388       9.58186340    
