"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.519","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5189","2.0","-19.5188","2.0","-19.5188","2.0","-19.5189","2.0","-19.5188","2.0","-19.5188","2.0"
"2","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0"
"3","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0"
"4","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0","-19.5188","2.0"
"5","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0"
"6","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0"
"7","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0"
"8","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0","-19.4983","2.0"
"9","-16.4817","2.0","-16.4816","2.0","-16.4798","2.0","-16.4797","2.0","-16.4797","2.0","-16.4792","2.0","-16.4791","2.0","-16.4791","2.0","-16.4771","2.0","-16.4771","2.0","-16.4771","2.0","-16.4771","2.0","-16.4771","2.0","-16.4771","2.0"
"10","-16.4815","2.0","-16.4815","2.0","-16.479400000000002","2.0","-16.4795","2.0","-16.4795","2.0","-16.4791","2.0","-16.4791","2.0","-16.4791","2.0","-16.4769","2.0","-16.4769","2.0","-16.4769","2.0","-16.4769","2.0","-16.4769","2.0","-16.4769","2.0"
"11","-16.4754","2.0","-16.4751","2.0","-16.4767","2.0","-16.4764","2.0","-16.4764","2.0","-16.4745","2.0","-16.4745","2.0","-16.4745","2.0","-16.4738","2.0","-16.4735","2.0","-16.4736","2.0","-16.4738","2.0","-16.4735","2.0","-16.4736","2.0"
"12","-16.4742","2.0","-16.4745","2.0","-16.4758","2.0","-16.476","2.0","-16.476","2.0","-16.4745","2.0","-16.4745","2.0","-16.4745","2.0","-16.473","2.0","-16.473200000000002","2.0","-16.473200000000002","2.0","-16.473","2.0","-16.473200000000002","2.0","-16.473200000000002","2.0"
"13","-16.4724","2.0","-16.4723","2.0","-16.4697","2.0","-16.4697","2.0","-16.4697","2.0","-16.4725","2.0","-16.4721","2.0","-16.4721","2.0","-16.4721","2.0","-16.472","2.0","-16.472","2.0","-16.4721","2.0","-16.472","2.0","-16.472","2.0"
"14","-16.4723","2.0","-16.4723","2.0","-16.4697","2.0","-16.4697","2.0","-16.4697","2.0","-16.4714","2.0","-16.4716","2.0","-16.4716","2.0","-16.472","2.0","-16.472","2.0","-16.472","2.0","-16.472","2.0","-16.472","2.0","-16.472","2.0"
