          17  -13.8639908      -13.8639908      -13.8639908      -13.7847052      -13.7847052      -10.4574203       3.50863194       3.50863504       3.50863600       4.92297506       8.04572105       8.04572964       8.04573059       12.0840664       14.6016254       14.6042557    
          18  -13.8640203      -13.8639812      -13.8639812      -13.7847090      -13.7847042      -10.4569998       3.50722003       3.50722194       3.52791309       4.93053579       8.04408073       8.04765892       8.04766464       12.0866394       14.5923128       14.6022596    
          19  -13.8640957      -13.8639545      -13.8639545      -13.7847233      -13.7846947      -10.4557343       3.47933602       3.52995205       3.52995396       4.95273113       8.03915501       8.05345345       8.05346012       12.0943661       14.5666332       14.6060600    
          20  -13.8642206      -13.8639050      -13.8639050      -13.7847452      -13.7846832      -10.4536219       3.44267893       3.52209091       3.52209091       4.98823690       8.03099155       8.06308365       8.06309032       12.1071348       14.5252457       14.6066427    
          21  -13.8643961      -13.8638353      -13.8638353      -13.7847757      -13.7846651      -10.4506636       3.39511704       3.49226809       3.49227309       5.03523397       8.01966190       8.07650757       8.07651424       12.1249218       14.4643116       14.6084976    
          22  -13.8646154      -13.8637390      -13.8637390      -13.7848082      -13.7846394      -10.4468603       3.34032512       3.47398305       3.47398496       5.08931780       8.00525475       8.09339237       8.09339809       12.1476250       14.3955488       14.6124268    
          23  -13.8648863      -13.8636274      -13.8636284      -13.7848511      -13.7846107      -10.4422131       3.27583694       3.45899200       3.45899010       5.15285015       7.98789692       8.11410713       8.11411285       12.1751032       14.3168964       14.6177273    
          24  -13.8652077      -13.8634930      -13.8634930      -13.7849007      -13.7845764      -10.4367208       3.20497203       3.44146705       3.44146800       5.22252798       7.96772385       8.13839245       8.13839817       12.2072210       14.2293549       14.6226044    
          25  -13.8655748      -13.8633404      -13.8633394      -13.7849598      -13.7845402      -10.4303865       3.12900090       3.42149901       3.42149711       5.29703283       7.94488811       8.16615295       8.16615963       12.2438002       14.1369228       14.6294289    
          26  -13.8659897      -13.8631639      -13.8631639      -13.7850294      -13.7844954      -10.4232121       3.04895401       3.39918995       3.39918804       5.37529421       7.91955805       8.19729328       8.19729996       12.2846432       14.0396852       14.6363239    
          27  -13.8664513      -13.8629684      -13.8629684      -13.7851038      -13.7844448      -10.4151974       2.96565008       3.37464499       3.37464309       5.45645189       7.89191484       8.23170280       8.23170853       12.3295403       13.9403725       14.6449442    
          28  -13.8669577      -13.8627520      -13.8627510      -13.7851858      -13.7843885      -10.4063454       2.87972903       3.34797406       3.34797692       5.53980303       7.86214495       8.26926804       8.26927376       12.3782444       13.8385973       14.6533661    
