"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"10","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.146","2.0","-22.146","2.0","-22.1459","2.0","-22.1459","2.0","-22.1458","2.0","-22.1458","2.0","-22.1457","2.0","-22.1457","2.0","-22.1456","2.0","-22.1456","2.0","-22.1456","2.0","-22.1456","2.0","-22.1456","2.0","-22.1456","2.0","-22.1455","2.0","-22.1455","2.0","-22.1455","2.0","-22.1454","2.0","-22.1454","2.0","-22.1453","2.0","-22.1453","2.0","-22.1452","2.0","-22.1451","2.0","-22.1451","2.0","-22.145","2.0","-22.145","2.0","-22.145","2.0","-22.1449","2.0","-22.1449","2.0","-22.1449","2.0","-22.1449","2.0","-22.1449","2.0","-22.145","2.0","-22.145","2.0","-22.1451","2.0","-22.1451","2.0","-22.1452","2.0","-22.1452","2.0","-22.1453","2.0","-22.1454","2.0","-22.1455","2.0","-22.1455","2.0","-22.1456","2.0","-22.1457","2.0","-22.1458","2.0","-22.1458","2.0","-22.1459","2.0","-22.146","2.0","-22.146","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1461","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0","-22.1462","2.0"
"11","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1404","2.0","-22.1404","2.0","-22.1404","2.0","-22.1404","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1402","2.0","-22.1402","2.0","-22.1402","2.0","-22.1402","2.0","-22.1402","2.0","-22.1402","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1401","2.0","-22.1402","2.0","-22.1402","2.0","-22.1402","2.0","-22.1403","2.0","-22.1403","2.0","-22.1403","2.0","-22.1404","2.0","-22.1404","2.0","-22.1404","2.0","-22.1404","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1406","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0","-22.1405","2.0"
"12","-14.6064","2.0","-14.6034","2.0","-14.5946","2.0","-14.5799","2.0","-14.5596","2.0","-14.5337","2.0","-14.5025","2.0","-14.4662","2.0","-14.4254","2.0","-14.3803","2.0","-14.3317","2.0","-14.2803","2.0","-14.2272","2.0","-14.1741","2.0","-14.1234","2.0","-14.0791","2.0","-14.0475","2.0","-14.0358","2.0","-14.0347","2.0","-14.0314","2.0","-14.026","2.0","-14.0184","2.0","-14.0087","2.0","-13.997","2.0","-13.9833","2.0","-13.968","2.0","-13.9514","2.0","-13.9339","2.0","-13.916","2.0","-13.8986","2.0","-13.8825","2.0","-13.8686","2.0","-13.8578","2.0","-13.8509","2.0","-13.8486","2.0","-13.8487","2.0","-13.8493","2.0","-13.8514","2.0","-13.8565","2.0","-13.8668","2.0","-13.8845","2.0","-13.9116","2.0","-13.9487","2.0","-13.9945","2.0","-14.0473","2.0","-14.1045","2.0","-14.164","2.0","-14.2238","2.0","-14.2825","2.0","-14.3385","2.0","-14.391","2.0","-14.4391","2.0","-14.4819","2.0","-14.5191","2.0","-14.5501","2.0","-14.5745","2.0","-14.5922","2.0","-14.6028","2.0","-14.6064","2.0","-14.6023","2.0","-14.59","2.0","-14.5697","2.0","-14.5416","2.0","-14.5061","2.0","-14.4635","2.0","-14.4146","2.0","-14.3604","2.0","-14.3024","2.0","-14.243","2.0","-14.1872","2.0","-14.1437","2.0","-14.1264","2.0"
"13","-13.0534","2.0","-13.0544","2.0","-13.0579","2.0","-13.0675","2.0","-13.0849","2.0","-13.1083","2.0","-13.1374","2.0","-13.1721","2.0","-13.2121","2.0","-13.2569","2.0","-13.306","2.0","-13.3583","2.0","-13.4126","2.0","-13.4671","2.0","-13.5191","2.0","-13.5644","2.0","-13.5967","2.0","-13.6087","2.0","-13.6069","2.0","-13.6014","2.0","-13.5925","2.0","-13.5805","2.0","-13.5659","2.0","-13.5491","2.0","-13.5308","2.0","-13.5117","2.0","-13.4925","2.0","-13.474","2.0","-13.4567","2.0","-13.4412","2.0","-13.4273","2.0","-13.4146","2.0","-13.4025","2.0","-13.3917","2.0","-13.3864","2.0","-13.3855","2.0","-13.3834","2.0","-13.3838","2.0","-13.3936","2.0","-13.4089","2.0","-13.4221","2.0","-13.4289","2.0","-13.4273","2.0","-13.4169","2.0","-13.3989","2.0","-13.3746","2.0","-13.3457","2.0","-13.3136","2.0","-13.2794","2.0","-13.2445","2.0","-13.2099","2.0","-13.1766","2.0","-13.1456","2.0","-13.1177","2.0","-13.0939","2.0","-13.0751","2.0","-13.0623","2.0","-13.0555","2.0","-13.0534","2.0","-13.060599999999999","2.0","-13.0818","2.0","-13.1163","2.0","-13.163","2.0","-13.2203","2.0","-13.2863","2.0","-13.3589","2.0","-13.4359","2.0","-13.5144","2.0","-13.5908","2.0","-13.6595","2.0","-13.7109","2.0","-13.7309","2.0"
"14","-13.0426","2.0","-13.0449","2.0","-13.0514","2.0","-13.0591","2.0","-13.0672","2.0","-13.0774","2.0","-13.0891","2.0","-13.1016","2.0","-13.1144","2.0","-13.127","2.0","-13.1391","2.0","-13.1502","2.0","-13.1601","2.0","-13.1685","2.0","-13.1753","2.0","-13.1802","2.0","-13.1832","2.0","-13.1842","2.0","-13.1885","2.0","-13.1994","2.0","-13.2142","2.0","-13.2311","2.0","-13.2488","2.0","-13.2666","2.0","-13.2837","2.0","-13.2995","2.0","-13.3134","2.0","-13.3247","2.0","-13.3331","2.0","-13.3382","2.0","-13.3402","2.0","-13.34","2.0","-13.338799999999999","2.0","-13.3382","2.0","-13.3395","2.0","-13.3405","2.0","-13.3465","2.0","-13.3541","2.0","-13.3529","2.0","-13.3436","2.0","-13.3303","2.0","-13.3143","2.0","-13.2964","2.0","-13.2769","2.0","-13.2563","2.0","-13.2349","2.0","-13.2131","2.0","-13.1914","2.0","-13.1701","2.0","-13.1497","2.0","-13.1305","2.0","-13.1128","2.0","-13.0967","2.0","-13.0824","2.0","-13.0701","2.0","-13.0598","2.0","-13.0512","2.0","-13.045","2.0","-13.0426","2.0","-13.0428","2.0","-13.0435","2.0","-13.0445","2.0","-13.0459","2.0","-13.0476","2.0","-13.0494","2.0","-13.0512","2.0","-13.053","2.0","-13.0547","2.0","-13.056","2.0","-13.0571","2.0","-13.0577","2.0","-13.058","2.0"
"15","-13.0426","2.0","-13.044","2.0","-13.048","2.0","-13.0539","2.0","-13.0603","2.0","-13.0668","2.0","-13.0737","2.0","-13.0809","2.0","-13.0884","2.0","-13.096","2.0","-13.1034","2.0","-13.1103","2.0","-13.1166","2.0","-13.122","2.0","-13.1264","2.0","-13.1297","2.0","-13.1316","2.0","-13.1323","2.0","-13.1305","2.0","-13.1269","2.0","-13.1241","2.0","-13.1238","2.0","-13.1267","2.0","-13.1331","2.0","-13.1432","2.0","-13.1568","2.0","-13.1736","2.0","-13.1933","2.0","-13.2153","2.0","-13.2388","2.0","-13.2629","2.0","-13.2866","2.0","-13.3083","2.0","-13.325","2.0","-13.3308","2.0","-13.3319","2.0","-13.3309","2.0","-13.3261","2.0","-13.3189","2.0","-13.3096","2.0","-13.298399999999999","2.0","-13.2854","2.0","-13.2708","2.0","-13.2548","2.0","-13.2376","2.0","-13.2194","2.0","-13.2006","2.0","-13.1814","2.0","-13.1621","2.0","-13.143","2.0","-13.1245","2.0","-13.107099999999999","2.0","-13.0911","2.0","-13.0769","2.0","-13.0649","2.0","-13.0553","2.0","-13.0483","2.0","-13.044","2.0","-13.0426","2.0","-13.0428","2.0","-13.0435","2.0","-13.0445","2.0","-13.0459","2.0","-13.0476","2.0","-13.0494","2.0","-13.0512","2.0","-13.053","2.0","-13.0547","2.0","-13.056","2.0","-13.0571","2.0","-13.0577","2.0","-13.058","2.0"
"16","-8.1795","2.0","-8.177900000000001","2.0","-8.173","2.0","-8.1652","2.0","-8.1545","2.0","-8.1414","2.0","-8.1263","2.0","-8.1097","2.0","-8.0922","2.0","-8.0744","2.0","-8.057","2.0","-8.0405","2.0","-8.0254","2.0","-8.0124","2.0","-8.0018","2.0","-7.994","2.0","-7.9892","2.0","-7.9876000000000005","2.0","-7.9893","2.0","-7.9943","2.0","-8.0025","2.0","-8.0138","2.0","-8.0278","2.0","-8.0441","2.0","-8.0624","2.0","-8.0818","2.0","-8.1019","2.0","-8.1219","2.0","-8.1411","2.0","-8.1588","2.0","-8.1743","2.0","-8.187100000000001","2.0","-8.1965","2.0","-8.2024","2.0","-8.2044","2.0","-8.202300000000001","2.0","-8.1963","2.0","-8.1869","2.0","-8.1751","2.0","-8.1619","2.0","-8.1484","2.0","-8.1356","2.0","-8.1241","2.0","-8.1147","2.0","-8.1076","2.0","-8.103200000000001","2.0","-8.1014","2.0","-8.1023","2.0","-8.105599999999999","2.0","-8.1113","2.0","-8.1189","2.0","-8.128","2.0","-8.138","2.0","-8.1484","2.0","-8.1583","2.0","-8.1669","2.0","-8.1737","2.0","-8.178","2.0","-8.1795","2.0","-8.1805","2.0","-8.1835","2.0","-8.1881","2.0","-8.1939","2.0","-8.2007","2.0","-8.207799999999999","2.0","-8.2149","2.0","-8.2216","2.0","-8.227599999999999","2.0","-8.2326","2.0","-8.2364","2.0","-8.2387","2.0","-8.2395","2.0"
"17","-7.2131","2.0","-7.2120999999999995","2.0","-7.2092","2.0","-7.2044999999999995","2.0","-7.1983999999999995","2.0","-7.1915","2.0","-7.184699999999999","2.0","-7.1822","2.0","-7.189","2.0","-7.1965","2.0","-7.2034","2.0","-7.2093","2.0","-7.2141","2.0","-7.2178","2.0","-7.2204","2.0","-7.2219999999999995","2.0","-7.2229","2.0","-7.2232","2.0","-7.2242","2.0","-7.227","2.0","-7.2311","2.0","-7.2362","2.0","-7.2416","2.0","-7.2468","2.0","-7.2512","2.0","-7.254300000000001","2.0","-7.2559000000000005","2.0","-7.2558","2.0","-7.254099999999999","2.0","-7.2509","2.0","-7.2468","2.0","-7.2424","2.0","-7.238300000000001","2.0","-7.2355","2.0","-7.234500000000001","2.0","-7.2352","2.0","-7.237","2.0","-7.239599999999999","2.0","-7.2425","2.0","-7.2451","2.0","-7.247","2.0","-7.2479","2.0","-7.2473","2.0","-7.2453","2.0","-7.2417","2.0","-7.2366","2.0","-7.23","2.0","-7.2222","2.0","-7.2134","2.0","-7.2039","2.0","-7.194","2.0","-7.184200000000001","2.0","-7.1752","2.0","-7.1782","2.0","-7.188000000000001","2.0","-7.1981","2.0","-7.2062","2.0","-7.211399999999999","2.0","-7.2131","2.0","-7.208","2.0","-7.1935","2.0","-7.1739","2.0","-7.1716","2.0","-7.181699999999999","2.0","-7.1928","2.0","-7.2035","2.0","-7.2132000000000005","2.0","-7.2216000000000005","2.0","-7.2283","2.0","-7.2332","2.0","-7.2361","2.0","-7.2371","2.0"
"18","-7.1411","2.0","-7.1433","2.0","-7.147","2.0","-7.1518","2.0","-7.1577","2.0","-7.1645","2.0","-7.1718","2.0","-7.1762","2.0","-7.1739","2.0","-7.1732","2.0","-7.1744","2.0","-7.1766000000000005","2.0","-7.1792","2.0","-7.1818","2.0","-7.1841","2.0","-7.186","2.0","-7.1872","2.0","-7.1876999999999995","2.0","-7.1873000000000005","2.0","-7.1866","2.0","-7.1859","2.0","-7.1856","2.0","-7.1857","2.0","-7.1858","2.0","-7.185499999999999","2.0","-7.1846","2.0","-7.1829","2.0","-7.180400000000001","2.0","-7.1772","2.0","-7.173299999999999","2.0","-7.1688","2.0","-7.1639","2.0","-7.1589","2.0","-7.154999999999999","2.0","-7.1533","2.0","-7.1569","2.0","-7.164899999999999","2.0","-7.1741","2.0","-7.1829","2.0","-7.1904","2.0","-7.196400000000001","2.0","-7.200699999999999","2.0","-7.2034","2.0","-7.2046","2.0","-7.2044","2.0","-7.202999999999999","2.0","-7.2004","2.0","-7.196899999999999","2.0","-7.1926000000000005","2.0","-7.1876","2.0","-7.1823999999999995","2.0","-7.1773","2.0","-7.1739","2.0","-7.166","2.0","-7.1584","2.0","-7.152200000000001","2.0","-7.1472","2.0","-7.1434","2.0","-7.1411","2.0","-7.1431000000000004","2.0","-7.1485","2.0","-7.1545000000000005","2.0","-7.1485","2.0","-7.1530000000000005","2.0","-7.1579","2.0","-7.1629000000000005","2.0","-7.1677","2.0","-7.1719","2.0","-7.1754999999999995","2.0","-7.1782","2.0","-7.1799","2.0","-7.180400000000001","2.0"
"19","-7.1391","2.0","-7.1394","2.0","-7.140499999999999","2.0","-7.1419999999999995","2.0","-7.143800000000001","2.0","-7.1456","2.0","-7.147","2.0","-7.1471","2.0","-7.1452","2.0","-7.1411999999999995","2.0","-7.1364","2.0","-7.131600000000001","2.0","-7.1274999999999995","2.0","-7.1239","2.0","-7.1209","2.0","-7.1187000000000005","2.0","-7.1173","2.0","-7.116899999999999","2.0","-7.1175","2.0","-7.1187000000000005","2.0","-7.119","2.0","-7.1177","2.0","-7.1145","2.0","-7.1099","2.0","-7.1045","2.0","-7.0991","2.0","-7.093999999999999","2.0","-7.0898","2.0","-7.0866","2.0","-7.0847","2.0","-7.0846","2.0","-7.0869","2.0","-7.0914","2.0","-7.0964","2.0","-7.0985","2.0","-7.0939","2.0","-7.0831","2.0","-7.072699999999999","2.0","-7.0695","2.0","-7.0699000000000005","2.0","-7.0718","2.0","-7.0751","2.0","-7.0792","2.0","-7.084","2.0","-7.0892","2.0","-7.094799999999999","2.0","-7.1006","2.0","-7.1066","2.0","-7.1127","2.0","-7.1196","2.0","-7.1284","2.0","-7.1393","2.0","-7.1497","2.0","-7.1536","2.0","-7.1509","2.0","-7.146599999999999","2.0","-7.1426","2.0","-7.140000000000001","2.0","-7.1391","2.0","-7.1396999999999995","2.0","-7.1416","2.0","-7.1446000000000005","2.0","-7.1485","2.0","-7.1530000000000005","2.0","-7.1579","2.0","-7.1629000000000005","2.0","-7.1677","2.0","-7.1719","2.0","-7.1754999999999995","2.0","-7.1782","2.0","-7.1798","2.0","-7.180400000000001","2.0"
"20","-7.1391","2.0","-7.1376","2.0","-7.1358999999999995","2.0","-7.1343","2.0","-7.1328","2.0","-7.1312","2.0","-7.129300000000001","2.0","-7.1269","2.0","-7.1239","2.0","-7.1202000000000005","2.0","-7.1159","2.0","-7.1113","2.0","-7.1068","2.0","-7.1028","2.0","-7.099600000000001","2.0","-7.097300000000001","2.0","-7.096","2.0","-7.0954999999999995","2.0","-7.0944","2.0","-7.0916","2.0","-7.0881","2.0","-7.0846","2.0","-7.0812","2.0","-7.0781","2.0","-7.0753","2.0","-7.072699999999999","2.0","-7.0703","2.0","-7.068","2.0","-7.065799999999999","2.0","-7.0638000000000005","2.0","-7.0619","2.0","-7.0604","2.0","-7.0608","2.0","-7.0633","2.0","-7.064","2.0","-7.064","2.0","-7.0638000000000005","2.0","-7.0634999999999994","2.0","-7.0645","2.0","-7.0664","2.0","-7.0684000000000005","2.0","-7.0701","2.0","-7.072","2.0","-7.0743","2.0","-7.0771999999999995","2.0","-7.0809","2.0","-7.0857","2.0","-7.0916999999999994","2.0","-7.099","2.0","-7.1071","2.0","-7.114599999999999","2.0","-7.1203","2.0","-7.1246","2.0","-7.1281","2.0","-7.1309000000000005","2.0","-7.1332","2.0","-7.135400000000001","2.0","-7.1373999999999995","2.0","-7.1391","2.0","-7.1396999999999995","2.0","-7.1416","2.0","-7.1446000000000005","2.0","-7.1418","2.0","-7.1198999999999995","2.0","-7.1038","2.0","-7.0946","2.0","-7.0905000000000005","2.0","-7.0892","2.0","-7.0893","2.0","-7.09","2.0","-7.0906","2.0","-7.0908999999999995","2.0"
"21","-7.0390999999999995","2.0","-7.038600000000001","2.0","-7.0372","2.0","-7.0349","2.0","-7.0318000000000005","2.0","-7.0279","2.0","-7.0234000000000005","2.0","-7.0184","2.0","-7.013","2.0","-7.0074000000000005","2.0","-7.0017","2.0","-6.996","2.0","-6.9907","2.0","-6.9859","2.0","-6.9818","2.0","-6.9787","2.0","-6.9768","2.0","-6.9762","2.0","-6.9765999999999995","2.0","-6.978","2.0","-6.9802","2.0","-6.9830000000000005","2.0","-6.9864","2.0","-6.9902999999999995","2.0","-6.9951","2.0","-7.0008","2.0","-7.0078","2.0","-7.0161999999999995","2.0","-7.0259","2.0","-7.0364","2.0","-7.0466999999999995","2.0","-7.0552","2.0","-7.059","2.0","-7.0583","2.0","-7.058","2.0","-7.058199999999999","2.0","-7.058199999999999","2.0","-7.0549","2.0","-7.042","2.0","-7.025","2.0","-7.0081","2.0","-6.992900000000001","2.0","-6.9808","2.0","-6.9724","2.0","-6.9681","2.0","-6.9676","2.0","-6.9706","2.0","-6.9764","2.0","-6.984","2.0","-6.9925","2.0","-7.0012","2.0","-7.0095","2.0","-7.0169","2.0","-7.0233","2.0","-7.0288","2.0","-7.0331","2.0","-7.0364","2.0","-7.038399999999999","2.0","-7.0390999999999995","2.0","-7.0377","2.0","-7.0334","2.0","-7.0259","2.0","-7.0138","2.0","-6.9946","2.0","-6.9668","2.0","-6.933","2.0","-6.897600000000001","2.0","-6.864599999999999","2.0","-6.8369","2.0","-6.8161000000000005","2.0","-6.8032","2.0","-6.7989","2.0"
"22","-5.769299999999999","2.0","-5.7714","2.0","-5.7773","2.0","-5.7865","2.0","-5.7978000000000005","2.0","-5.8100000000000005","2.0","-5.8214","2.0","-5.8307","2.0","-5.8365","2.0","-5.838","2.0","-5.8347999999999995","2.0","-5.8271","2.0","-5.8155","2.0","-5.8014","2.0","-5.7867","2.0","-5.7737","2.0","-5.7646999999999995","2.0","-5.7614","2.0","-5.7694","2.0","-5.793","2.0","-5.8304","2.0","-5.8787","2.0","-5.9341","2.0","-5.9936","2.0","-6.0546","2.0","-6.1157","2.0","-6.1758","2.0","-6.2341","2.0","-6.2895","2.0","-6.3406","2.0","-6.3856","2.0","-6.4229","2.0","-6.4508","2.0","-6.468","2.0","-6.4739","2.0","-6.4643999999999995","2.0","-6.4367","2.0","-6.3933","2.0","-6.338","2.0","-6.2759","2.0","-6.2133","2.0","-6.1555","2.0","-6.1065000000000005","2.0","-6.0672","2.0","-6.0374","2.0","-6.015","2.0","-5.997","2.0","-5.9802","2.0","-5.9620999999999995","2.0","-5.9415","2.0","-5.9181","2.0","-5.8923","2.0","-5.8655","2.0","-5.8393","2.0","-5.8154","2.0","-5.7957","2.0","-5.7811","2.0","-5.7722999999999995","2.0","-5.769299999999999","2.0","-5.7752","2.0","-5.7919","2.0","-5.8172","2.0","-5.8483","2.0","-5.8826","2.0","-5.9174","2.0","-5.9509","2.0","-5.9813","2.0","-6.0076","2.0","-6.0289","2.0","-6.0443999999999996","2.0","-6.0539000000000005","2.0","-6.0571","2.0"
"23","-5.1294","2.0","-5.1364","2.0","-5.1567","2.0","-5.1864","2.0","-5.2192","2.0","-5.2503","2.0","-5.2773","2.0","-5.2995","2.0","-5.3173","2.0","-5.3314","2.0","-5.3425","2.0","-5.3514","2.0","-5.3584","2.0","-5.364","2.0","-5.3683","2.0","-5.3715","2.0","-5.3735","2.0","-5.3742","2.0","-5.386","2.0","-5.4155","2.0","-5.4531","2.0","-5.4935","2.0","-5.5356","2.0","-5.5795","2.0","-5.6244","2.0","-5.6685","2.0","-5.7089","2.0","-5.743","2.0","-5.769299999999999","2.0","-5.7877","2.0","-5.7993","2.0","-5.8058","2.0","-5.8088999999999995","2.0","-5.8101","2.0","-5.8104","2.0","-5.8107","2.0","-5.8109","2.0","-5.8091","2.0","-5.803","2.0","-5.7909","2.0","-5.7734","2.0","-5.755","2.0","-5.7385","2.0","-5.7199","2.0","-5.6929","2.0","-5.655","2.0","-5.6078","2.0","-5.5552","2.0","-5.5017","2.0","-5.4505","2.0","-5.4031","2.0","-5.3591999999999995","2.0","-5.3172","2.0","-5.2758","2.0","-5.2346","2.0","-5.1953","2.0","-5.1614","2.0","-5.1379","2.0","-5.1294","2.0","-5.1394","2.0","-5.1591","2.0","-5.1765","2.0","-5.1854","2.0","-5.182","2.0","-5.1641","2.0","-5.1307","2.0","-5.0817","2.0","-5.0176","2.0","-4.9399","2.0","-4.8506","2.0","-4.7526","2.0","-4.6639","2.0"
"24","-5.0241","2.0","-5.0254","2.0","-5.0265","2.0","-5.0253","2.0","-5.0237","2.0","-5.0245","2.0","-5.0283999999999995","2.0","-5.0341","2.0","-5.0395","2.0","-5.0432","2.0","-5.0445","2.0","-5.0436","2.0","-5.0405","2.0","-5.0354","2.0","-5.0288","2.0","-5.0214","2.0","-5.0151","2.0","-5.0126","2.0","-5.0017","2.0","-4.9833","2.0","-4.9901","2.0","-5.0324","2.0","-5.0916","2.0","-5.153","2.0","-5.2097","2.0","-5.2584","2.0","-5.2984","2.0","-5.3301","2.0","-5.3544","2.0","-5.3724","2.0","-5.385","2.0","-5.3932","2.0","-5.3981","2.0","-5.4006","2.0","-5.4014","2.0","-5.4081","2.0","-5.4266","2.0","-5.4521999999999995","2.0","-5.4787","2.0","-5.4981","2.0","-5.5001999999999995","2.0","-5.473","2.0","-5.4104","2.0","-5.3172","2.0","-5.2053","2.0","-5.0875","2.0","-4.9774","2.0","-4.891","2.0","-4.8432","2.0","-4.8394","2.0","-4.8664","2.0","-4.9047","2.0","-4.9421","2.0","-4.9734","2.0","-4.9965","2.0","-5.0113","2.0","-5.0195","2.0","-5.0231","2.0","-5.0241","2.0","-5.0084","2.0","-4.97","2.0","-4.9178","2.0","-4.8557","2.0","-4.7863","2.0","-4.7125","2.0","-4.6373999999999995","2.0","-4.5643","2.0","-4.4972","2.0","-4.4422","2.0","-4.4449","2.0","-4.5398","2.0","-4.6298","2.0"
"25","-4.5846","2.0","-4.6224","2.0","-4.667","2.0","-4.7016","2.0","-4.723","2.0","-4.7296","2.0","-4.7223","2.0","-4.7041","2.0","-4.6787","2.0","-4.6497","2.0","-4.6206","2.0","-4.5979","2.0","-4.5985","2.0","-4.63","2.0","-4.6724","2.0","-4.7114","2.0","-4.7389","2.0","-4.7489","2.0","-4.7576","2.0","-4.7722","2.0","-4.7645","2.0","-4.7279","2.0","-4.6855","2.0","-4.655","2.0","-4.64","2.0","-4.6357","2.0","-4.6364","2.0","-4.6375","2.0","-4.6357","2.0","-4.6283","2.0","-4.6135","2.0","-4.59","2.0","-4.5584999999999996","2.0","-4.5233","2.0","-4.5034","2.0","-4.4952","2.0","-4.4727","2.0","-4.4412","2.0","-4.407","2.0","-4.376","2.0","-4.3527","2.0","-4.3415","2.0","-4.3454","2.0","-4.3662","2.0","-4.4027","2.0","-4.4511","2.0","-4.505","2.0","-4.5565999999999995","2.0","-4.5953","2.0","-4.6098","2.0","-4.6017","2.0","-4.5856","2.0","-4.5967","2.0","-4.6279","2.0","-4.6499","2.0","-4.6571","2.0","-4.6463","2.0","-4.617","2.0","-4.5846","2.0","-4.5799","2.0","-4.5661","2.0","-4.5438","2.0","-4.5142","2.0","-4.4789","2.0","-4.4397","2.0","-4.399","2.0","-4.3591999999999995","2.0","-4.3227","2.0","-4.3292","2.0","-4.3761","2.0","-4.356","2.0","-4.3469999999999995","2.0"
"26","-4.5846","2.0","-4.5739","2.0","-4.5458","2.0","-4.5082","2.0","-4.4684","2.0","-4.4313","2.0","-4.401","2.0","-4.3822","2.0","-4.3811","2.0","-4.3999","2.0","-4.4328","2.0","-4.4679","2.0","-4.4844","2.0","-4.4726","2.0","-4.4517","2.0","-4.4361","2.0","-4.4304","2.0","-4.43","2.0","-4.4388","2.0","-4.448","2.0","-4.4478","2.0","-4.4359","2.0","-4.4083","2.0","-4.362","2.0","-4.3011","2.0","-4.2357","2.0","-4.1774000000000004","2.0","-4.1382","2.0","-4.1274999999999995","2.0","-4.1464","2.0","-4.1875","2.0","-4.2417","2.0","-4.3006","2.0","-4.3543","2.0","-4.3808","2.0","-4.3737","2.0","-4.353","2.0","-4.3199","2.0","-4.2773","2.0","-4.2299","2.0","-4.1841","2.0","-4.1489","2.0","-4.135","2.0","-4.154","2.0","-4.2068","2.0","-4.2647","2.0","-4.3103","2.0","-4.3459","2.0","-4.3884","2.0","-4.4394","2.0","-4.4917","2.0","-4.5376","2.0","-4.5499","2.0","-4.5404","2.0","-4.5396","2.0","-4.5495","2.0","-4.5651","2.0","-4.579","2.0","-4.5846","2.0","-4.5799","2.0","-4.5661","2.0","-4.5438","2.0","-4.5142","2.0","-4.4789","2.0","-4.4397","2.0","-4.399","2.0","-4.3591999999999995","2.0","-4.3227","2.0","-4.2918","2.0","-4.2684","2.0","-4.2538","2.0","-4.2489","2.0"
"27","-4.5426","2.0","-4.4985","2.0","-4.4356","2.0","-4.3727","2.0","-4.3163","2.0","-4.2724","2.0","-4.2449","2.0","-4.2315","2.0","-4.2238","2.0","-4.2154","2.0","-4.212","2.0","-4.2255","2.0","-4.2568","2.0","-4.2945","2.0","-4.3279","2.0","-4.3498","2.0","-4.3581","2.0","-4.3593","2.0","-4.3356","2.0","-4.2848","2.0","-4.2225","2.0","-4.1543","2.0","-4.0836","2.0","-4.0135","2.0","-3.9476","2.0","-3.8901","2.0","-3.848","2.0","-3.8356","2.0","-3.8227","2.0","-3.8030999999999997","2.0","-3.7822","2.0","-3.7649","2.0","-3.7526","2.0","-3.7454","2.0","-3.743","2.0","-3.7462","2.0","-3.7557","2.0","-3.7713","2.0","-3.793","2.0","-3.823","2.0","-3.8738","2.0","-3.9454000000000002","2.0","-4.0231","2.0","-4.0922","2.0","-4.1411","2.0","-4.1843","2.0","-4.2256","2.0","-4.2512","2.0","-4.2388","2.0","-4.1951","2.0","-4.1487","2.0","-4.1285","2.0","-4.1482","2.0","-4.1988","2.0","-4.267","2.0","-4.3438","2.0","-4.4221","2.0","-4.4951","2.0","-4.5426","2.0","-4.5281","2.0","-4.4875","2.0","-4.4281","2.0","-4.3589","2.0","-4.2901","2.0","-4.2333","2.0","-4.2026","2.0","-4.2097","2.0","-4.2558","2.0","-4.2918","2.0","-4.2684","2.0","-4.2538","2.0","-4.2489","2.0"
