"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.866","2.0","-21.866","2.0","-21.866","2.0","-21.8659","2.0","-21.8659","2.0","-21.866","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0"
"2","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0"
"3","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0"
"4","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0","-21.8659","2.0"
"5","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0"
"6","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0"
"7","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0"
"8","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0","-21.8367","2.0"
"9","-18.3821","2.0","-18.381999999999998","2.0","-18.3803","2.0","-18.3802","2.0","-18.3802","2.0","-18.3798","2.0","-18.3798","2.0","-18.3798","2.0","-18.3779","2.0","-18.3779","2.0","-18.3779","2.0","-18.3779","2.0","-18.3779","2.0","-18.3779","2.0"
"10","-18.381899999999998","2.0","-18.381999999999998","2.0","-18.38","2.0","-18.3801","2.0","-18.3801","2.0","-18.3797","2.0","-18.3798","2.0","-18.3798","2.0","-18.3777","2.0","-18.3778","2.0","-18.3777","2.0","-18.3777","2.0","-18.3777","2.0","-18.3777","2.0"
"11","-18.3761","2.0","-18.375799999999998","2.0","-18.377299999999998","2.0","-18.3771","2.0","-18.3771","2.0","-18.3756","2.0","-18.3756","2.0","-18.3756","2.0","-18.3747","2.0","-18.3745","2.0","-18.3745","2.0","-18.3747","2.0","-18.3745","2.0","-18.3745","2.0"
"12","-18.3751","2.0","-18.3753","2.0","-18.3766","2.0","-18.3767","2.0","-18.3767","2.0","-18.3756","2.0","-18.3756","2.0","-18.3756","2.0","-18.3741","2.0","-18.3742","2.0","-18.3742","2.0","-18.3741","2.0","-18.3742","2.0","-18.3742","2.0"
"13","-18.3737","2.0","-18.3736","2.0","-18.371199999999998","2.0","-18.371199999999998","2.0","-18.371199999999998","2.0","-18.3735","2.0","-18.3731","2.0","-18.3732","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0"
"14","-18.3736","2.0","-18.3736","2.0","-18.371199999999998","2.0","-18.371199999999998","2.0","-18.371199999999998","2.0","-18.3725","2.0","-18.3727","2.0","-18.3727","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0","-18.3733","2.0"
"15","-18.3655","2.0","-18.3653","2.0","-18.3671","2.0","-18.367","2.0","-18.367","2.0","-18.3681","2.0","-18.3679","2.0","-18.3679","2.0","-18.3696","2.0","-18.3694","2.0","-18.3694","2.0","-18.3696","2.0","-18.3694","2.0","-18.3694","2.0"
"16","-18.3649","2.0","-18.365","2.0","-18.366799999999998","2.0","-18.366799999999998","2.0","-18.366799999999998","2.0","-18.3674","2.0","-18.3675","2.0","-18.3675","2.0","-18.3692","2.0","-18.3692","2.0","-18.3692","2.0","-18.3692","2.0","-18.3692","2.0","-18.3692","2.0"
"17","-18.357599999999998","2.0","-18.3551","2.0","-18.3562","2.0","-18.3538","2.0","-18.3538","2.0","-18.3572","2.0","-18.3547","2.0","-18.3547","2.0","-18.355999999999998","2.0","-18.3535","2.0","-18.3535","2.0","-18.3559","2.0","-18.3535","2.0","-18.3535","2.0"
"18","-18.3553","2.0","-18.3528","2.0","-18.354599999999998","2.0","-18.3521","2.0","-18.3521","2.0","-18.356099999999998","2.0","-18.3536","2.0","-18.3536","2.0","-18.3552","2.0","-18.3527","2.0","-18.3527","2.0","-18.3552","2.0","-18.3527","2.0","-18.3527","2.0"
"19","-18.351","2.0","-18.3502","2.0","-18.352999999999998","2.0","-18.3507","2.0","-18.3507","2.0","-18.351","2.0","-18.3498","2.0","-18.3498","2.0","-18.352899999999998","2.0","-18.3506","2.0","-18.3506","2.0","-18.352899999999998","2.0","-18.3505","2.0","-18.3506","2.0"
"20","-18.3508","2.0","-18.3488","2.0","-18.3524","2.0","-18.349899999999998","2.0","-18.349899999999998","2.0","-18.3509","2.0","-18.3487","2.0","-18.3487","2.0","-18.3526","2.0","-18.3502","2.0","-18.3502","2.0","-18.3526","2.0","-18.3502","2.0","-18.3502","2.0"
"21","-18.3478","2.0","-18.348399999999998","2.0","-18.3465","2.0","-18.349","2.0","-18.349","2.0","-18.3473","2.0","-18.3486","2.0","-18.3486","2.0","-18.3461","2.0","-18.3486","2.0","-18.3486","2.0","-18.3461","2.0","-18.3486","2.0","-18.3486","2.0"
"22","-18.345299999999998","2.0","-18.3478","2.0","-18.3445","2.0","-18.346999999999998","2.0","-18.346999999999998","2.0","-18.346","2.0","-18.348499999999998","2.0","-18.348499999999998","2.0","-18.3451","2.0","-18.3476","2.0","-18.3476","2.0","-18.3451","2.0","-18.3476","2.0","-18.3476","2.0"
"23","-18.3419","2.0","-18.3443","2.0","-18.3436","2.0","-18.346","2.0","-18.346","2.0","-18.3418","2.0","-18.3442","2.0","-18.3441","2.0","-18.3434","2.0","-18.3458","2.0","-18.3458","2.0","-18.3434","2.0","-18.3458","2.0","-18.3458","2.0"
"24","-18.3411","2.0","-18.3436","2.0","-18.342399999999998","2.0","-18.345","2.0","-18.345","2.0","-18.3414","2.0","-18.343799999999998","2.0","-18.343799999999998","2.0","-18.3428","2.0","-18.345299999999998","2.0","-18.345299999999998","2.0","-18.3428","2.0","-18.345299999999998","2.0","-18.345299999999998","2.0"
"25","-18.317999999999998","2.0","-18.317999999999998","2.0","-18.3178","2.0","-18.3178","2.0","-18.3178","2.0","-18.317899999999998","2.0","-18.317899999999998","2.0","-18.317899999999998","2.0","-18.3176","2.0","-18.3176","2.0","-18.3176","2.0","-18.3176","2.0","-18.3176","2.0","-18.3176","2.0"
