"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.394","2.0","-18.3939","2.0","-18.3939","2.0","-18.3939","2.0","-18.3939","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0"
"2","-18.3938","2.0","-18.3939","2.0","-18.3938","2.0","-18.3939","2.0","-18.3939","2.0","-18.392799999999998","2.0","-18.392799999999998","2.0","-18.392899999999997","2.0","-18.392799999999998","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0","-18.392799999999998","2.0","-18.392899999999997","2.0","-18.392899999999997","2.0"
"3","-18.389899999999997","2.0","-18.389899999999997","2.0","-18.389899999999997","2.0","-18.389899999999997","2.0","-18.389899999999997","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0","-18.3909","2.0"
"4","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389899999999997","2.0","-18.389899999999997","2.0","-18.3908","2.0","-18.3908","2.0","-18.3908","2.0","-18.3908","2.0","-18.3909","2.0","-18.3909","2.0","-18.3908","2.0","-18.3909","2.0","-18.3909","2.0"
"5","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.281399999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281399999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281399999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0"
"6","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.2818","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0","-18.281299999999998","2.0"
"7","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0"
"8","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.279899999999998","2.0","-18.2803","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0","-18.2804","2.0"
"9","-16.3659","2.0","-16.3658","2.0","-16.3647","2.0","-16.3646","2.0","-16.3646","2.0","-16.3635","2.0","-16.3634","2.0","-16.3634","2.0","-16.3622","2.0","-16.3622","2.0","-16.3622","2.0","-16.3622","2.0","-16.3622","2.0","-16.3622","2.0"
"10","-16.3657","2.0","-16.3658","2.0","-16.3645","2.0","-16.3645","2.0","-16.3645","2.0","-16.3633","2.0","-16.3634","2.0","-16.3634","2.0","-16.362","2.0","-16.362099999999998","2.0","-16.362099999999998","2.0","-16.362","2.0","-16.362099999999998","2.0","-16.362099999999998","2.0"
"11","-16.3614","2.0","-16.3613","2.0","-16.3624","2.0","-16.3624","2.0","-16.3624","2.0","-16.3588","2.0","-16.3588","2.0","-16.3588","2.0","-16.3598","2.0","-16.3598","2.0","-16.3598","2.0","-16.3598","2.0","-16.3598","2.0","-16.3598","2.0"
"12","-16.3611","2.0","-16.3612","2.0","-16.3622","2.0","-16.3622","2.0","-16.3622","2.0","-16.3588","2.0","-16.3587","2.0","-16.3587","2.0","-16.3596","2.0","-16.3596","2.0","-16.3596","2.0","-16.3596","2.0","-16.3596","2.0","-16.3596","2.0"
