"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.8543","1.0","-19.8543","1.0","-19.854400000000002","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8542","1.0","-19.8542","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8543","1.0","-19.8542","1.0","-19.8542","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0"
"2","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.854400000000002","1.0","-19.8543","1.0","-19.8543","1.0","-19.854400000000002","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8542","1.0","-19.8542","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8543","1.0","-19.8542","1.0","-19.8542","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0","-19.8542","1.0","-19.8541","1.0","-19.8541","1.0"
"3","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0"
"4","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8543","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0","-19.8541","1.0"
"5","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8539","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8539","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0"
"6","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8539","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8539","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0"
"7","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0","-19.8538","1.0"
"8","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8536","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8538","1.0","-19.8538","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0","-19.8537","1.0"
"9","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0"
"10","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8456","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0"
"11","-19.8455","1.0","-19.8455","1.0","-19.8455","1.0","-19.8455","1.0","-19.8456","1.0","-19.8456","1.0","-19.8455","1.0","-19.8456","1.0","-19.8456","1.0","-19.8452","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8452","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0"
"12","-19.8455","1.0","-19.8455","1.0","-19.8455","1.0","-19.8455","1.0","-19.8456","1.0","-19.8456","1.0","-19.8455","1.0","-19.8456","1.0","-19.8456","1.0","-19.8452","1.0","-19.8453","1.0","-19.8452","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8452","1.0","-19.8452","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0","-19.8453","1.0"
"13","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0"
"14","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0"
"15","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8447","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8447","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0"
"16","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8445","1.0","-19.8447","1.0","-19.8447","1.0","-19.8447","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8447","1.0","-19.8447","1.0","-19.8447","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0","-19.8448","1.0"
"17","-17.986","1.0","-17.986","1.0","-17.986","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9856","1.0","-17.9856","1.0","-17.9856","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9856","1.0","-17.9856","1.0","-17.9856","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0"
"18","-17.986","1.0","-17.986","1.0","-17.986","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9858","1.0","-17.9856","1.0","-17.985500000000002","1.0","-17.9856","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9856","1.0","-17.9856","1.0","-17.985500000000002","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0"
"19","-17.986","1.0","-17.9859","1.0","-17.9859","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9854","1.0","-17.9854","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9853","1.0","-17.9854","1.0","-17.9854","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0"
"20","-17.986","1.0","-17.9859","1.0","-17.9859","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9853","1.0","-17.9853","1.0","-17.9853","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0","-17.9848","1.0"
"21","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0"
"22","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.985","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0","-17.9845","1.0"
"23","-17.9844","1.0","-17.9844","1.0","-17.9844","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9846","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0"
"24","-17.9844","1.0","-17.9844","1.0","-17.9844","1.0","-17.9845","1.0","-17.9846","1.0","-17.9846","1.0","-17.9845","1.0","-17.9846","1.0","-17.9846","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0","-17.9843","1.0"
