"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.6477","2.0","-19.6476","2.0","-19.6476","2.0","-19.6475","2.0","-19.6475","2.0","-19.6476","2.0","-19.6475","2.0","-19.6475","2.0","-19.6475","2.0","-19.6474","2.0","-19.6474","2.0","-19.6475","2.0","-19.6474","2.0","-19.6474","2.0"
"2","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6475","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0"
"3","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0"
"4","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6473","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0","-19.6474","2.0"
"5","-19.6383","2.0","-19.6384","2.0","-19.6383","2.0","-19.6384","2.0","-19.6384","2.0","-19.6383","2.0","-19.6383","2.0","-19.6384","2.0","-19.6384","2.0","-19.6384","2.0","-19.6384","2.0","-19.6384","2.0","-19.6384","2.0","-19.6384","2.0"
"6","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6384","2.0","-19.6384","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6384","2.0","-19.6384","2.0","-19.6383","2.0","-19.6384","2.0","-19.6384","2.0"
"7","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6384","2.0","-19.6383","2.0","-19.6383","2.0","-19.6384","2.0","-19.6383","2.0"
"8","-19.6382","2.0","-19.6382","2.0","-19.6382","2.0","-19.6383","2.0","-19.6383","2.0","-19.6382","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0","-19.6383","2.0"
"9","-16.5284","2.0","-16.5284","2.0","-16.5264","2.0","-16.5263","2.0","-16.5263","2.0","-16.5259","2.0","-16.5259","2.0","-16.5259","2.0","-16.5237","2.0","-16.5237","2.0","-16.5237","2.0","-16.5237","2.0","-16.5237","2.0","-16.5237","2.0"
"10","-16.5283","2.0","-16.5283","2.0","-16.5261","2.0","-16.5261","2.0","-16.5261","2.0","-16.5259","2.0","-16.5259","2.0","-16.5259","2.0","-16.5235","2.0","-16.5236","2.0","-16.5236","2.0","-16.5235","2.0","-16.5236","2.0","-16.5236","2.0"
"11","-16.5217","2.0","-16.5213","2.0","-16.523","2.0","-16.5228","2.0","-16.5228","2.0","-16.5214","2.0","-16.5214","2.0","-16.5214","2.0","-16.5201","2.0","-16.5199","2.0","-16.5199","2.0","-16.5201","2.0","-16.5199","2.0","-16.5199","2.0"
"12","-16.5205","2.0","-16.5207","2.0","-16.5222","2.0","-16.5223","2.0","-16.5223","2.0","-16.5213","2.0","-16.5213","2.0","-16.5214","2.0","-16.5194","2.0","-16.5195","2.0","-16.5195","2.0","-16.5194","2.0","-16.5195","2.0","-16.5195","2.0"
"13","-16.5193","2.0","-16.5193","2.0","-16.5165","2.0","-16.5165","2.0","-16.5165","2.0","-16.5187","2.0","-16.5184","2.0","-16.5184","2.0","-16.5188","2.0","-16.5187","2.0","-16.5187","2.0","-16.5188","2.0","-16.5187","2.0","-16.5187","2.0"
"14","-16.5192","2.0","-16.5193","2.0","-16.5165","2.0","-16.5165","2.0","-16.5165","2.0","-16.5176","2.0","-16.5178","2.0","-16.5178","2.0","-16.5187","2.0","-16.5187","2.0","-16.5187","2.0","-16.5187","2.0","-16.5187","2.0","-16.5187","2.0"
"15","-16.5098","2.0","-16.5096","2.0","-16.5116","2.0","-16.5115","2.0","-16.5115","2.0","-16.5128","2.0","-16.5125","2.0","-16.5125","2.0","-16.5144","2.0","-16.5143","2.0","-16.5143","2.0","-16.5144","2.0","-16.5143","2.0","-16.5143","2.0"
"16","-16.5092","2.0","-16.5093","2.0","-16.5114","2.0","-16.5114","2.0","-16.5114","2.0","-16.5119","2.0","-16.5121","2.0","-16.5121","2.0","-16.514","2.0","-16.5141","2.0","-16.5141","2.0","-16.514","2.0","-16.5141","2.0","-16.5141","2.0"
"17","-16.5036","2.0","-16.5008","2.0","-16.5021","2.0","-16.4994","2.0","-16.4994","2.0","-16.5031","2.0","-16.5003","2.0","-16.5003","2.0","-16.5018","2.0","-16.4991","2.0","-16.4991","2.0","-16.5018","2.0","-16.4991","2.0","-16.4991","2.0"
"18","-16.5008","2.0","-16.498","2.0","-16.5001","2.0","-16.4973","2.0","-16.4973","2.0","-16.5018","2.0","-16.499","2.0","-16.4989","2.0","-16.5008","2.0","-16.498","2.0","-16.498","2.0","-16.5008","2.0","-16.498","2.0","-16.498","2.0"
"19","-16.4962","2.0","-16.4953","2.0","-16.4985","2.0","-16.4959","2.0","-16.4959","2.0","-16.4962","2.0","-16.4947","2.0","-16.4947","2.0","-16.4984","2.0","-16.4958","2.0","-16.4958","2.0","-16.4984","2.0","-16.4958","2.0","-16.4958","2.0"
"20","-16.496","2.0","-16.4938","2.0","-16.4978","2.0","-16.4951","2.0","-16.4951","2.0","-16.4961","2.0","-16.4937","2.0","-16.4937","2.0","-16.4981","2.0","-16.4954","2.0","-16.4954","2.0","-16.4981","2.0","-16.4954","2.0","-16.4954","2.0"
