"Index","kx","ky","kz","VB","EV / eV","VB Occ","CB","EC / eV","CB Occ","Eg (Direct) / eV"
"1","0.0","0.0","0.0","200","-0.060799999999999965","2.0","201","1.5314","0.0","1.5922"
"2","0.33333333","-0.0","-0.0","200","-0.2957000000000001","2.0","201","1.5674000000000001","0.0","1.8631000000000002"
"3","0.0","0.33333333","-0.0","200","-0.29590000000000005","2.0","201","1.6075","0.0","1.9034"
"4","0.33333333","0.33333333","0.0","200","-0.4736","2.0","201","1.5817","0.0","2.0553"
"5","-0.33333333","0.33333333","0.0","200","-0.4736","2.0","201","1.5817","0.0","2.0553"
"6","0.0","0.0","0.33333333","200","-0.18830000000000013","2.0","201","1.7239999999999998","0.0","1.9122999999999999"
"7","0.33333333","0.0","0.33333333","200","-0.5062000000000001","2.0","201","1.8230999999999997","0.0","2.3293"
"8","-0.33333333","0.0","0.33333333","200","-0.4151","2.0","201","1.8298","0.0","2.2449000000000003"
"9","0.0","0.33333333","0.33333333","200","-0.4314","2.0","201","1.7942999999999998","0.0","2.2257"
"10","0.33333333","0.33333333","0.33333333","200","-0.6785000000000001","2.0","201","2.3712999999999997","0.0","3.0498"
"11","-0.33333333","0.33333333","0.33333333","200","-0.6582","2.0","201","2.2048","0.0","2.863"
"12","0.0","-0.33333333","0.33333333","200","-0.4314","2.0","201","1.7942999999999998","0.0","2.2257"
"13","0.33333333","-0.33333333","0.33333333","200","-0.6788000000000001","2.0","201","2.3714","0.0","3.0502000000000002"
"14","-0.33333333","-0.33333333","0.33333333","200","-0.6582","2.0","201","2.2045","0.0","2.8627"
