"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.944499999999998","2.0","-21.944499999999998","2.0","-21.944499999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944499999999998","2.0","-21.944399999999998","2.0","-21.944499999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0"
"2","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0"
"3","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0"
"4","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0","-21.944399999999998","2.0"
"5","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0"
"6","-21.9252","2.0","-21.9253","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0"
"7","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9253","2.0","-21.9253","2.0","-21.9253","2.0","-21.9252","2.0","-21.9253","2.0","-21.9252","2.0"
"8","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0","-21.9252","2.0"
"9","-18.3992","2.0","-18.3991","2.0","-18.397299999999998","2.0","-18.397199999999998","2.0","-18.397199999999998","2.0","-18.3969","2.0","-18.3969","2.0","-18.3969","2.0","-18.3949","2.0","-18.3949","2.0","-18.3949","2.0","-18.3949","2.0","-18.3949","2.0","-18.3949","2.0"
