"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0","-18.8591","2.0"
"2","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.8591","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0"
"3","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0"
"4","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0","-18.859","2.0"
"5","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0"
"6","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0"
"7","-18.7083","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7083","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0"
"8","-18.7083","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7083","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0","-18.7084","2.0"
"9","-16.3673","2.0","-16.3672","2.0","-16.3663","2.0","-16.3661","2.0","-16.3661","2.0","-16.3647","2.0","-16.3645","2.0","-16.3645","2.0","-16.3635","2.0","-16.3634","2.0","-16.3634","2.0","-16.3635","2.0","-16.3634","2.0","-16.3634","2.0"
"10","-16.3668","2.0","-16.3669","2.0","-16.3656","2.0","-16.3658","2.0","-16.3658","2.0","-16.3643","2.0","-16.3643","2.0","-16.3643","2.0","-16.363","2.0","-16.3631","2.0","-16.3631","2.0","-16.363","2.0","-16.3631","2.0","-16.3631","2.0"
"11","-16.3637","2.0","-16.3633","2.0","-16.3644","2.0","-16.3642","2.0","-16.3642","2.0","-16.3608","2.0","-16.3605","2.0","-16.3605","2.0","-16.3616","2.0","-16.3613","2.0","-16.3613","2.0","-16.3616","2.0","-16.3613","2.0","-16.3613","2.0"
"12","-16.3625","2.0","-16.3628","2.0","-16.3635","2.0","-16.3637","2.0","-16.3637","2.0","-16.3597","2.0","-16.36","2.0","-16.3599","2.0","-16.3607","2.0","-16.3609","2.0","-16.3609","2.0","-16.3607","2.0","-16.3609","2.0","-16.3609","2.0"
"13","-16.357","2.0","-16.3569","2.0","-16.3555","2.0","-16.3554","2.0","-16.3554","2.0","-16.3595","2.0","-16.3594","2.0","-16.3594","2.0","-16.3581","2.0","-16.358","2.0","-16.358","2.0","-16.3581","2.0","-16.358","2.0","-16.358","2.0"
"14","-16.3568","2.0","-16.3568","2.0","-16.3552","2.0","-16.3553","2.0","-16.3553","2.0","-16.3592","2.0","-16.3593","2.0","-16.3593","2.0","-16.3578","2.0","-16.3578","2.0","-16.3578","2.0","-16.3578","2.0","-16.3578","2.0","-16.3578","2.0"
"15","-16.3522","2.0","-16.3519","2.0","-16.3531","2.0","-16.352899999999998","2.0","-16.352899999999998","2.0","-16.3551","2.0","-16.3548","2.0","-16.3547","2.0","-16.3559","2.0","-16.3557","2.0","-16.3557","2.0","-16.3559","2.0","-16.3557","2.0","-16.3557","2.0"
