"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-21.9862","2.0","-21.986099999999997","2.0","-21.986099999999997","2.0","-21.986099999999997","2.0","-21.986099999999997","2.0","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0"
"2","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985999999999997","2.0","-21.985799999999998","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0","-21.985899999999997","2.0"
"3","-21.9855","2.0","-21.9854","2.0","-21.9854","2.0","-21.9854","2.0","-21.9854","2.0","-21.985699999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0","-21.985599999999998","2.0"
"4","-21.9853","2.0","-21.9854","2.0","-21.9853","2.0","-21.9854","2.0","-21.9854","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0","-21.9855","2.0"
"5","-21.978199999999998","2.0","-21.978199999999998","2.0","-21.978199999999998","2.0","-21.978199999999998","2.0","-21.978199999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0"
"6","-21.978099999999998","2.0","-21.978099999999998","2.0","-21.978099999999998","2.0","-21.978199999999998","2.0","-21.978199999999998","2.0","-21.9778","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0","-21.977899999999998","2.0"
"7","-21.9771","2.0","-21.9771","2.0","-21.9771","2.0","-21.9771","2.0","-21.9771","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0","-21.9774","2.0"
"8","-21.976999999999997","2.0","-21.9771","2.0","-21.9771","2.0","-21.9771","2.0","-21.9771","2.0","-21.9773","2.0","-21.9773","2.0","-21.9773","2.0","-21.9773","2.0","-21.9774","2.0","-21.9774","2.0","-21.9773","2.0","-21.9774","2.0","-21.9774","2.0"
"9","-18.3986","2.0","-18.3986","2.0","-18.3966","2.0","-18.3965","2.0","-18.3965","2.0","-18.3964","2.0","-18.3964","2.0","-18.3964","2.0","-18.394199999999998","2.0","-18.394199999999998","2.0","-18.394199999999998","2.0","-18.394199999999998","2.0","-18.394199999999998","2.0","-18.394199999999998","2.0"
"10","-18.3985","2.0","-18.3985","2.0","-18.3964","2.0","-18.3964","2.0","-18.3964","2.0","-18.3964","2.0","-18.3964","2.0","-18.3964","2.0","-18.394099999999998","2.0","-18.394099999999998","2.0","-18.394099999999998","2.0","-18.394099999999998","2.0","-18.394099999999998","2.0","-18.394099999999998","2.0"
"11","-18.3918","2.0","-18.391499999999997","2.0","-18.3932","2.0","-18.392999999999997","2.0","-18.392999999999997","2.0","-18.3923","2.0","-18.3923","2.0","-18.3923","2.0","-18.3906","2.0","-18.3904","2.0","-18.3904","2.0","-18.3906","2.0","-18.3904","2.0","-18.3904","2.0"
"12","-18.3909","2.0","-18.391099999999998","2.0","-18.3925","2.0","-18.392699999999998","2.0","-18.392699999999998","2.0","-18.3923","2.0","-18.3923","2.0","-18.3923","2.0","-18.390099999999997","2.0","-18.3902","2.0","-18.3902","2.0","-18.390099999999997","2.0","-18.3902","2.0","-18.3902","2.0"
"13","-18.3905","2.0","-18.3905","2.0","-18.3878","2.0","-18.3878","2.0","-18.3878","2.0","-18.3891","2.0","-18.3888","2.0","-18.3889","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0"
"14","-18.3904","2.0","-18.3904","2.0","-18.3878","2.0","-18.3878","2.0","-18.3878","2.0","-18.388299999999997","2.0","-18.388499999999997","2.0","-18.388399999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0","-18.389799999999997","2.0"
"15","-18.3812","2.0","-18.380999999999997","2.0","-18.3831","2.0","-18.383","2.0","-18.383","2.0","-18.383799999999997","2.0","-18.383599999999998","2.0","-18.383599999999998","2.0","-18.385499999999997","2.0","-18.385399999999997","2.0","-18.385399999999997","2.0","-18.385499999999997","2.0","-18.385399999999997","2.0","-18.385399999999997","2.0"
"16","-18.380699999999997","2.0","-18.380799999999997","2.0","-18.3829","2.0","-18.3829","2.0","-18.3829","2.0","-18.3832","2.0","-18.3833","2.0","-18.3833","2.0","-18.385199999999998","2.0","-18.385299999999997","2.0","-18.385299999999997","2.0","-18.385199999999998","2.0","-18.385299999999997","2.0","-18.385299999999997","2.0"
"17","-18.373299999999997","2.0","-18.3707","2.0","-18.372","2.0","-18.3695","2.0","-18.3695","2.0","-18.372799999999998","2.0","-18.370199999999997","2.0","-18.370199999999997","2.0","-18.371699999999997","2.0","-18.3691","2.0","-18.3691","2.0","-18.371699999999997","2.0","-18.3691","2.0","-18.3691","2.0"
"18","-18.3706","2.0","-18.368","2.0","-18.369999999999997","2.0","-18.3674","2.0","-18.3673","2.0","-18.371499999999997","2.0","-18.3689","2.0","-18.3689","2.0","-18.3707","2.0","-18.3681","2.0","-18.368","2.0","-18.3707","2.0","-18.3681","2.0","-18.368","2.0"
"19","-18.366899999999998","2.0","-18.365499999999997","2.0","-18.368799999999997","2.0","-18.3664","2.0","-18.3664","2.0","-18.366799999999998","2.0","-18.365","2.0","-18.365","2.0","-18.368699999999997","2.0","-18.3662","2.0","-18.3662","2.0","-18.368699999999997","2.0","-18.3662","2.0","-18.3662","2.0"
"20","-18.3665","2.0","-18.3645","2.0","-18.368","2.0","-18.365399999999998","2.0","-18.365399999999998","2.0","-18.3666","2.0","-18.3644","2.0","-18.3644","2.0","-18.368299999999998","2.0","-18.365699999999997","2.0","-18.365699999999997","2.0","-18.368299999999998","2.0","-18.365699999999997","2.0","-18.365699999999997","2.0"
