"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"10","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0"
"11","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0"
"12","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0"
"13","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0"
"14","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0","-19.684800000000003","1.0","-19.6847","1.0","-19.6847","1.0","-19.684800000000003","1.0"
"15","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0"
"16","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0","-19.6847","1.0"
"17","-17.9678","1.0","-17.9678","1.0","-17.9678","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9674","1.0","-17.9674","1.0","-17.9674","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.9674","1.0","-17.9674","1.0","-17.9674","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0"
"18","-17.9678","1.0","-17.9678","1.0","-17.9678","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9676","1.0","-17.9674","1.0","-17.9674","1.0","-17.9674","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.9674","1.0","-17.9674","1.0","-17.9674","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0"
"19","-17.9678","1.0","-17.9678","1.0","-17.9678","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.967100000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0","-17.9667","1.0"
"20","-17.9678","1.0","-17.9678","1.0","-17.9678","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967200000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.967100000000002","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0","-17.9666","1.0"
"21","-17.9664","1.0","-17.9665","1.0","-17.9665","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9665","1.0","-17.9664","1.0","-17.9664","1.0","-17.9665","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9665","1.0","-17.9664","1.0","-17.9664","1.0","-17.9665","1.0","-17.9664","1.0"
"22","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.966900000000003","1.0","-17.9664","1.0","-17.9663","1.0","-17.9663","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9663","1.0","-17.9663","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0"
"23","-17.9664","1.0","-17.9664","1.0","-17.9664","1.0","-17.9666","1.0","-17.9665","1.0","-17.9665","1.0","-17.9666","1.0","-17.9665","1.0","-17.9665","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0"
"24","-17.9664","1.0","-17.9663","1.0","-17.9663","1.0","-17.9665","1.0","-17.9665","1.0","-17.9665","1.0","-17.9665","1.0","-17.9665","1.0","-17.9665","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0","-17.9661","1.0"
"25","-17.965700000000002","1.0","-17.9658","1.0","-17.9658","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.966","1.0","-17.966","1.0","-17.966","1.0","-17.966","1.0","-17.966","1.0","-17.9659","1.0","-17.966","1.0","-17.966","1.0","-17.9659","1.0","-17.966","1.0","-17.966","1.0","-17.966","1.0","-17.966","1.0","-17.9659","1.0","-17.966","1.0","-17.966","1.0","-17.9659","1.0","-17.966","1.0"
"26","-17.965700000000002","1.0","-17.9658","1.0","-17.9658","1.0","-17.965500000000002","1.0","-17.965500000000002","1.0","-17.965500000000002","1.0","-17.965500000000002","1.0","-17.965500000000002","1.0","-17.965500000000002","1.0","-17.966","1.0","-17.966","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.966","1.0","-17.9659","1.0","-17.966","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0","-17.9659","1.0"
"27","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.965700000000002","1.0","-17.9658","1.0","-17.965700000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.9658","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0"
"28","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.9651","1.0","-17.965700000000002","1.0","-17.965600000000002","1.0","-17.965700000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965700000000002","1.0","-17.965700000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0","-17.965600000000002","1.0"
"29","-17.9642","1.0","-17.9642","1.0","-17.9642","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0","-17.965400000000002","1.0"
"30","-17.9642","1.0","-17.9642","1.0","-17.9642","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9649","1.0","-17.9648","1.0","-17.9648","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.9649","1.0","-17.9648","1.0","-17.9648","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0","-17.965300000000003","1.0"
"31","-17.9642","1.0","-17.9642","1.0","-17.9642","1.0","-17.9644","1.0","-17.9644","1.0","-17.9644","1.0","-17.9644","1.0","-17.9644","1.0","-17.9644","1.0","-17.9646","1.0","-17.9646","1.0","-17.9647","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9646","1.0","-17.9647","1.0","-17.9646","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0","-17.9649","1.0"
"32","-17.9642","1.0","-17.964100000000002","1.0","-17.964100000000002","1.0","-17.9643","1.0","-17.9643","1.0","-17.9643","1.0","-17.9643","1.0","-17.9643","1.0","-17.9643","1.0","-17.9646","1.0","-17.9646","1.0","-17.9646","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9646","1.0","-17.9646","1.0","-17.9646","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0","-17.9648","1.0"
"33","-17.9508","1.0","-17.9505","1.0","-17.9505","1.0","-17.9507","1.0","-17.950300000000002","1.0","-17.950300000000002","1.0","-17.9507","1.0","-17.950300000000002","1.0","-17.950300000000002","1.0","-17.9508","1.0","-17.950400000000002","1.0","-17.9505","1.0","-17.9507","1.0","-17.950200000000002","1.0","-17.950300000000002","1.0","-17.9507","1.0","-17.950200000000002","1.0","-17.950300000000002","1.0","-17.9508","1.0","-17.9505","1.0","-17.950400000000002","1.0","-17.9507","1.0","-17.950300000000002","1.0","-17.950200000000002","1.0","-17.9507","1.0","-17.950300000000002","1.0","-17.950200000000002","1.0"
"34","-17.9508","1.0","-17.950300000000002","1.0","-17.950300000000002","1.0","-17.9506","1.0","-17.950100000000003","1.0","-17.950100000000003","1.0","-17.9506","1.0","-17.950100000000003","1.0","-17.950100000000003","1.0","-17.9507","1.0","-17.950400000000002","1.0","-17.950300000000002","1.0","-17.9506","1.0","-17.950200000000002","1.0","-17.950100000000003","1.0","-17.9506","1.0","-17.950200000000002","1.0","-17.950100000000003","1.0","-17.9507","1.0","-17.950300000000002","1.0","-17.950400000000002","1.0","-17.9506","1.0","-17.950100000000003","1.0","-17.950200000000002","1.0","-17.9506","1.0","-17.950100000000003","1.0","-17.950200000000002","1.0"
"35","-17.9506","1.0","-17.950100000000003","1.0","-17.950100000000003","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.9507","1.0","-17.950100000000003","1.0","-17.95","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.9507","1.0","-17.95","1.0","-17.950100000000003","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.950300000000002","1.0","-17.9497","1.0","-17.9497","1.0"
"36","-17.9506","1.0","-17.9499","1.0","-17.9499","1.0","-17.950200000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.950200000000002","1.0","-17.9497","1.0","-17.9497","1.0","-17.9506","1.0","-17.9499","1.0","-17.95","1.0","-17.950200000000002","1.0","-17.9496","1.0","-17.9496","1.0","-17.950200000000002","1.0","-17.9496","1.0","-17.9496","1.0","-17.9506","1.0","-17.95","1.0","-17.9499","1.0","-17.950200000000002","1.0","-17.9496","1.0","-17.9496","1.0","-17.950200000000002","1.0","-17.9496","1.0","-17.9496","1.0"
"37","-17.9496","1.0","-17.9495","1.0","-17.9495","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0","-17.9496","1.0","-17.9495","1.0","-17.9494","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0","-17.9496","1.0","-17.9494","1.0","-17.9495","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0","-17.950100000000003","1.0","-17.9496","1.0","-17.9496","1.0"
"38","-17.9496","1.0","-17.9493","1.0","-17.9493","1.0","-17.95","1.0","-17.9495","1.0","-17.9495","1.0","-17.95","1.0","-17.9495","1.0","-17.9495","1.0","-17.9495","1.0","-17.9493","1.0","-17.9494","1.0","-17.95","1.0","-17.9495","1.0","-17.9496","1.0","-17.95","1.0","-17.9495","1.0","-17.9496","1.0","-17.9495","1.0","-17.9494","1.0","-17.9493","1.0","-17.95","1.0","-17.9496","1.0","-17.9495","1.0","-17.95","1.0","-17.9496","1.0","-17.9495","1.0"
"39","-17.9495","1.0","-17.9492","1.0","-17.9492","1.0","-17.9497","1.0","-17.9493","1.0","-17.9493","1.0","-17.9497","1.0","-17.9493","1.0","-17.9493","1.0","-17.9495","1.0","-17.9492","1.0","-17.9492","1.0","-17.9497","1.0","-17.9492","1.0","-17.9492","1.0","-17.9497","1.0","-17.9492","1.0","-17.9492","1.0","-17.9495","1.0","-17.9492","1.0","-17.9492","1.0","-17.9497","1.0","-17.9492","1.0","-17.9492","1.0","-17.9497","1.0","-17.9492","1.0","-17.9492","1.0"
"40","-17.9495","1.0","-17.9491","1.0","-17.9491","1.0","-17.9496","1.0","-17.9491","1.0","-17.9491","1.0","-17.9496","1.0","-17.9491","1.0","-17.9491","1.0","-17.9495","1.0","-17.9491","1.0","-17.9491","1.0","-17.9496","1.0","-17.9491","1.0","-17.9492","1.0","-17.9496","1.0","-17.9491","1.0","-17.9492","1.0","-17.9495","1.0","-17.9491","1.0","-17.9491","1.0","-17.9496","1.0","-17.9492","1.0","-17.9491","1.0","-17.9496","1.0","-17.9492","1.0","-17.9491","1.0"
"41","-17.948700000000002","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0","-17.948700000000002","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0","-17.948700000000002","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.949","1.0","-17.949","1.0"
"42","-17.948700000000002","1.0","-17.948900000000002","1.0","-17.948900000000002","1.0","-17.9484","1.0","-17.948900000000002","1.0","-17.948900000000002","1.0","-17.9484","1.0","-17.948900000000002","1.0","-17.948900000000002","1.0","-17.948600000000003","1.0","-17.948900000000002","1.0","-17.948900000000002","1.0","-17.948500000000003","1.0","-17.948900000000002","1.0","-17.949","1.0","-17.948500000000003","1.0","-17.948900000000002","1.0","-17.949","1.0","-17.948600000000003","1.0","-17.948900000000002","1.0","-17.948900000000002","1.0","-17.948500000000003","1.0","-17.949","1.0","-17.948900000000002","1.0","-17.948500000000003","1.0","-17.949","1.0","-17.948900000000002","1.0"
"43","-17.948500000000003","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.9482","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.9482","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.948600000000003","1.0","-17.948800000000002","1.0","-17.948800000000002","1.0","-17.9482","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.9482","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.948800000000002","1.0","-17.948800000000002","1.0","-17.9482","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.9482","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0"
"44","-17.948500000000003","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.948","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.948","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.948500000000003","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.9481","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.9481","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.948500000000003","1.0","-17.948700000000002","1.0","-17.948700000000002","1.0","-17.9481","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0","-17.9481","1.0","-17.948600000000003","1.0","-17.948600000000003","1.0"
