"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.708099999999998","2.0","-18.708","2.0","-18.708","2.0","-18.708","2.0","-18.708","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0","-18.7073","2.0"
"2","-18.7079","2.0","-18.708","2.0","-18.708","2.0","-18.708","2.0","-18.708","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0","-18.7072","2.0"
"3","-18.705099999999998","2.0","-18.705","2.0","-18.705","2.0","-18.705","2.0","-18.705","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0","-18.7058","2.0"
"4","-18.7049","2.0","-18.705","2.0","-18.705","2.0","-18.705","2.0","-18.705","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0","-18.7057","2.0"
"5","-18.6499","2.0","-18.6499","2.0","-18.6499","2.0","-18.6499","2.0","-18.6499","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0"
"6","-18.6498","2.0","-18.6498","2.0","-18.6498","2.0","-18.6499","2.0","-18.6499","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0","-18.6495","2.0"
"7","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0"
"8","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6486","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0","-18.6489","2.0"
"9","-16.3554","2.0","-16.3554","2.0","-16.354","2.0","-16.3539","2.0","-16.3539","2.0","-16.353","2.0","-16.3529","2.0","-16.3529","2.0","-16.3515","2.0","-16.3514","2.0","-16.3514","2.0","-16.3515","2.0","-16.3514","2.0","-16.3514","2.0"
