"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.700799999999997","2.0","-19.700699999999998","2.0","-19.700699999999998","2.0","-19.700599999999998","2.0","-19.700599999999998","2.0","-19.700699999999998","2.0","-19.700599999999998","2.0","-19.700599999999998","2.0","-19.700599999999998","2.0","-19.700499999999998","2.0","-19.700499999999998","2.0","-19.700599999999998","2.0","-19.700499999999998","2.0","-19.700499999999998","2.0"
"2","-19.700499999999998","2.0","-19.700499999999998","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.700499999999998","2.0","-19.700499999999998","2.0","-19.700499999999998","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0"
"3","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0"
"4","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0","-19.7004","2.0"
"5","-19.6953","2.0","-19.6954","2.0","-19.6953","2.0","-19.6954","2.0","-19.6954","2.0","-19.6953","2.0","-19.6953","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0","-19.6954","2.0"
"6","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6954","2.0","-19.6953","2.0","-19.6953","2.0","-19.6954","2.0","-19.6953","2.0"
"7","-19.6953","2.0","-19.6952","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6952","2.0","-19.6953","2.0","-19.6953","2.0","-19.6953","2.0","-19.6954","2.0","-19.6953","2.0","-19.6953","2.0","-19.6954","2.0","-19.6953","2.0"
"8","-19.695","2.0","-19.6951","2.0","-19.6951","2.0","-19.6952","2.0","-19.6952","2.0","-19.6951","2.0","-19.6952","2.0","-19.6952","2.0","-19.6952","2.0","-19.6953","2.0","-19.6953","2.0","-19.6952","2.0","-19.6953","2.0","-19.6953","2.0"
"9","-16.5449","2.0","-16.5448","2.0","-16.5428","2.0","-16.5427","2.0","-16.5427","2.0","-16.5424","2.0","-16.5424","2.0","-16.5424","2.0","-16.5401","2.0","-16.5401","2.0","-16.5401","2.0","-16.5401","2.0","-16.5401","2.0","-16.5401","2.0"
