"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-19.4905","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0","-19.4904","2.0"
"2","-19.4903","2.0","-19.4904","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4904","2.0","-19.4904","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0"
"3","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0"
"4","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0","-19.4903","2.0"
"5","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0"
"6","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0"
"7","-19.4645","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0"
"8","-19.4645","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0","-19.4646","2.0"
"9","-16.485","2.0","-16.485","2.0","-16.4832","2.0","-16.4831","2.0","-16.4831","2.0","-16.4825","2.0","-16.4825","2.0","-16.4825","2.0","-16.4805","2.0","-16.4805","2.0","-16.4805","2.0","-16.4805","2.0","-16.4805","2.0","-16.4805","2.0"
"10","-16.4848","2.0","-16.4849","2.0","-16.4828","2.0","-16.4829","2.0","-16.4829","2.0","-16.482400000000002","2.0","-16.482400000000002","2.0","-16.482400000000002","2.0","-16.4803","2.0","-16.4803","2.0","-16.4803","2.0","-16.4803","2.0","-16.4803","2.0","-16.4803","2.0"
"11","-16.479","2.0","-16.4786","2.0","-16.4802","2.0","-16.4799","2.0","-16.4799","2.0","-16.477800000000002","2.0","-16.477800000000002","2.0","-16.477800000000002","2.0","-16.4773","2.0","-16.477","2.0","-16.477","2.0","-16.4773","2.0","-16.477","2.0","-16.477","2.0"
"12","-16.477800000000002","2.0","-16.478","2.0","-16.479300000000002","2.0","-16.4795","2.0","-16.4795","2.0","-16.477800000000002","2.0","-16.477800000000002","2.0","-16.477800000000002","2.0","-16.4765","2.0","-16.4767","2.0","-16.4767","2.0","-16.4765","2.0","-16.4767","2.0","-16.4767","2.0"
