"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"1","-18.367","2.0","-18.367","2.0","-18.3669","2.0","-18.3669","2.0","-18.3669","2.0","-18.366000000000003","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0"
"2","-18.3669","2.0","-18.3669","2.0","-18.3669","2.0","-18.3669","2.0","-18.3669","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0","-18.3659","2.0"
"3","-18.363000000000003","2.0","-18.3629","2.0","-18.3629","2.0","-18.3629","2.0","-18.3629","2.0","-18.364","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0"
"4","-18.3629","2.0","-18.3629","2.0","-18.3629","2.0","-18.3629","2.0","-18.3629","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0","-18.3639","2.0"
"5","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0","-18.2544","2.0"
"6","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.254800000000003","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0","-18.2543","2.0"
"7","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0"
"8","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.2529","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0","-18.253400000000003","2.0"
"9","-16.3389","2.0","-16.3388","2.0","-16.3377","2.0","-16.337600000000002","2.0","-16.337600000000002","2.0","-16.3365","2.0","-16.3364","2.0","-16.3364","2.0","-16.3352","2.0","-16.3352","2.0","-16.3352","2.0","-16.3352","2.0","-16.3352","2.0","-16.3352","2.0"
"10","-16.3387","2.0","-16.3388","2.0","-16.337500000000002","2.0","-16.337500000000002","2.0","-16.337500000000002","2.0","-16.3363","2.0","-16.3364","2.0","-16.3364","2.0","-16.335","2.0","-16.3351","2.0","-16.3351","2.0","-16.335","2.0","-16.3351","2.0","-16.3351","2.0"
"11","-16.334400000000002","2.0","-16.3343","2.0","-16.3354","2.0","-16.3354","2.0","-16.3354","2.0","-16.3318","2.0","-16.3318","2.0","-16.3318","2.0","-16.3328","2.0","-16.3328","2.0","-16.3328","2.0","-16.3328","2.0","-16.3327","2.0","-16.3328","2.0"
"12","-16.3341","2.0","-16.3342","2.0","-16.3352","2.0","-16.3352","2.0","-16.3352","2.0","-16.3318","2.0","-16.3317","2.0","-16.3317","2.0","-16.3326","2.0","-16.3326","2.0","-16.3326","2.0","-16.3326","2.0","-16.3326","2.0","-16.3326","2.0"
"13","-16.3296","2.0","-16.3295","2.0","-16.3281","2.0","-16.328","2.0","-16.328","2.0","-16.3317","2.0","-16.3317","2.0","-16.3317","2.0","-16.3304","2.0","-16.3303","2.0","-16.3303","2.0","-16.3304","2.0","-16.3303","2.0","-16.3303","2.0"
"14","-16.3295","2.0","-16.3295","2.0","-16.328","2.0","-16.328","2.0","-16.328","2.0","-16.331500000000002","2.0","-16.331500000000002","2.0","-16.331500000000002","2.0","-16.3303","2.0","-16.3303","2.0","-16.3303","2.0","-16.3303","2.0","-16.3303","2.0","-16.3303","2.0"
"15","-16.323900000000002","2.0","-16.323900000000002","2.0","-16.325200000000002","2.0","-16.325200000000002","2.0","-16.325200000000002","2.0","-16.3265","2.0","-16.3264","2.0","-16.3264","2.0","-16.3277","2.0","-16.3276","2.0","-16.3276","2.0","-16.3277","2.0","-16.3276","2.0","-16.3276","2.0"
"16","-16.323700000000002","2.0","-16.323800000000002","2.0","-16.3251","2.0","-16.3251","2.0","-16.3251","2.0","-16.3263","2.0","-16.3263","2.0","-16.3263","2.0","-16.3275","2.0","-16.3276","2.0","-16.3276","2.0","-16.3275","2.0","-16.3276","2.0","-16.3276","2.0"
"17","-16.303","2.0","-16.3016","2.0","-16.3021","2.0","-16.3007","2.0","-16.3007","2.0","-16.3026","2.0","-16.3012","2.0","-16.3012","2.0","-16.3018","2.0","-16.3004","2.0","-16.3004","2.0","-16.3018","2.0","-16.3004","2.0","-16.3004","2.0"
"18","-16.3011","2.0","-16.2997","2.0","-16.3005","2.0","-16.2992","2.0","-16.2992","2.0","-16.3017","2.0","-16.3003","2.0","-16.3003","2.0","-16.301000000000002","2.0","-16.2996","2.0","-16.2996","2.0","-16.301000000000002","2.0","-16.2996","2.0","-16.2996","2.0"
"19","-16.2992","2.0","-16.2989","2.0","-16.3002","2.0","-16.299","2.0","-16.299","2.0","-16.299","2.0","-16.2985","2.0","-16.2985","2.0","-16.3","2.0","-16.2988","2.0","-16.2988","2.0","-16.3","2.0","-16.2988","2.0","-16.2988","2.0"
